iso3,area_id,kp,median,lower,upper
TZA,TZA_2_1co,FSW,0.2307236999596316,0.15155955808889482,0.3362546810298164
TZA,TZA_2_2fw,FSW,0.2715538828111477,0.1861866096429916,0.38560851549348996
TZA,TZA_2_3nv,FSW,0.28501702008243485,0.20222111922928,0.38746959367533423
TZA,TZA_2_4dh,FSW,0.224252216290064,0.14223938890101476,0.3353605318004518
TZA,TZA_2_5ua,FSW,0.3398005806322737,0.25371197930808037,0.447011078101098
TZA,TZA_2_6aa,FSW,0.21019129006601572,0.13250605678376873,0.32555655082272766
TZA,TZA_2_7zj,FSW,0.14522244201861914,0.08769132309503677,0.2359080205987222
TZA,TZA_2_1co,PWID,0.19001626513247918,0.10977199017523719,0.3142757971458775
TZA,TZA_2_2fw,PWID,0.21204462014136619,0.14652651221933574,0.29964580525110557
TZA,TZA_2_3nv,PWID,0.20300064445083954,0.11800857860176635,0.32228451467827895
TZA,TZA_2_4dh,PWID,0.1904691445278477,0.11527056612679946,0.3293017230315216
TZA,TZA_2_5ua,PWID,0.22365564413875666,0.12476763822251054,0.3475334991382482
TZA,TZA_2_6aa,PWID,0.18002005998673137,0.09614211088269448,0.2954955970336074
TZA,TZA_2_7zj,PWID,0.13105050004764074,0.0655190934129334,0.23328060439269438
TZA,TZA_2_1co,MSM,0.10708988178165617,0.05626711524051039,0.19989218982872947
TZA,TZA_2_2fw,MSM,0.13654794833011424,0.08257835966147967,0.21530494079317541
TZA,TZA_2_3nv,MSM,0.11128157847304788,0.057119097588058144,0.19878212681216195
TZA,TZA_2_4dh,MSM,0.09298640425699425,0.04946739714854488,0.17806244927157133
TZA,TZA_2_5ua,MSM,0.12327633928144448,0.0661147881711641,0.23831243251391476
TZA,TZA_2_6aa,MSM,0.08382426241853155,0.037749693774538254,0.1767420572008862
TZA,TZA_2_7zj,MSM,0.044892469067192374,0.01963533190067885,0.09616494444581729
TZA,TZA_2_1co,TGW,0.19196771392746356,0.09856977847538866,0.3652587022769752
TZA,TZA_2_2fw,TGW,0.2503685904581151,0.14843704720563586,0.3940810583301772
TZA,TZA_2_3nv,TGW,0.18510553653796344,0.09396485506719536,0.33721187190677726
TZA,TZA_2_4dh,TGW,0.17440760728840846,0.09052735444166193,0.33953147061464023
TZA,TZA_2_5ua,TGW,0.20001053099376392,0.10596938274228924,0.3655123408886755
TZA,TZA_2_6aa,TGW,0.13768384348192583,0.05873300961862963,0.2995829863173065
TZA,TZA_2_7zj,TGW,0.06797367398087374,0.023782777026785957,0.16851820687085417
