yob,iso3,sex,lambda,skew,shape
1950,TZA,male,0.051428782510077625,1.2659859592685707,8.501966863763432
1951,TZA,male,0.05139602707577856,1.2659859592685707,8.501966863763432
1952,TZA,male,0.05146265349003462,1.2659859592685707,8.501966863763432
1953,TZA,male,0.05142285382744938,1.2659859592685707,8.501966863763432
1954,TZA,male,0.051513423163224,1.2659859592685707,8.501966863763432
1955,TZA,male,0.051511844893066136,1.2659859592685707,8.501966863763432
1956,TZA,male,0.051740060743814785,1.2659859592685707,8.501966863763432
1957,TZA,male,0.05161935688181793,1.2659859592685707,8.501966863763432
1958,TZA,male,0.05186423202012588,1.2659859592685707,8.501966863763432
1959,TZA,male,0.051837172382073554,1.2659859592685707,8.501966863763432
1960,TZA,male,0.051879931421881076,1.2659859592685707,8.501966863763432
1961,TZA,male,0.05205826675157588,1.2659859592685707,8.501966863763432
1962,TZA,male,0.05214947987654813,1.2659859592685707,8.501966863763432
1963,TZA,male,0.05233871341604835,1.2659859592685707,8.501966863763432
1964,TZA,male,0.05268163775852083,1.2659859592685707,8.501966863763432
1965,TZA,male,0.05267489590241463,1.2659859592685707,8.501966863763432
1966,TZA,male,0.05284594973180236,1.2659859592685707,8.501966863763432
1967,TZA,male,0.053083567950742455,1.2659859592685707,8.501966863763432
1968,TZA,male,0.05327306613404041,1.2659859592685707,8.501966863763432
1969,TZA,male,0.05325885225374724,1.2659859592685707,8.501966863763432
1970,TZA,male,0.05363291957153618,1.2659859592685707,8.501966863763432
1971,TZA,male,0.053374258958625534,1.2659859592685707,8.501966863763432
1972,TZA,male,0.053876794510689684,1.2659859592685707,8.501966863763432
1973,TZA,male,0.05393788903016386,1.2659859592685707,8.501966863763432
1974,TZA,male,0.05402239001961147,1.2659859592685707,8.501966863763432
1975,TZA,male,0.05430232772149697,1.2659859592685707,8.501966863763432
1976,TZA,male,0.05444784302879922,1.2659859592685707,8.501966863763432
1977,TZA,male,0.05456231778658767,1.2659859592685707,8.501966863763432
1978,TZA,male,0.0547852895347858,1.2659859592685707,8.501966863763432
1979,TZA,male,0.05492871428667328,1.2659859592685707,8.501966863763432
1980,TZA,male,0.055179190073003315,1.2659859592685707,8.501966863763432
1981,TZA,male,0.05504234475846734,1.2659859592685707,8.501966863763432
1982,TZA,male,0.05531456702152251,1.2659859592685707,8.501966863763432
1983,TZA,male,0.055391001270477275,1.2659859592685707,8.501966863763432
1984,TZA,male,0.05561385442873506,1.2659859592685707,8.501966863763432
1985,TZA,male,0.055728917225845505,1.2659859592685707,8.501966863763432
1986,TZA,male,0.055748378774375676,1.2659859592685707,8.501966863763432
1987,TZA,male,0.05571567780998089,1.2659859592685707,8.501966863763432
1988,TZA,male,0.05577654366256283,1.2659859592685707,8.501966863763432
1989,TZA,male,0.05608205538582216,1.2659859592685707,8.501966863763432
1990,TZA,male,0.05612947833608306,1.2659859592685707,8.501966863763432
1991,TZA,male,0.05621934297846419,1.2659859592685707,8.501966863763432
1992,TZA,male,0.056623088353888934,1.2659859592685707,8.501966863763432
1993,TZA,male,0.05685956898338547,1.2659859592685707,8.501966863763432
1994,TZA,male,0.057281605952109724,1.2659859592685707,8.501966863763432
1995,TZA,male,0.057687114595448244,1.2659859592685707,8.501966863763432
1996,TZA,male,0.057973202753890646,1.2659859592685707,8.501966863763432
1997,TZA,male,0.058386192508758344,1.2659859592685707,8.501966863763432
1998,TZA,male,0.0588512597704991,1.2659859592685707,8.501966863763432
1999,TZA,male,0.05908518354178362,1.2659859592685707,8.501966863763432
2000,TZA,male,0.059164141007664706,1.2659859592685707,8.501966863763432
2001,TZA,male,0.0592838028493387,1.2659859592685707,8.501966863763432
2002,TZA,male,0.05942415926113494,1.2659859592685707,8.501966863763432
2003,TZA,male,0.0596543262550942,1.2659859592685707,8.501966863763432
2004,TZA,male,0.05995710673809729,1.2659859592685707,8.501966863763432
2005,TZA,male,0.06022482950950353,1.2659859592685707,8.501966863763432
1950,TZA,female,0.06264918841934299,1.8673173593968728,8.574581589374642
