iso3,area_id,kp,median,lower,upper
TGO,TGO_1_1,FSW,0.12083514152916562,0.0769559151844617,0.19305414128859769
TGO,TGO_1_2,FSW,0.10772979354060613,0.06860369490102323,0.15918414712687384
TGO,TGO_1_3,FSW,0.1619004168089377,0.09849191340937188,0.25004273854375425
TGO,TGO_1_4,FSW,0.12009610932662554,0.07339204489507857,0.18652372796302932
TGO,TGO_1_5,FSW,0.10744513519874062,0.06916249341784075,0.16301135328210345
TGO,TGO_1_6,FSW,0.09480449606985612,0.058339654426366544,0.15390857986006964
TGO,TGO_1_1,PWID,0.03892573921153142,0.017522702839779265,0.08280766645764276
TGO,TGO_1_2,PWID,0.038523083045491055,0.017727908784520317,0.08220674523346304
TGO,TGO_1_3,PWID,0.05033184564391358,0.020289542681270655,0.12464018533006803
TGO,TGO_1_4,PWID,0.04613704997089261,0.019119755958568616,0.09761751816693896
TGO,TGO_1_5,PWID,0.03613920945392947,0.015514249509489686,0.07543212484850464
TGO,TGO_1_6,PWID,0.03563624299735269,0.014717995213449148,0.07800340370117055
TGO,TGO_1_1,MSM,0.04657242507387852,0.02387185386338884,0.08809621719245612
TGO,TGO_1_2,MSM,0.05158361862272141,0.031020842451747094,0.08533759887067005
TGO,TGO_1_3,MSM,0.2430580692936296,0.15946911701520938,0.35530532705061946
TGO,TGO_1_4,MSM,0.13142461980340145,0.07651359082821459,0.2152606283071126
TGO,TGO_1_5,MSM,0.07429743437412209,0.04019256456404076,0.12538127627914242
TGO,TGO_1_6,MSM,0.03850357522736242,0.018672040080693234,0.08080500999592176
TGO,TGO_1_1,TGW,0.06484018866012393,0.031364611252312186,0.12400775389206016
TGO,TGO_1_2,TGW,0.07044385475423998,0.040278687437699676,0.11744007075276289
TGO,TGO_1_3,TGW,0.28788425789339606,0.1787433273985823,0.4196495416825807
TGO,TGO_1_4,TGW,0.16266625464153506,0.09267358468983294,0.2640220257502208
TGO,TGO_1_5,TGW,0.10110723411548339,0.05311363169469044,0.17176903068747637
TGO,TGO_1_6,TGW,0.05711360961531058,0.024889915949123483,0.12277773522488065
