iso3,area_id,kp,median,lower,upper,indicator
TGO,TGO_1_1,FSW,0.12083514152916562,0.0769559151844617,0.19305414128859769,prevalence
TGO,TGO_1_2,FSW,0.10772979354060612,0.06860369490102323,0.15918414712687384,prevalence
TGO,TGO_1_3,FSW,0.1619004168089377,0.09849191340937188,0.25004273854375425,prevalence
TGO,TGO_1_4,FSW,0.12009610932662554,0.07339204489507857,0.18652372796302932,prevalence
TGO,TGO_1_5,FSW,0.10744513519874062,0.06916249341784075,0.16301135328210345,prevalence
TGO,TGO_1_6,FSW,0.09480449606985612,0.05833965442636654,0.15390857986006964,prevalence
TGO,TGO_1_1,PWID,0.03892573921153142,0.01752270283977926,0.08280766645764276,prevalence
TGO,TGO_1_2,PWID,0.03852308304549105,0.01772790878452031,0.08220674523346304,prevalence
TGO,TGO_1_3,PWID,0.05033184564391358,0.02028954268127065,0.12464018533006804,prevalence
TGO,TGO_1_4,PWID,0.04613704997089261,0.01911975595856861,0.09761751816693896,prevalence
TGO,TGO_1_5,PWID,0.03613920945392947,0.01551424950948968,0.07543212484850464,prevalence
TGO,TGO_1_6,PWID,0.03563624299735269,0.01471799521344914,0.07800340370117055,prevalence
TGO,TGO_1_1,MSM,0.04657242507387852,0.02387185386338884,0.08809621719245612,prevalence
TGO,TGO_1_2,MSM,0.05158361862272141,0.03102084245174709,0.08533759887067005,prevalence
TGO,TGO_1_3,MSM,0.2430580692936296,0.15946911701520938,0.35530532705061946,prevalence
TGO,TGO_1_4,MSM,0.13142461980340145,0.07651359082821459,0.2152606283071126,prevalence
TGO,TGO_1_5,MSM,0.07429743437412209,0.04019256456404076,0.12538127627914242,prevalence
TGO,TGO_1_6,MSM,0.03850357522736242,0.01867204008069323,0.08080500999592176,prevalence
TGO,TGO_1_1,TGW,0.06484018866012393,0.03136461125231218,0.12400775389206016,prevalence
TGO,TGO_1_2,TGW,0.07044385475423998,0.04027868743769967,0.11744007075276287,prevalence
TGO,TGO_1_3,TGW,0.28788425789339606,0.1787433273985823,0.4196495416825807,prevalence
TGO,TGO_1_4,TGW,0.16266625464153506,0.09267358468983294,0.2640220257502208,prevalence
TGO,TGO_1_5,TGW,0.1011072341154834,0.05311363169469044,0.17176903068747637,prevalence
TGO,TGO_1_6,TGW,0.05711360961531058,0.02488991594912348,0.12277773522488064,prevalence
TGO,TGO_1_1,FSW,0.00427921751995955,0.00127826802077564,0.01254751015549747,pse_prop
TGO,TGO_1_2,FSW,0.00353959665009195,9.80733556279817e-4,0.01137190462695023,pse_prop
TGO,TGO_1_3,FSW,0.00620859460790119,0.00166148181450328,0.02420899064770284,pse_prop
TGO,TGO_1_4,FSW,0.00443822181638544,0.00138473794021055,0.01399071270967913,pse_prop
TGO,TGO_1_5,FSW,0.00419475449530248,0.00128214958353549,0.01277423575970943,pse_prop
TGO,TGO_1_6,FSW,0.0037579301528375,0.00106462534392304,0.0114803027545108,pse_prop
TGO,TGO_1_1,MSM,0.00462955970156271,0.00187942627286096,0.012037175284813,pse_prop
TGO,TGO_1_2,MSM,0.00402002441829724,0.00136893228675624,0.01061629007763591,pse_prop
TGO,TGO_1_3,MSM,0.00691338049559329,0.00196051547807509,0.02321741981610028,pse_prop
TGO,TGO_1_4,MSM,0.00502786331307645,0.00172305969682476,0.01336246774386424,pse_prop
TGO,TGO_1_5,MSM,0.00430111838162765,0.00148438654886263,0.01131330310796803,pse_prop
TGO,TGO_1_6,MSM,0.00388764698877192,0.00129960967121919,0.01002430806931597,pse_prop
TGO,TGO_1_1,PWID,0.00200121728850281,4.705286600989208e-4,0.00768416069795391,pse_prop
TGO,TGO_1_2,PWID,0.00178234584194696,4.319173340555386e-4,0.00754559294947908,pse_prop
TGO,TGO_1_3,PWID,0.00276221183450717,4.0332220847645817e-4,0.01591090957432943,pse_prop
TGO,TGO_1_4,PWID,0.0021401250775798,4.5775199298786706e-4,0.00823193842833184,pse_prop
TGO,TGO_1_5,PWID,0.00176148551081806,4.110273200576042e-4,0.00620405391304823,pse_prop
TGO,TGO_1_6,PWID,0.00191534817788742,4.615897268667634e-4,0.00674553263344198,pse_prop
TGO,TGO_1_1,TGW,7.541081255539043e-4,1.2350294244820525e-4,0.00423496744946724,pse_prop
TGO,TGO_1_2,TGW,6.958880758723301e-4,9.705826278033496e-5,0.00433733838582213,pse_prop
TGO,TGO_1_3,TGW,0.00103720875827251,1.0957661234629864e-4,0.0101087110780006,pse_prop
TGO,TGO_1_4,TGW,7.65027838653599e-4,1.0767354090615576e-4,0.00478307855934296,pse_prop
TGO,TGO_1_5,TGW,6.671788656888912e-4,1.2103258778796687e-4,0.003822841541857,pse_prop
TGO,TGO_1_6,TGW,6.958519854082422e-4,1.0493517266769883e-4,0.00408344704748075,pse_prop
