region,iso3,area_id,kp,indicator,median,lower,upper
ESA,AGO,AGO_1_10wp,FSW,pse_prop,0.015313980196489186,0.005986261558178065,0.03844325585256792
ESA,AGO,AGO_1_11tw,FSW,pse_prop,0.019398217604826226,0.006942641298638572,0.05128896803832963
ESA,AGO,AGO_1_12sy,FSW,pse_prop,0.01191524388209526,0.0043836416373728765,0.031109863426579554
ESA,AGO,AGO_1_13sz,FSW,pse_prop,0.013797554225588444,0.005534378666115005,0.03392233449287682
ESA,AGO,AGO_1_14jw,FSW,pse_prop,0.014176332442501965,0.005859850614629215,0.03674301854935023
ESA,AGO,AGO_1_15wo,FSW,pse_prop,0.013562140706464868,0.005075198160713986,0.03499279205069445
ESA,AGO,AGO_1_16rk,FSW,pse_prop,0.014736546034030372,0.00583334951570592,0.04161216791071586
ESA,AGO,AGO_1_17bv,FSW,pse_prop,0.012529992620562237,0.00500697646239683,0.03185757363960862
ESA,AGO,AGO_1_18bk,FSW,pse_prop,0.014780117958617457,0.005918933686900489,0.040527912551222206
ESA,AGO,AGO_1_1cl,FSW,pse_prop,0.016497442043346515,0.005907218567599108,0.04605130866467037
ESA,AGO,AGO_1_2bo,FSW,pse_prop,0.015456248076990083,0.006595168907404376,0.03665040502969163
ESA,AGO,AGO_1_3hv,FSW,pse_prop,0.013388167878285163,0.0049160293304811075,0.03130662728464767
ESA,AGO,AGO_1_4pd,FSW,pse_prop,0.021786480107027724,0.008290102452118982,0.059954961849654945
ESA,AGO,AGO_1_5zb,FSW,pse_prop,0.015008052161509761,0.006018235920345662,0.035908351007138635
ESA,AGO,AGO_1_6ih,FSW,pse_prop,0.013227753905012667,0.005072558415302776,0.03682787594882158
ESA,AGO,AGO_1_7nw,FSW,pse_prop,0.01452002225830124,0.005729463006178875,0.03488317815174391
ESA,AGO,AGO_1_8ql,FSW,pse_prop,0.013726162435771344,0.00532803735258792,0.036162794845273495
ESA,AGO,AGO_1_9rq,FSW,pse_prop,0.01469931693005316,0.005380740624469138,0.04086643736086334
ESA,AGO,AGO_1_10wp,MSM,pse_prop,0.008464144789170885,0.0036424141991741187,0.020474490412002323
ESA,AGO,AGO_1_11tw,MSM,pse_prop,0.010918405882339152,0.004100744803110799,0.02794055080547431
ESA,AGO,AGO_1_12sy,MSM,pse_prop,0.006384639648600579,0.0027543905404828197,0.01665017410649412
ESA,AGO,AGO_1_13sz,MSM,pse_prop,0.007041452617955872,0.0029630604675829363,0.016354098175308744
ESA,AGO,AGO_1_14jw,MSM,pse_prop,0.0075701391637018065,0.0033903164523789824,0.017159737378149225
ESA,AGO,AGO_1_15wo,MSM,pse_prop,0.006667808012756455,0.002520320957043564,0.01555617648459209
ESA,AGO,AGO_1_16rk,MSM,pse_prop,0.008773610118268176,0.0034234698374868166,0.023209371717859188
ESA,AGO,AGO_1_17bv,MSM,pse_prop,0.006835177701804232,0.0031086545007057835,0.015390749284438409
ESA,AGO,AGO_1_18bk,MSM,pse_prop,0.007710329328297191,0.0030391080638574037,0.019561105809752764
ESA,AGO,AGO_1_1cl,MSM,pse_prop,0.009211681798255392,0.0035658885992627064,0.02361264368008953
ESA,AGO,AGO_1_2bo,MSM,pse_prop,0.009327166054173825,0.0037546796894565877,0.02514848902412144
ESA,AGO,AGO_1_3hv,MSM,pse_prop,0.006774072546894143,0.0029357177912314137,0.016083630361513678
ESA,AGO,AGO_1_4pd,MSM,pse_prop,0.00902149175042017,0.003623534398472043,0.02525772759505981
ESA,AGO,AGO_1_5zb,MSM,pse_prop,0.007458374963596106,0.0033092193611852097,0.017602322206372336
ESA,AGO,AGO_1_6ih,MSM,pse_prop,0.007399774090250068,0.0029659450479089435,0.018620810839909987
ESA,AGO,AGO_1_7nw,MSM,pse_prop,0.00813704031514422,0.0034370526154207212,0.018825546174377088
ESA,AGO,AGO_1_8ql,MSM,pse_prop,0.007677067659634388,0.003174649080569614,0.0197899165833263
ESA,AGO,AGO_1_9rq,MSM,pse_prop,0.008319829915133798,0.0032436775307718617,0.02134582578691552
ESA,AGO,AGO_1_10wp,PWID,pse_prop,0.001941995946900167,4.152423673775829e-4,0.008229429354918685
ESA,AGO,AGO_1_11tw,PWID,pse_prop,0.002500654531939821,5.207783308153765e-4,0.01185951258807212
ESA,AGO,AGO_1_12sy,PWID,pse_prop,0.0016747155558454125,4.528026754784682e-4,0.005705106242813716
ESA,AGO,AGO_1_13sz,PWID,pse_prop,0.0018278624107268653,4.832760927632498e-4,0.005859684111933728
ESA,AGO,AGO_1_14jw,PWID,pse_prop,0.001977662555165299,5.643480890166671e-4,0.005924174946524738
ESA,AGO,AGO_1_15wo,PWID,pse_prop,0.001574552481707334,3.9988651337560533e-4,0.005406501928119951
ESA,AGO,AGO_1_16rk,PWID,pse_prop,0.0018668724167437765,3.834651870836512e-4,0.008895220114868777
ESA,AGO,AGO_1_17bv,PWID,pse_prop,0.001773339931108997,5.484743939643222e-4,0.005335242333401802
ESA,AGO,AGO_1_18bk,PWID,pse_prop,0.0022837433896557343,6.196752062787609e-4,0.007607614869866067
ESA,AGO,AGO_1_1cl,PWID,pse_prop,0.0023928113643675543,5.525826786785417e-4,0.010493575058647816
ESA,AGO,AGO_1_2bo,PWID,pse_prop,0.0020168034705424507,3.9266688755996445e-4,0.008039979875861839
ESA,AGO,AGO_1_3hv,PWID,pse_prop,0.001640197734338007,4.313608385595663e-4,0.006060812488700292
ESA,AGO,AGO_1_4pd,PWID,pse_prop,0.0026522737534195712,6.622760317632848e-4,0.010652327856026645
ESA,AGO,AGO_1_5zb,PWID,pse_prop,0.0017253202466706611,4.2733443137220805e-4,0.006755236330841031
ESA,AGO,AGO_1_6ih,PWID,pse_prop,0.0018522454255971155,4.2622710204635536e-4,0.006944549572072967
ESA,AGO,AGO_1_7nw,PWID,pse_prop,0.0019260185935293895,4.617720402324424e-4,0.00632171861731902
ESA,AGO,AGO_1_8ql,PWID,pse_prop,0.001688598902974587,3.565704263317606e-4,0.007574344705544839
ESA,AGO,AGO_1_9rq,PWID,pse_prop,0.0019431796202056472,4.096482447408158e-4,0.008375042321452664
ESA,AGO,AGO_1_10wp,TGW,pse_prop,8.128983446848918e-4,1.5410139235254517e-4,0.00344471031300716
ESA,AGO,AGO_1_11tw,TGW,pse_prop,0.0019814347423123694,4.199206709458384e-4,0.011450251457223403
ESA,AGO,AGO_1_12sy,TGW,pse_prop,7.564515609873362e-4,1.6911847194827056e-4,0.003736984829989586
ESA,AGO,AGO_1_13sz,TGW,pse_prop,0.00079216324091400535,1.6984283863176808e-4,0.0034777615706089904
ESA,AGO,AGO_1_14jw,TGW,pse_prop,9.29524748062288e-4,2.148875833275495e-4,0.003947130975897865
ESA,AGO,AGO_1_15wo,TGW,pse_prop,7.269596701638267e-4,1.3722452818372533e-4,0.003143051306016648
ESA,AGO,AGO_1_16rk,TGW,pse_prop,8.499942192440039e-4,1.3258770989778033e-4,0.004840293220650701
ESA,AGO,AGO_1_17bv,TGW,pse_prop,9.314631307951468e-4,2.141283534406476e-4,0.004800185029963424
