yob,iso3,sex,lambda,skew,shape
1950,AGO,male,0.062235742803574495,0.8867556259128497,9.808879388560314
1951,AGO,male,0.06227384441198812,0.8867556259128497,9.808879388560314
1952,AGO,male,0.06238844589241798,0.8867556259128497,9.808879388560314
1953,AGO,male,0.06234336830377671,0.8867556259128497,9.808879388560314
1954,AGO,male,0.06239933694838499,0.8867556259128497,9.808879388560314
1955,AGO,male,0.062413702215908466,0.8867556259128497,9.808879388560314
1956,AGO,male,0.06263304733917144,0.8867556259128497,9.808879388560314
1957,AGO,male,0.06241404795762059,0.8867556259128497,9.808879388560314
1958,AGO,male,0.0626367165248254,0.8867556259128497,9.808879388560314
1959,AGO,male,0.06247458991088774,0.8867556259128497,9.808879388560314
1960,AGO,male,0.06241760024762421,0.8867556259128497,9.808879388560314
1961,AGO,male,0.06248781842338418,0.8867556259128497,9.808879388560314
1962,AGO,male,0.06241045528561773,0.8867556259128497,9.808879388560314
1963,AGO,male,0.0625146604582787,0.8867556259128497,9.808879388560314
1964,AGO,male,0.0627058278726731,0.8867556259128497,9.808879388560314
1965,AGO,male,0.06248404351853143,0.8867556259128497,9.808879388560314
1966,AGO,male,0.06248935996596202,0.8867556259128497,9.808879388560314
1967,AGO,male,0.06253902474743159,0.8867556259128497,9.808879388560314
1968,AGO,male,0.06256638610258913,0.8867556259128497,9.808879388560314
1969,AGO,male,0.0623206416020585,0.8867556259128497,9.808879388560314
1970,AGO,male,0.06254606265928174,0.8867556259128497,9.808879388560314
1971,AGO,male,0.06201748319912276,0.8867556259128497,9.808879388560314
1972,AGO,male,0.0623837059019742,0.8867556259128497,9.808879388560314
1973,AGO,male,0.062242395146003264,0.8867556259128497,9.808879388560314
1974,AGO,male,0.062124599544362794,0.8867556259128497,9.808879388560314
1975,AGO,male,0.06221633878135314,0.8867556259128497,9.808879388560314
1976,AGO,male,0.062131087394240156,0.8867556259128497,9.808879388560314
1977,AGO,male,0.062053004739398204,0.8867556259128497,9.808879388560314
1978,AGO,male,0.06206970178932844,0.8867556259128497,9.808879388560314
1979,AGO,male,0.06199498014657362,0.8867556259128497,9.808879388560314
1980,AGO,male,0.062088187972281765,0.8867556259128497,9.808879388560314
1981,AGO,male,0.06169668592960525,0.8867556259128497,9.808879388560314
1982,AGO,male,0.0618363299763658,0.8867556259128497,9.808879388560314
1983,AGO,male,0.06180121502889599,0.8867556259128497,9.808879388560314
1984,AGO,male,0.061935967514742625,0.8867556259128497,9.808879388560314
1985,AGO,male,0.0619451222360934,0.8867556259128497,9.808879388560314
1986,AGO,male,0.06190140577786027,0.8867556259128497,9.808879388560314
1987,AGO,male,0.06178584453541848,0.8867556259128497,9.808879388560314
1988,AGO,male,0.06171479270384605,0.8867556259128497,9.808879388560314
1989,AGO,male,0.06193558014668241,0.8867556259128497,9.808879388560314
1990,AGO,male,0.06181646474958119,0.8867556259128497,9.808879388560314
1991,AGO,male,0.06169010825308826,0.8867556259128497,9.808879388560314
1992,AGO,male,0.061850323351873834,0.8867556259128497,9.808879388560314
1993,AGO,male,0.06178069813237434,0.8867556259128497,9.808879388560314
1994,AGO,male,0.06185741324252836,0.8867556259128497,9.808879388560314
1995,AGO,male,0.06190790218252836,0.8867556259128497,9.808879388560314
1996,AGO,male,0.06178085718953229,0.8867556259128497,9.808879388560314
1997,AGO,male,0.06182199252838873,0.8867556259128497,9.808879388560314
1998,AGO,male,0.06190598961989095,0.8867556259128497,9.808879388560314
1999,AGO,male,0.061743677547459803,0.8867556259128497,9.808879388560314
2000,AGO,male,0.06144240655183758,0.8867556259128497,9.808879388560314
2001,AGO,male,0.061183440223117475,0.8867556259128497,9.808879388560314
2002,AGO,male,0.061034250199916096,0.8867556259128497,9.808879388560314
2003,AGO,male,0.06099099388923725,0.8867556259128497,9.808879388560314
2004,AGO,male,0.06102097769091701,0.8867556259128497,9.808879388560314
2005,AGO,male,0.061111775826310735,0.8867556259128497,9.808879388560314
1950,AGO,female,0.06678170349626891,1.9399400054289742,10.459838955403374
1951,AGO,female,0.0668505392398549,1.9399400054289742,10.459838955403374
1952,AGO,female,0.06675465723179402,1.9399400054289742,10.459838955403374
1953,AGO,female,0.06682448500739771,1.9399400054289742,10.459838955403374
1954,AGO,female,0.06676114692068924,1.9399400054289742,10.459838955403374
1955,AGO,female,0.06692104817610042,1.9399400054289742,10.459838955403374
1956,AGO,female,0.06674064326246693,1.9399400054289742,10.459838955403374
1957,AGO,female,0.06707385546215369,1.9399400054289742,10.459838955403374
1958,AGO,female,0.06694084445932239,1.9399400054289742,10.459838955403374
1959,AGO,female,0.06694294655834657,1.9399400054289742,10.459838955403374
1960,AGO,female,0.06674428264686805,1.9399400054289742,10.459838955403374
1961,AGO,female,0.06681818223000921,1.9399400054289742,10.459838955403374
1962,AGO,female,0.06681000787406183,1.9399400054289742,10.459838955403374
1963,AGO,female,0.06683411029965827,1.9399400054289742,10.459838955403374
1964,AGO,female,0.06678473101888004,1.9399400054289742,10.459838955403374
1965,AGO,female,0.06677686674457037,1.9399400054289742,10.459838955403374
1966,AGO,female,0.06696723294311302,1.9399400054289742,10.459838955403374
1967,AGO,female,0.06699113233703699,1.9399400054289742,10.459838955403374
1968,AGO,female,0.06703498356232337,1.9399400054289742,10.459838955403374
1969,AGO,female,0.06706341904589293,1.9399400054289742,10.459838955403374
1970,AGO,female,0.06707529446465789,1.9399400054289742,10.459838955403374
1971,AGO,female,0.06699891308862216,1.9399400054289742,10.459838955403374
1972,AGO,female,0.06697757770756724,1.9399400054289742,10.459838955403374
1973,AGO,female,0.06690802377049344,1.9399400054289742,10.459838955403374
1974,AGO,female,0.0669063365260264,1.9399400054289742,10.459838955403374
1975,AGO,female,0.0669617259159767,1.9399400054289742,10.459838955403374
1976,AGO,female,0.0668223407829926,1.9399400054289742,10.459838955403374
1977,AGO,female,0.06682270742125856,1.9399400054289742,10.459838955403374
