iso3,sex,lor_15to29,lor_30to49,srb_group
ZMB,female,0.023489539888541907,0.5691209027190248,nosex12m_id
ZMB,female,0.008497375030439293,-0.3912997029355988,sexcohab_id
ZMB,female,0.6686502537086281,0.508496340158741,sexnonreg_id
ZMB,female,NA,NA,sexpaid12m_id
ZMB,male,0.14580421211730826,0.0017973151055923045,nosex12m_id
ZMB,male,0.5327894509232176,-0.20311680805084084,sexcohab_id
ZMB,male,-0.013010417385651696,0.2704284056849425,sexnonreg_id
ZMB,male,0.2206310084120325,0.239541163571991,sexpaid12m_id
