iso3,area_id,kp,median,lower,upper,indicator
UGA,UGA_1_09,FSW,0.3552165516409305,0.23485077284007425,0.4929325618214916,prevalence
UGA,UGA_1_08,FSW,0.29856878604824977,0.18286493636649168,0.42731952880124147,prevalence
UGA,UGA_1_05,FSW,0.2010245649954359,0.11723160719683816,0.3209324319974209,prevalence
UGA,UGA_1_06,FSW,0.2832482312934177,0.17833082434640263,0.41625317783006927,prevalence
UGA,UGA_1_03,FSW,0.20783194682835457,0.1188020913666404,0.32200253581016125,prevalence
UGA,UGA_1_01,FSW,0.20859088095912515,0.1219297065221632,0.319953952506816,prevalence
UGA,UGA_1_04,FSW,0.2890234068252707,0.18154366975334657,0.41055443094759714,prevalence
UGA,UGA_1_07,FSW,0.14640883208744238,0.07933323836016094,0.24169094393102689,prevalence
UGA,UGA_1_02,FSW,0.25597215109990373,0.15975933910924933,0.3639951480697831,prevalence
UGA,UGA_1_10,FSW,0.15933385816626347,0.0906252177686144,0.25361826866393417,prevalence
UGA,UGA_1_09,PWID,0.28180077518253477,0.1463959860867572,0.4886631832576835,prevalence
UGA,UGA_1_08,PWID,0.2581917822715726,0.13120091330306413,0.4510652326201497,prevalence
UGA,UGA_1_05,PWID,0.2304317892531315,0.11277190385406616,0.4621295178679406,prevalence
UGA,UGA_1_06,PWID,0.26418930099765925,0.11244228005735898,0.5023821334146581,prevalence
UGA,UGA_1_03,PWID,0.2269456959450182,0.10547808430482997,0.4428627254968142,prevalence
UGA,UGA_1_01,PWID,0.2749370318806382,0.1414480598175854,0.47818519664736864,prevalence
UGA,UGA_1_04,PWID,0.25264367004658367,0.1281549801100517,0.4232385988190036,prevalence
UGA,UGA_1_07,PWID,0.2299414494042391,0.11568758018883106,0.440532944575817,prevalence
UGA,UGA_1_02,PWID,0.2594187055174452,0.1369583391216388,0.4314379827283098,prevalence
UGA,UGA_1_10,PWID,0.21796812921574543,0.10973684682426768,0.4334121985773978,prevalence
UGA,UGA_1_09,MSM,0.13395155253837954,0.05643033373469552,0.270934540958713,prevalence
UGA,UGA_1_08,MSM,0.11003556000662452,0.04656687129401737,0.2301486835964738,prevalence
UGA,UGA_1_05,MSM,0.08029081450174846,0.02835828834287986,0.20473152164162312,prevalence
UGA,UGA_1_06,MSM,0.11401439225036636,0.04767971779448794,0.2383666484811472,prevalence
UGA,UGA_1_03,MSM,0.0767127054806722,0.02437200206503067,0.1918410946647334,prevalence
UGA,UGA_1_01,MSM,0.12392812480136332,0.04569446927732136,0.2878131081065127,prevalence
UGA,UGA_1_04,MSM,0.0947452655438654,0.03957236512129828,0.20910709121316023,prevalence
