region,iso3,area_id,kp,indicator,median,lower,upper
ESA,UGA,UGA_1_01,FSW,pse_prop,0.012430122934460403,0.004939453914469498,0.026910325071957425
ESA,UGA,UGA_1_02,FSW,pse_prop,0.00825208407286793,0.0035321554071013933,0.01677543726315794
ESA,UGA,UGA_1_03,FSW,pse_prop,0.012372712381979126,0.005783288871319442,0.026835326043297872
ESA,UGA,UGA_1_04,FSW,pse_prop,0.009494676632220603,0.003881226910327699,0.020417652853635112
ESA,UGA,UGA_1_05,FSW,pse_prop,0.009327008315713928,0.003912895155577507,0.021308746186144402
ESA,UGA,UGA_1_06,FSW,pse_prop,0.010200076058364704,0.0036388862687237846,0.025972201492025292
ESA,UGA,UGA_1_07,FSW,pse_prop,0.012123700065740756,0.004836321102406986,0.02553858326072446
ESA,UGA,UGA_1_08,FSW,pse_prop,0.007011223256732639,0.0030507026934307527,0.01458847122452375
ESA,UGA,UGA_1_09,FSW,pse_prop,0.009187061634722053,0.004482803396821279,0.016755871479237076
ESA,UGA,UGA_1_10,FSW,pse_prop,0.009816711355968977,0.004061045736016611,0.022843459684867447
ESA,UGA,UGA_1_01,MSM,pse_prop,0.007540594368561894,0.0031970269246299086,0.01697105280943258
ESA,UGA,UGA_1_02,MSM,pse_prop,0.006273887701547527,0.002718912650085934,0.013008395473000046
ESA,UGA,UGA_1_03,MSM,pse_prop,0.007652626686359344,0.0035929782601859038,0.016256560500961185
ESA,UGA,UGA_1_04,MSM,pse_prop,0.0073893539206682495,0.0030299081226562393,0.016818591650619583
ESA,UGA,UGA_1_05,MSM,pse_prop,0.0072131311672372234,0.0029478664048379712,0.015993297037684
ESA,UGA,UGA_1_06,MSM,pse_prop,0.009003133883913966,0.003250774196672238,0.02442068662907768
ESA,UGA,UGA_1_07,MSM,pse_prop,0.007298185105745814,0.0029281886458665906,0.017365597246872488
ESA,UGA,UGA_1_08,MSM,pse_prop,0.005871592207571405,0.0026047542637603867,0.012524871333940545
ESA,UGA,UGA_1_09,MSM,pse_prop,0.007401715067729906,0.0036444437390945857,0.014388635167430584
ESA,UGA,UGA_1_10,MSM,pse_prop,0.0081667517377556,0.0033972140545203812,0.018625469090983674
ESA,UGA,UGA_1_01,PWID,pse_prop,0.002686458682515365,0.001049797165199991,0.00771931972852281
ESA,UGA,UGA_1_02,PWID,pse_prop,0.002584539872641839,9.555210183385857e-4,0.006660613521915302
ESA,UGA,UGA_1_03,PWID,pse_prop,0.0024253859947392575,9.705917548462223e-4,0.005858716960458045
ESA,UGA,UGA_1_04,PWID,pse_prop,0.0035797334901029603,0.0013361857984590855,0.009560350006663157
ESA,UGA,UGA_1_05,PWID,pse_prop,0.0028103318527342384,9.525625531689704e-4,0.007522740258381424
ESA,UGA,UGA_1_06,PWID,pse_prop,0.00468389364310765,0.0012860126651536238,0.01800228759551666
ESA,UGA,UGA_1_07,PWID,pse_prop,0.0030226010596595774,9.879113646161612e-4,0.008270209619978028
ESA,UGA,UGA_1_08,PWID,pse_prop,0.0026436212544382505,9.469873176945282e-4,0.006406828050405572
ESA,UGA,UGA_1_09,PWID,pse_prop,0.003360112607392963,0.0013755587339272938,0.007599219405372952
ESA,UGA,UGA_1_10,PWID,pse_prop,0.003305173516825332,0.001235664872537325,0.008843947861202989
ESA,UGA,UGA_1_01,TGW,pse_prop,8.559742362545694e-4,1.5630774902921282e-4,0.004181404291247949
ESA,UGA,UGA_1_02,TGW,pse_prop,9.209304791707306e-4,1.7864793847200737e-4,0.004398425453240583
ESA,UGA,UGA_1_03,TGW,pse_prop,9.60161478602095e-4,1.7804143638677506e-4,0.006081245215424772
ESA,UGA,UGA_1_04,TGW,pse_prop,8.937993212988864e-4,1.873057405397614e-4,0.004743661077711657
ESA,UGA,UGA_1_05,TGW,pse_prop,9.039028366131269e-4,1.80856386837257e-4,0.005516499896399534
ESA,UGA,UGA_1_06,TGW,pse_prop,0.0013600405231460199,1.58126229728134e-4,0.010048279038199383
ESA,UGA,UGA_1_07,TGW,pse_prop,7.69261281119599e-4,1.3454772318181207e-4,0.004519464307085379
ESA,UGA,UGA_1_08,TGW,pse_prop,9.60403808349112e-4,1.6747198695654466e-4,0.005622186659394554
ESA,UGA,UGA_1_09,TGW,pse_prop,0.0011746052039224842,1.9500867665913854e-4,0.006536549262181276
ESA,UGA,UGA_1_10,TGW,pse_prop,9.20623393838218e-4,1.8371632703561094e-4,0.005690866717382
