yob,iso3,sex,lambda,skew,shape
1985,UGA,male,0.05602227797343772,1.1711080113925514,9.268195371930426
1986,UGA,male,0.0560664148712856,1.1711080113925514,9.268195371930426
1987,UGA,male,0.05606083024555154,1.1711080113925514,9.268195371930426
1988,UGA,male,0.05614809843230238,1.1711080113925514,9.268195371930426
1989,UGA,male,0.056522196835887384,1.1711080113925514,9.268195371930426
1990,UGA,male,0.05655663087270045,1.1711080113925514,9.268195371930426
1991,UGA,male,0.05661336960300335,1.1711080113925514,9.268195371930426
1992,UGA,male,0.056955614611709976,1.1711080113925514,9.268195371930426
1993,UGA,male,0.0570289214062994,1.1711080113925514,9.268195371930426
1994,UGA,male,0.05722749731121361,1.1711080113925514,9.268195371930426
1995,UGA,male,0.05737176183019119,1.1711080113925514,9.268195371930426
1996,UGA,male,0.0573610003240641,1.1711080113925514,9.268195371930426
1997,UGA,male,0.05744064625364323,1.1711080113925514,9.268195371930426
1998,UGA,male,0.05755720647557452,1.1711080113925514,9.268195371930426
1999,UGA,male,0.05746015673677131,1.1711080113925514,9.268195371930426
2000,UGA,male,0.0571968310944906,1.1711080113925514,9.268195371930426
2001,UGA,male,0.057002974964656145,1.1711080113925514,9.268195371930426
2002,UGA,male,0.05684850228476042,1.1711080113925514,9.268195371930426
2003,UGA,male,0.056811949376128226,1.1711080113925514,9.268195371930426
2004,UGA,male,0.05687902950138682,1.1711080113925514,9.268195371930426
2005,UGA,male,0.05692372655413725,1.1711080113925514,9.268195371930426
1950,UGA,female,0.0644519297242849,1.3154979739425237,10.246575876430056
1951,UGA,female,0.06430303305969273,1.3154979739425237,10.246575876430056
1952,UGA,female,0.06397942383017281,1.3154979739425237,10.246575876430056
1953,UGA,female,0.06371535381079854,1.3154979739425237,10.246575876430056
1954,UGA,female,0.06332900366968693,1.3154979739425237,10.246575876430056
1955,UGA,female,0.06323699263457042,1.3154979739425237,10.246575876430056
1956,UGA,female,0.06281471962464659,1.3154979739425237,10.246575876430056
1957,UGA,female,0.06290910029499462,1.3154979739425237,10.246575876430056
1958,UGA,female,0.06259809634455643,1.3154979739425237,10.246575876430056
1959,UGA,female,0.06240394083186364,1.3154979739425237,10.246575876430056
1960,UGA,female,0.062099250538363585,1.3154979739425237,10.246575876430056
1961,UGA,female,0.06199263045957415,1.3154979739425237,10.246575876430056
1962,UGA,female,0.06187518411673786,1.3154979739425237,10.246575876430056
1963,UGA,female,0.06178051600380029,1.3154979739425237,10.246575876430056
1964,UGA,female,0.061682407480780146,1.3154979739425237,10.246575876430056
1965,UGA,female,0.06162197187534449,1.3154979739425237,10.246575876430056
1966,UGA,female,0.06179837898057617,1.3154979739425237,10.246575876430056
1967,UGA,female,0.06179959032366794,1.3154979739425237,10.246575876430056
1968,UGA,female,0.06178829023780544,1.3154979739425237,10.246575876430056
1969,UGA,female,0.06168190993569675,1.3154979739425237,10.246575876430056
1970,UGA,female,0.061610978121183796,1.3154979739425237,10.246575876430056
1971,UGA,female,0.061469993390850616,1.3154979739425237,10.246575876430056
1972,UGA,female,0.06138105157918465,1.3154979739425237,10.246575876430056
1973,UGA,female,0.061290620298832116,1.3154979739425237,10.246575876430056
1974,UGA,female,0.061283760996252684,1.3154979739425237,10.246575876430056
1975,UGA,female,0.061307603898440935,1.3154979739425237,10.246575876430056
1976,UGA,female,0.06119203567223164,1.3154979739425237,10.246575876430056
1977,UGA,female,0.06122153620722745,1.3154979739425237,10.246575876430056
1978,UGA,female,0.061330007296946126,1.3154979739425237,10.246575876430056
1979,UGA,female,0.06107198260262252,1.3154979739425237,10.246575876430056
1980,UGA,female,0.060927539572695616,1.3154979739425237,10.246575876430056
1981,UGA,female,0.06046900079504339,1.3154979739425237,10.246575876430056
1982,UGA,female,0.06021896133944506,1.3154979739425237,10.246575876430056
1983,UGA,female,0.059994338875908056,1.3154979739425237,10.246575876430056
1984,UGA,female,0.05976831352062123,1.3154979739425237,10.246575876430056
1985,UGA,female,0.05971001634505796,1.3154979739425237,10.246575876430056
1986,UGA,female,0.059491285454395595,1.3154979739425237,10.246575876430056
1987,UGA,female,0.05930422945375305,1.3154979739425237,10.246575876430056
1988,UGA,female,0.05944300949404773,1.3154979739425237,10.246575876430056
1989,UGA,female,0.05916576309430449,1.3154979739425237,10.246575876430056
1990,UGA,female,0.05924676738688768,1.3154979739425237,10.246575876430056
1991,UGA,female,0.05904858822432982,1.3154979739425237,10.246575876430056
1992,UGA,female,0.059072686937424485,1.3154979739425237,10.246575876430056
1993,UGA,female,0.05891528108845967,1.3154979739425237,10.246575876430056
1994,UGA,female,0.05888117649654248,1.3154979739425237,10.246575876430056
1995,UGA,female,0.059018571473929485,1.3154979739425237,10.246575876430056
1996,UGA,female,0.05912305042960179,1.3154979739425237,10.246575876430056
1997,UGA,female,0.05933392930913152,1.3154979739425237,10.246575876430056
1998,UGA,female,0.059566535726051514,1.3154979739425237,10.246575876430056
1999,UGA,female,0.05988550560462158,1.3154979739425237,10.246575876430056
2000,UGA,female,0.05996218197091151,1.3154979739425237,10.246575876430056
2001,UGA,female,0.06005738865418606,1.3154979739425237,10.246575876430056
2002,UGA,female,0.06019987219572004,1.3154979739425237,10.246575876430056
2003,UGA,female,0.06025367491001929,1.3154979739425237,10.246575876430056
2004,UGA,female,0.060488918640179246,1.3154979739425237,10.246575876430056
2005,UGA,female,0.06071356615937391,1.3154979739425237,10.246575876430056
