region,iso3,area_id,kp,indicator,median,lower,upper
WCA,GAB,GAB_1_10al,FSW,pse_prop,0.017817907101316376,0.004840482116139459,0.055704490288791306
WCA,GAB,GAB_1_1gx,FSW,pse_prop,0.017978230680555363,0.00456420178128948,0.061837990256809874
WCA,GAB,GAB_1_2ty,FSW,pse_prop,0.016772328527316995,0.005418078980694373,0.05518259760943539
WCA,GAB,GAB_1_4vi,FSW,pse_prop,0.016820137888311756,0.004655705087656931,0.06035858302952249
WCA,GAB,GAB_1_5jy,FSW,pse_prop,0.015123054522910628,0.004173140724436294,0.056126740056991135
WCA,GAB,GAB_1_6ia,FSW,pse_prop,0.015063542526644505,0.004166454372135401,0.05395508242898123
WCA,GAB,GAB_1_7pl,FSW,pse_prop,0.013672041378441382,0.0035933054995203077,0.04402587092440904
WCA,GAB,GAB_1_8cd,FSW,pse_prop,0.015270905480972007,0.004179167068692247,0.05677221876639456
WCA,GAB,GAB_1_9dz,FSW,pse_prop,0.017211969380048375,0.0044490480798789365,0.06075902485369798
WCA,GAB,GAB_1_10al,MSM,pse_prop,0.009201563358397342,0.0034020338951949733,0.026662008375019988
WCA,GAB,GAB_1_1gx,MSM,pse_prop,0.009843041059778356,0.0034780802007732025,0.029044524446212052
WCA,GAB,GAB_1_2ty,MSM,pse_prop,0.009428592663173672,0.003534600487424575,0.02585391146951804
WCA,GAB,GAB_1_4vi,MSM,pse_prop,0.009151588294658435,0.003133761754638945,0.026352015085892577
WCA,GAB,GAB_1_5jy,MSM,pse_prop,0.008080839412727612,0.002801808087660505,0.02442569845289721
WCA,GAB,GAB_1_6ia,MSM,pse_prop,0.008136960740397745,0.0025744902029145537,0.026388397435659815
WCA,GAB,GAB_1_7pl,MSM,pse_prop,0.007183820292800319,0.002635701277766531,0.01946834684001367
WCA,GAB,GAB_1_8cd,MSM,pse_prop,0.008152045394527177,0.002749511484767205,0.024939418415235268
WCA,GAB,GAB_1_9dz,MSM,pse_prop,0.009470521556129777,0.002892542525370619,0.028591798952817254
WCA,GAB,GAB_1_10al,PWID,pse_prop,0.0026396010232057,5.811605574575964e-4,0.010112046742217039
WCA,GAB,GAB_1_1gx,PWID,pse_prop,0.0027670050392958334,5.691208061062708e-4,0.01112279635853481
WCA,GAB,GAB_1_2ty,PWID,pse_prop,0.0025572179636435847,5.891447763672546e-4,0.010726909903410176
WCA,GAB,GAB_1_4vi,PWID,pse_prop,0.0025913056658808933,5.745577846152114e-4,0.010946281695219814
WCA,GAB,GAB_1_5jy,PWID,pse_prop,0.002256395627595942,5.101941546130693e-4,0.00936547244314245
WCA,GAB,GAB_1_6ia,PWID,pse_prop,0.002332105523666972,4.55887785366836e-4,0.010994515243935061
WCA,GAB,GAB_1_7pl,PWID,pse_prop,0.002061426520080004,4.7178890614634324e-4,0.00796134881107521
WCA,GAB,GAB_1_8cd,PWID,pse_prop,0.0022934202062881337,4.825509868058116e-4,0.010672182822029678
WCA,GAB,GAB_1_9dz,PWID,pse_prop,0.0026165753790871145,4.933294279324679e-4,0.013061593437802728
WCA,GAB,GAB_1_10al,TGW,pse_prop,0.0011607767109852968,1.6974924520274165e-4,0.007297703573273431
WCA,GAB,GAB_1_1gx,TGW,pse_prop,0.0011653141711373423,1.6768354949417291e-4,0.00966379858387073
WCA,GAB,GAB_1_2ty,TGW,pse_prop,0.001242348261406801,1.979243363569914e-4,0.008259867103407894
WCA,GAB,GAB_1_4vi,TGW,pse_prop,0.0011490520832977075,1.6758030153502535e-4,0.008444990466425483
WCA,GAB,GAB_1_5jy,TGW,pse_prop,0.0010876817817529,1.6225779632758955e-4,0.006405374720015378
WCA,GAB,GAB_1_6ia,TGW,pse_prop,0.0011551745621954574,1.5539710222290624e-4,0.0077007249011177255
WCA,GAB,GAB_1_7pl,TGW,pse_prop,9.264898204894728e-4,1.4278655122900653e-4,0.006151804518261226
WCA,GAB,GAB_1_8cd,TGW,pse_prop,0.0010838708784609544,1.4935066043095084e-4,0.00748011279840825
WCA,GAB,GAB_1_9dz,TGW,pse_prop,0.001207870755222428,1.7190859048377114e-4,0.009203003394032024
