iso3,sex,lor_15to29,lor_30to49,srb_group
MWI,female,0.08085974866217248,0.6084734170003816,nosex12m_id
MWI,female,-0.06442566761547487,-0.3063173097347709,sexcohab_id
MWI,female,0.34936469611287274,0.43768853676665453,sexnonreg_id
MWI,female,NA,NA,sexpaid12m_id
MWI,male,0.01092131391392088,0.2381318732702045,nosex12m_id
MWI,male,-0.1525606705395264,-0.09654631316218971,sexcohab_id
MWI,male,0.24674357978181985,0.20386375275477492,sexnonreg_id
MWI,male,NA,NA,sexpaid12m_id
