region,iso3,area_id,kp,indicator,median,lower,upper
WCA,GHA,GHA_1_10xy,FSW,pse_prop,0.002247149268077879,9.18686652232786e-4,0.005853019799005886
WCA,GHA,GHA_1_11tg,FSW,pse_prop,0.0018905931599608695,6.772771961925645e-4,0.004747223373165014
WCA,GHA,GHA_1_12da,FSW,pse_prop,0.001956698746227165,8.091649568280005e-4,0.00473008419217848
WCA,GHA,GHA_1_13la,FSW,pse_prop,0.001648121817256812,6.299438137609677e-4,0.004017244637611763
WCA,GHA,GHA_1_14qm,FSW,pse_prop,0.003081066214799281,0.0014035820128483695,0.007207654917353282
WCA,GHA,GHA_1_15lb,FSW,pse_prop,0.0045793569814406385,0.0020749851243537947,0.010886046401026736
WCA,GHA,GHA_1_16lt,FSW,pse_prop,0.0025460873737897503,0.0010149564712615545,0.00590969028370616
WCA,GHA,GHA_1_1bd,FSW,pse_prop,0.0027547547500565662,9.544960802040796e-4,0.008133283672387954
WCA,GHA,GHA_1_2sq,FSW,pse_prop,0.0032969400855736818,0.0015447807551378903,0.007356464097986987
WCA,GHA,GHA_1_3rg,FSW,pse_prop,0.002734931298449576,0.001190201525851435,0.006428882558504271
WCA,GHA,GHA_1_4cd,FSW,pse_prop,0.0024607867148810246,9.351285182313523e-4,0.0060431398870302265
WCA,GHA,GHA_1_5pe,FSW,pse_prop,0.003756788871994516,0.0017254720269774856,0.008142557286087392
WCA,GHA,GHA_1_6jx,FSW,pse_prop,0.003324518188068271,0.0015470918802199575,0.0077650650737194895
WCA,GHA,GHA_1_7ki,FSW,pse_prop,0.005299946927222252,0.002626107678177044,0.013522310485952035
WCA,GHA,GHA_1_8ul,FSW,pse_prop,0.0018416662940845291,6.542782061334304e-4,0.005035623311243521
WCA,GHA,GHA_1_9xt,FSW,pse_prop,0.0020108128452818678,8.477348743191266e-4,0.004619832031309886
WCA,GHA,GHA_1_10xy,MSM,pse_prop,0.0050439211134747424,0.0019869136582118,0.010920602272283236
WCA,GHA,GHA_1_11tg,MSM,pse_prop,0.0041834252590793024,0.0016939568727221423,0.009294413538169968
WCA,GHA,GHA_1_12da,MSM,pse_prop,0.004045805987190745,0.001667302778524347,0.010038442083004476
WCA,GHA,GHA_1_13la,MSM,pse_prop,0.00390020965575388,0.0015454907427895732,0.00948801256681337
WCA,GHA,GHA_1_14qm,MSM,pse_prop,0.0060944020599724095,0.0027776869301919076,0.01386812784353152
WCA,GHA,GHA_1_15lb,MSM,pse_prop,0.0062559479866796264,0.0025703587359714136,0.016000653754496195
WCA,GHA,GHA_1_16lt,MSM,pse_prop,0.004577776751100663,0.0018481060785608399,0.010878987296187624
WCA,GHA,GHA_1_1bd,MSM,pse_prop,0.004682447905406296,0.0016546963202840937,0.012339450604349794
WCA,GHA,GHA_1_2sq,MSM,pse_prop,0.005769814921068716,0.0026678255994235264,0.012097429140306872
WCA,GHA,GHA_1_3rg,MSM,pse_prop,0.004716011702884257,0.002094860870286674,0.010526189589344785
WCA,GHA,GHA_1_4cd,MSM,pse_prop,0.005081954778234963,0.0020432041628607603,0.012275205190801391
WCA,GHA,GHA_1_5pe,MSM,pse_prop,0.005758532782915706,0.0027012563236453804,0.012445054940299205
WCA,GHA,GHA_1_6jx,MSM,pse_prop,0.008682019683785003,0.003933499665716728,0.020703993923377625
WCA,GHA,GHA_1_7ki,MSM,pse_prop,0.006039610694060938,0.0026719470583340937,0.013170645101639103
WCA,GHA,GHA_1_8ul,MSM,pse_prop,0.004143523283235012,0.001586601343169954,0.010228128427903996
WCA,GHA,GHA_1_9xt,MSM,pse_prop,0.004806329634597859,0.0019838460146916048,0.012004702549811931
WCA,GHA,GHA_1_10xy,PWID,pse_prop,0.002046625985067029,4.7340973509873096e-4,0.007591337326080056
WCA,GHA,GHA_1_11tg,PWID,pse_prop,0.0018128447080443704,4.6814037258409024e-4,0.006400279674473571
WCA,GHA,GHA_1_12da,PWID,pse_prop,0.0020039961665304596,4.92603125856501e-4,0.0069374556642615255
WCA,GHA,GHA_1_13la,PWID,pse_prop,0.0018519867314760758,4.2990608140687915e-4,0.006018410620130345
WCA,GHA,GHA_1_14qm,PWID,pse_prop,0.0024543138892773085,5.150087588908485e-4,0.010393522189375526
