iso3,area_id,kp,median,lower,upper
GHA,GHA_1_7ki,FSW,0.09313420366765883,0.04823786028532106,0.17722331960920085
GHA,GHA_1_8ul,FSW,0.06393830294621909,0.035047536075491915,0.11072022785326469
GHA,GHA_1_13la,FSW,0.08994572742204923,0.04872568631043947,0.15222739771004343
GHA,GHA_1_12da,FSW,0.08033925588838317,0.043089717711988954,0.1439339725412742
GHA,GHA_1_11tg,FSW,0.07988100491135361,0.043191527179278384,0.13214234338571398
GHA,GHA_1_3rg,FSW,0.0902613525478071,0.0524486604540471,0.1494895315532879
GHA,GHA_1_1bd,FSW,0.08507054362081655,0.04147363026647748,0.1547079064986727
GHA,GHA_1_4cd,FSW,0.09150866213270943,0.047433212687481754,0.16308190776029918
GHA,GHA_1_14qm,FSW,0.08809559279414748,0.049098468826925486,0.15026264140199344
GHA,GHA_1_10xy,FSW,0.08290994147793275,0.04677172003054525,0.14247543344811794
GHA,GHA_1_2sq,FSW,0.0895891284884007,0.05007842785620774,0.15342482760169268
GHA,GHA_1_5pe,FSW,0.08230141520846476,0.045224817789076194,0.14876979542449723
GHA,GHA_1_15lb,FSW,0.08579436038202602,0.043134167977883386,0.15684245813234018
GHA,GHA_1_16lt,FSW,0.08799932960612307,0.048261477712299154,0.14816580431700355
GHA,GHA_1_6jx,FSW,0.09481545492303263,0.053076774869954775,0.15811721675820134
GHA,GHA_1_9xt,FSW,0.07279343832653165,0.03799200796404705,0.13133274285564972
GHA,GHA_1_7ki,PWID,0.04010603263022479,0.0175544121135991,0.0911942072851695
GHA,GHA_1_8ul,PWID,0.03322547317727802,0.012590907180187618,0.0777332843637849
GHA,GHA_1_13la,PWID,0.03764443834847938,0.015538381526837444,0.08103081058060846
GHA,GHA_1_12da,PWID,0.03639468240093171,0.014754387209321488,0.08428952266726698
GHA,GHA_1_11tg,PWID,0.035654270617989516,0.01455681037508534,0.07618629026137991
GHA,GHA_1_3rg,PWID,0.0399463739561817,0.018390261070915768,0.0894674992689767
GHA,GHA_1_1bd,PWID,0.03942583021726314,0.014450062434891102,0.09747582170171275
GHA,GHA_1_4cd,PWID,0.03923307855321448,0.017034640849485732,0.08555142727098299
GHA,GHA_1_14qm,PWID,0.03991933099959132,0.017223741406381294,0.08622330797167226
