"","iso3","survey_id","indicator","area_id","area_name","area_sort_order","year","age_group","estimate_smoothed"
"37","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC1","West Coast DM",12,"2012","Y040_044",0.218246151414113
"38","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC1","West Coast DM",12,"2012","Y040_044",0.568276328097669
"39","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC1","West Coast DM",12,"2012","Y040_044",0.213477520488218
"40","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC1","West Coast DM",12,"2012","Y045_049",0.300444813788047
"41","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC1","West Coast DM",12,"2012","Y045_049",0.53211976608773
"42","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC1","West Coast DM",12,"2012","Y045_049",0.167435420124222
"43","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y015_019",0.802414009707094
"44","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y015_019",0.0251367241062999
"45","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y015_019",0.172449266186607
"46","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y020_024",0.367300965456297
"47","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y020_024",0.181225938677212
"48","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y020_024",0.45147309586649
"49","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y025_029",0.237201488145608
"50","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y025_029",0.369313105266498
"51","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y025_029",0.393485406587894
"52","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y030_034",0.21632548315952
"53","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y030_034",0.470678253296534
"54","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y030_034",0.312996263543945
"55","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y035_039",0.204329225918797
"56","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y035_039",0.556750837026489
"57","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y035_039",0.238919937054713
"58","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y040_044",0.243881571496783
"59","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y040_044",0.585778676465935
"60","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y040_044",0.170339752037282
"61","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y045_049",0.330057020086221
"62","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y045_049",0.538715486544674
"63","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC2","Cape Winelands DM",13,"2012","Y045_049",0.131227493369106
"64","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y015_019",0.749110219269394
"65","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y015_019",0.0253220733243702
"66","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y015_019",0.225567707406235
"67","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y020_024",0.309740608842719
"68","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y020_024",0.16310799704503
"69","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y020_024",0.527151394112251
"70","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y025_029",0.20220588759222
"71","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y025_029",0.333875244863076
"72","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y025_029",0.463918867544704
"73","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y030_034",0.188493910148539
"74","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y030_034",0.433898091907299
"75","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y030_034",0.377607997944162
"76","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y035_039",0.181862031358923
"77","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y035_039",0.523313977733304
"78","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y035_039",0.294823990907773
"79","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y040_044",0.221923777706417
"80","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y040_044",0.562761021369379
"81","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y040_044",0.215315200924204
"82","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC3","Overberg DM",14,"2012","Y045_049",0.304867998027811
"83","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC3","Overberg DM",14,"2012","Y045_049",0.526405867432623
"84","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC3","Overberg DM",14,"2012","Y045_049",0.168726134539567
"85","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y015_019",0.77403995654463
"86","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y015_019",0.0247063477022468
"87","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y015_019",0.201253695753124
"88","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y020_024",0.335348159061568
"89","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y020_024",0.168175892716158
"90","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y020_024",0.496475948222274
"91","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y025_029",0.21859337705661
"92","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y025_029",0.344949963630258
"93","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y025_029",0.436456659313132
"94","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y030_034",0.20221965126057
"95","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y030_034",0.445511946304811
"96","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y030_034",0.352268402434619
"97","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y035_039",0.193562662716253
"98","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y035_039",0.533713737042962
"99","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y035_039",0.272723600240785
"100","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y040_044",0.234077127323948
"101","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y040_044",0.568862376057519
"102","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y040_044",0.197060496618533
"103","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC4","Garden Route DM",15,"2012","Y045_049",0.319253274929048
"104","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC4","Garden Route DM",15,"2012","Y045_049",0.527633800891905
"105","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC4","Garden Route DM",15,"2012","Y045_049",0.153112924179046
"106","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y015_019",0.786020629160453
"107","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y015_019",0.0218510424086719
"108","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y015_019",0.192128328430875
"109","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y020_024",0.35719064949086
"110","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y020_024",0.154031988266416
"111","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y020_024",0.488777362242724
"112","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y025_029",0.238600404796251
"113","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y025_029",0.32179159619569
"114","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y025_029",0.439607999008058
"115","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y030_034",0.222721423014636
"116","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y030_034",0.418614174864101
"117","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y030_034",0.358664402121263
"118","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y035_039",0.215035032766408
"119","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y035_039",0.504653431837878
"120","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y035_039",0.280311535395715
"121","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y040_044",0.259553143298747
"122","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y040_044",0.537505583486724
"123","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y040_044",0.202941273214529
"124","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC5","Central Karoo DM",16,"2012","Y045_049",0.349742475162126
"125","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC5","Central Karoo DM",16,"2012","Y045_049",0.493968613178103
"126","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC5","Central Karoo DM",16,"2012","Y045_049",0.156288911659771
"127","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y015_019",0.750787576962858
"128","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y015_019",0.0291417071645453
"129","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y015_019",0.220070715872597
"130","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y020_024",0.305381155483267
"131","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y020_024",0.18577851350252
"132","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y020_024",0.508840331014213
"133","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y025_029",0.193789855368123
"134","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y025_029",0.370661071635836
"135","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y025_029",0.43554907299604
"136","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y030_034",0.177593398541283
"137","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y030_034",0.474118265118797
"138","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y030_034",0.34828833633992
"139","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y035_039",0.16875429635094
"140","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y035_039",0.563622740659485
"141","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y035_039",0.267622962989575
"142","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y040_044",0.204445189049098
"143","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y040_044",0.601778525686273
"144","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y040_044",0.193776285264629
"145","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC6","Namakwa DM",17,"2012","Y045_049",0.282300818271685
"146","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC6","Namakwa DM",17,"2012","Y045_049",0.565248672186617
"147","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC6","Namakwa DM",17,"2012","Y045_049",0.152450509541698
"148","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y015_019",0.691846268967358
"149","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y015_019",0.0255478808237414
"150","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y015_019",0.2826058502089
"151","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y020_024",0.255296696818775
"152","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y020_024",0.148527051138668
"153","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y020_024",0.596176252042557
"154","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y025_029",0.167075230206954
"155","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y025_029",0.306439989759845
"156","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y025_029",0.5264847800332
"157","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y030_034",0.15843564031491
"158","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y030_034",0.406049096872974
"159","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y030_034",0.435515262812116
"160","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y035_039",0.155580600438802
"161","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y035_039",0.498924610272448
"162","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y035_039",0.345494789288749
"163","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y040_044",0.194062665696374
"164","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y040_044",0.548516332620639
"165","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y040_044",0.257421001682987
"166","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y045_049",0.271993283688767
"167","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y045_049",0.522529144473055
"168","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC7","Pixley ka Seme DM",18,"2012","Y045_049",0.205477571838178
"169","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y015_019",0.712489163715492
"170","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y015_019",0.0300050586730873
"171","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y015_019",0.257505777611421
"172","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y020_024",0.268286001015851
"173","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y020_024",0.177821136716443
"174","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y020_024",0.553892862267706
"175","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y025_029",0.170192354788824
"176","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y025_029",0.355600710212148
"177","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y025_029",0.474206934999027
"178","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y030_034",0.157475078632439
"179","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y030_034",0.459770767549297
"180","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y030_034",0.382754153818264
"181","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y035_039",0.151070602880914
"182","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y035_039",0.55216699641993
"183","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y035_039",0.296762400699156
"184","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y040_044",0.185389675279473
"185","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y040_044",0.597109734375297
"186","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y040_044",0.21750059034523
"187","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y045_049",0.259265858093756
"188","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y045_049",0.567554859822183
"189","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC8","ZF Mgcawu DM",19,"2012","Y045_049",0.173179282084061
"190","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y015_019",0.661874441664431
"191","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y015_019",0.0223698157115355
"192","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y015_019",0.315755742624034
"193","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y020_024",0.234714551157057
"194","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y020_024",0.125016727669916
"195","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y020_024",0.640268721173027
"196","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y025_029",0.157211198764784
"197","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y025_029",0.264122448309175
"198","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y025_029",0.578666352926041
"199","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y030_034",0.15247032970223
"200","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y030_034",0.358009107858144
"201","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y030_034",0.489520562439626
"202","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y035_039",0.153050092225168
"203","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y035_039",0.449849006200622
"204","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y035_039",0.39710090157421
"205","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y040_044",0.194523607025359
"206","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y040_044",0.503964837777827
"207","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y040_044",0.301511555196814
"208","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC9","Frances Baard DM",20,"2012","Y045_049",0.27453357126054
"209","ZAF","ZAF2012HSRC","sexcohab","ZAF_2_DC9","Frances Baard DM",20,"2012","Y045_049",0.483242142824437
"210","ZAF","ZAF2012HSRC","sexnonregplus","ZAF_2_DC9","Frances Baard DM",20,"2012","Y045_049",0.242224285915023
"211","ZAF","ZAF2012HSRC","nosex12m","ZAF_2_DC45","J T Gaetsewe DM",21,"2012","Y015_019",0.716391789657494
