iso3,area_id,kp,median,lower,upper,indicator
MLI,MLI_1_01et,FSW,0.133140216,0.070360928,0.246658581,prevalence
MLI,MLI_1_02fe,FSW,0.090055476,0.044952783,0.162707399,prevalence
MLI,MLI_1_03na,FSW,0.10529737,0.059641148,0.179780982,prevalence
MLI,MLI_1_05uv,FSW,0.108731919,0.063313663,0.181746182,prevalence
MLI,MLI_1_06po,FSW,0.095180073,0.045549249,0.183316432,prevalence
MLI,MLI_1_07kx,FSW,0.093337159,0.050597418,0.167455573,prevalence
MLI,MLI_1_08ug,FSW,0.102360032,0.059479891,0.177363148,prevalence
MLI,MLI_1_09px,FSW,0.09621905,0.058137207,0.160985806,prevalence
MLI,MLI_1_11cv,FSW,0.096850774,0.051133973,0.168550181,prevalence
MLI,MLI_1_01et,PWID,0.042422542,0.009689459,0.146395781,prevalence
MLI,MLI_1_02fe,PWID,0.034363433,0.012278004,0.087156406,prevalence
MLI,MLI_1_03na,PWID,0.041329136,0.01607197,0.097041602,prevalence
MLI,MLI_1_05uv,PWID,0.038956633,0.015552642,0.095756042,prevalence
MLI,MLI_1_06po,PWID,0.03607729,0.013965981,0.099338636,prevalence
MLI,MLI_1_07kx,PWID,0.0362733,0.013796015,0.087165257,prevalence
MLI,MLI_1_08ug,PWID,0.037481816,0.015037527,0.090632352,prevalence
MLI,MLI_1_09px,PWID,0.037281629,0.015173518,0.079991186,prevalence
MLI,MLI_1_11cv,PWID,0.03632404,0.013864289,0.086821,prevalence
MLI,MLI_1_01et,MSM,0.179444829,0.122977799,0.251774911,prevalence
MLI,MLI_1_02fe,MSM,0.038208645,0.015030457,0.094129566,prevalence
MLI,MLI_1_03na,MSM,0.121998569,0.068884816,0.223101687,prevalence
MLI,MLI_1_05uv,MSM,0.113658065,0.062633455,0.195446314,prevalence
MLI,MLI_1_06po,MSM,0.048035257,0.016304336,0.134797148,prevalence
MLI,MLI_1_07kx,MSM,0.062971365,0.030147417,0.128305649,prevalence
MLI,MLI_1_08ug,MSM,0.067056032,0.032632944,0.130310438,prevalence
MLI,MLI_1_09px,MSM,0.062608648,0.034301221,0.110162567,prevalence
MLI,MLI_1_11cv,MSM,0.055028448,0.022768393,0.127461003,prevalence
MLI,MLI_1_01et,TGW,0.216347656,0.14777429,0.313474475,prevalence
MLI,MLI_1_02fe,TGW,0.057888043,0.020850753,0.147919971,prevalence
MLI,MLI_1_03na,TGW,0.160340644,0.086868158,0.290194375,prevalence
MLI,MLI_1_05uv,TGW,0.14883924,0.079219613,0.24957086,prevalence
MLI,MLI_1_06po,TGW,0.07194314,0.023200827,0.197243377,prevalence
MLI,MLI_1_07kx,TGW,0.090027091,0.042258888,0.179157215,prevalence
MLI,MLI_1_08ug,TGW,0.092059142,0.041939815,0.179037269,prevalence
MLI,MLI_1_09px,TGW,0.086592125,0.046337498,0.147669234,prevalence
MLI,MLI_1_11cv,TGW,0.077203092,0.031205243,0.172861501,prevalence
MLI,MLI_1_01et,FSW,0.007705828,0.001861131,0.034685776,pse_prop
MLI,MLI_1_02fe,FSW,0.00572157,0.001969133,0.015737699,pse_prop
MLI,MLI_1_03na,FSW,0.006763414,0.002570379,0.017168352,pse_prop
MLI,MLI_1_05uv,FSW,0.006546235,0.002511488,0.016825876,pse_prop
MLI,MLI_1_06po,FSW,0.005065508,0.001480285,0.015728217,pse_prop
MLI,MLI_1_07kx,FSW,0.004453682,0.001686435,0.012642502,pse_prop
MLI,MLI_1_08ug,FSW,0.005021591,0.001907312,0.01320217,pse_prop
MLI,MLI_1_09px,FSW,0.005415253,0.002154889,0.01263491,pse_prop
MLI,MLI_1_11cv,FSW,0.005247462,0.001799798,0.014284131,pse_prop
MLI,MLI_1_01et,MSM,0.007494961,0.001929671,0.036443131,pse_prop
MLI,MLI_1_02fe,MSM,0.004217896,0.001641389,0.010368301,pse_prop
MLI,MLI_1_03na,MSM,0.005060831,0.00199625,0.01153896,pse_prop
MLI,MLI_1_05uv,MSM,0.006192972,0.002656495,0.014920257,pse_prop
MLI,MLI_1_06po,MSM,0.003779919,0.001207418,0.010485614,pse_prop
MLI,MLI_1_07kx,MSM,0.003971844,0.001642614,0.010031061,pse_prop
MLI,MLI_1_08ug,MSM,0.004806434,0.002114986,0.010757155,pse_prop
MLI,MLI_1_09px,MSM,0.004758941,0.002259983,0.010104722,pse_prop
MLI,MLI_1_11cv,MSM,0.004086089,0.001685125,0.010539643,pse_prop
MLI,MLI_1_01et,PWID,0.00500685,7.33E-04,0.052248478,pse_prop
MLI,MLI_1_02fe,PWID,0.002458208,7.14E-04,0.008880307,pse_prop
MLI,MLI_1_03na,PWID,0.00320781,0.001085091,0.0115488,pse_prop
MLI,MLI_1_05uv,PWID,0.00445568,0.001366231,0.015932813,pse_prop
MLI,MLI_1_06po,PWID,0.002116289,5.01E-04,0.009221899,pse_prop
MLI,MLI_1_07kx,PWID,0.002342697,6.79E-04,0.007734864,pse_prop
MLI,MLI_1_08ug,PWID,0.002902951,0.00100261,0.008943286,pse_prop
MLI,MLI_1_09px,PWID,0.003149678,0.001210093,0.008759711,pse_prop
MLI,MLI_1_11cv,PWID,0.002391007,7.01E-04,0.007685978,pse_prop
MLI,MLI_1_01et,TGW,9.23E-04,5.75E-05,0.015687426,pse_prop
MLI,MLI_1_02fe,TGW,5.34E-04,8.94E-05,0.00331272,pse_prop
MLI,MLI_1_03na,TGW,7.79E-04,1.21E-04,0.004787105,pse_prop
MLI,MLI_1_05uv,TGW,7.56E-04,1.10E-04,0.004831251,pse_prop
MLI,MLI_1_06po,TGW,4.56E-04,5.92E-05,0.003033367,pse_prop
MLI,MLI_1_07kx,TGW,5.38E-04,9.35E-05,0.003647054,pse_prop
MLI,MLI_1_08ug,TGW,6.02E-04,1.13E-04,0.003599771,pse_prop
MLI,MLI_1_09px,TGW,6.34E-04,1.29E-04,0.003581454,pse_prop
