iso3,area_id,indicator,lower,median,upper
NAM,NAM_1_01,pse_count,58.521161715554065,252.27963278143022,996.3748757752076
NAM,NAM_1_02,pse_count,371.69021168467407,757.8697956363239,1440.2205001071015
NAM,NAM_1_03,pse_count,105.98206474131277,257.3657748142606,585.8745519204531
NAM,NAM_1_04,pse_count,275.3614700405617,653.5770597024593,1554.7341268723203
NAM,NAM_1_05,pse_count,117.50639109740635,262.44203029857033,614.594796967303
NAM,NAM_1_06,pse_count,808.5866234619282,1708.412314620894,3419.5364170670437
NAM,NAM_1_07,pse_count,127.65308409509507,279.4224433731895,596.4666625330246
NAM,NAM_1_08,pse_count,359.22104780219485,823.6536463064726,1978.1140865489817
NAM,NAM_1_09,pse_count,71.99325972003616,171.4907099546253,412.72896698201964
NAM,NAM_1_10,pse_count,279.95864668365607,712.3173120814783,1982.7601531531209
NAM,NAM_1_11,pse_count,369.33626945261375,818.7474991528056,2026.2823860985527
NAM,NAM_1_12,pse_count,246.61012973634365,595.3665710894794,1310.916676811248
NAM,NAM_1_13,pse_count,290.49706368834507,520.1765198653773,919.1838224012412
NAM,NAM_1_14,pse_count,207.0485002898906,573.8496352333774,1467.5158706393613
NAM,NAM_1_01,kplhiv,19.55604028937377,102.42121002920551,407.32803726907196
NAM,NAM_1_02,kplhiv,130.06706156483824,285.52252124143183,593.9209934897166
NAM,NAM_1_03,kplhiv,35.69640397743661,92.89433236561686,232.1798311509333
NAM,NAM_1_04,kplhiv,117.6055462950838,299.17129285096354,714.466162351774
NAM,NAM_1_05,kplhiv,45.8562414660822,109.09546784619084,269.1988650217747
NAM,NAM_1_06,kplhiv,262.4591000767501,591.8876278360004,1323.3664424400793
NAM,NAM_1_07,kplhiv,41.54273050979196,96.92792366599014,218.5535140469667
NAM,NAM_1_08,kplhiv,144.00450075735552,360.3495496999725,875.1755859014155
NAM,NAM_1_09,kplhiv,24.20543383681418,64.21929998882531,155.00426631882928
NAM,NAM_1_10,kplhiv,118.13330726501096,317.3458022927007,935.8838880171882
NAM,NAM_1_11,kplhiv,140.73903298056194,344.04998688234895,922.6169200182578
NAM,NAM_1_12,kplhiv,110.58041914482435,269.26693066945586,625.3115179391572
NAM,NAM_1_13,kplhiv,106.60627861440253,201.50782110703977,366.98764075692196
NAM,NAM_1_14,kplhiv,101.35842804981345,303.0104425787455,842.6775627789541
NAM,NAM_1_01,kpart,13.69666838072325,69.9314100136271,286.7716946933595
NAM,NAM_1_02,kpart,74.75334864387787,171.71855231510833,369.1216784697358
NAM,NAM_1_03,kpart,23.019839037335583,59.51799228661914,155.50182360388385
