region,iso3,area_id,kp,indicator,median,lower,upper
ESA,NAM,NAM_1_01,FSW,pse_prop,0.016840540184073223,0.0050468930849204485,0.05455903412000043
ESA,NAM,NAM_1_02,FSW,pse_prop,0.01886944842576484,0.008176959626278573,0.04327926839466503
ESA,NAM,NAM_1_03,FSW,pse_prop,0.017517708375996487,0.007198499859181942,0.041022628714489036
ESA,NAM,NAM_1_04,FSW,pse_prop,0.023654290718804646,0.009181334697878872,0.05645225410378466
ESA,NAM,NAM_1_05,FSW,pse_prop,0.018754100032248554,0.00733439293581658,0.045751666395404414
ESA,NAM,NAM_1_06,FSW,pse_prop,0.017327920170989004,0.007630689700930658,0.03872130274306748
ESA,NAM,NAM_1_07,FSW,pse_prop,0.017996815103804936,0.006808974474156339,0.0453761005029351
ESA,NAM,NAM_1_08,FSW,pse_prop,0.02052699033382341,0.007970344615808788,0.052457442193103714
ESA,NAM,NAM_1_09,FSW,pse_prop,0.016491787019524723,0.006720661297337406,0.04059873271001171
ESA,NAM,NAM_1_10,FSW,pse_prop,0.017078275820994134,0.005645346538539761,0.05666582595086166
ESA,NAM,NAM_1_11,FSW,pse_prop,0.021446656686659564,0.008247822018740025,0.06184752994140291
ESA,NAM,NAM_1_12,FSW,pse_prop,0.017758560079809436,0.006564484594660484,0.04739166234414916
ESA,NAM,NAM_1_13,FSW,pse_prop,0.019661392888971518,0.009169147252030094,0.046954641039264784
ESA,NAM,NAM_1_14,FSW,pse_prop,0.026396081577067528,0.011644701492040282,0.06257985907016854
ESA,NAM,NAM_1_01,MSM,pse_prop,0.014022803409985345,0.004937073066279476,0.04723410432852531
ESA,NAM,NAM_1_02,MSM,pse_prop,0.011301191165879562,0.004978655847953663,0.026601957806471354
ESA,NAM,NAM_1_03,MSM,pse_prop,0.011060579838852738,0.004595943789153716,0.024505281523798928
ESA,NAM,NAM_1_04,MSM,pse_prop,0.009968645673650935,0.004306122890104454,0.024089152102324193
ESA,NAM,NAM_1_05,MSM,pse_prop,0.008485862372594327,0.003389802535144101,0.023253048766486373
ESA,NAM,NAM_1_06,MSM,pse_prop,0.01098799911409078,0.0046958626530863214,0.0266669204092557
ESA,NAM,NAM_1_07,MSM,pse_prop,0.009166235418084239,0.0033501953487334248,0.02298741409827802
ESA,NAM,NAM_1_08,MSM,pse_prop,0.008114918299872566,0.002867278819942577,0.0217948273217052
ESA,NAM,NAM_1_09,MSM,pse_prop,0.009225506624294263,0.0036092306080972576,0.020636843708528422
ESA,NAM,NAM_1_10,MSM,pse_prop,0.00826986587420268,0.0026032949804943696,0.02448125681527276
ESA,NAM,NAM_1_11,MSM,pse_prop,0.011325948537559477,0.00409762138433048,0.028791005604377962
ESA,NAM,NAM_1_12,MSM,pse_prop,0.008461054873632488,0.002924812562365263,0.022597935281178982
ESA,NAM,NAM_1_13,MSM,pse_prop,0.010402634403767607,0.004340242506945208,0.024255657308371745
ESA,NAM,NAM_1_14,MSM,pse_prop,0.009010670231807426,0.0039004114395801716,0.020953189043764836
ESA,NAM,NAM_1_01,PWID,pse_prop,0.0021821331447610297,3.393559416929962e-4,0.012438454987003423
ESA,NAM,NAM_1_02,PWID,pse_prop,0.0023997129538021822,4.733842333858331e-4,0.01063231033366808
ESA,NAM,NAM_1_03,PWID,pse_prop,0.0021234658885158964,4.788344736566918e-4,0.008968405492477832
ESA,NAM,NAM_1_04,PWID,pse_prop,0.0021872555274630723,5.061131938663806e-4,0.009953385032431225
ESA,NAM,NAM_1_05,PWID,pse_prop,0.0018575158093082612,3.613728410753564e-4,0.007698379802067143
ESA,NAM,NAM_1_06,PWID,pse_prop,0.0025044977737773647,4.592658250593245e-4,0.011989686291942686
ESA,NAM,NAM_1_07,PWID,pse_prop,0.0018277186286409974,3.974189366595964e-4,0.007431156436673794
ESA,NAM,NAM_1_08,PWID,pse_prop,0.0016494992363802097,3.4564420007759017e-4,0.00766901520563994
ESA,NAM,NAM_1_09,PWID,pse_prop,0.0019378687691217547,4.2859383094127754e-4,0.00867174010707603
ESA,NAM,NAM_1_10,PWID,pse_prop,0.0015857632246146223,2.6139437155944713e-4,0.009089690741611966
ESA,NAM,NAM_1_11,PWID,pse_prop,0.0020475690014162898,3.546747983523501e-4,0.010088136101296418
ESA,NAM,NAM_1_12,PWID,pse_prop,0.0017038215357563736,3.2418311473675885e-4,0.008211153467863302
ESA,NAM,NAM_1_13,PWID,pse_prop,0.002221140040551108,5.355401454662956e-4,0.009601438614574308
ESA,NAM,NAM_1_14,PWID,pse_prop,0.00208600527919331,5.04987327594672e-4,0.00789088437851434
ESA,NAM,NAM_1_01,TGW,pse_prop,0.0016262431485742053,2.2261874383525197e-4,0.01198042810829174
ESA,NAM,NAM_1_02,TGW,pse_prop,0.0014286371307464262,2.6631751782191893e-4,0.007439647081068364
ESA,NAM,NAM_1_03,TGW,pse_prop,0.0015034453933536374,3.0257538815455653e-4,0.007549815486877477
ESA,NAM,NAM_1_04,TGW,pse_prop,0.0011482327997679033,2.542149681423614e-4,0.005876969049677134
