iso3,area_id,kp,median,lower,upper
KEN,KEN_1_1,FSW,0.24800259666831825,0.1279248607530159,0.4025763998297183
KEN,KEN_1_2,FSW,0.042237831358478764,0.016919050935557123,0.09782892123667947
KEN,KEN_1_3,FSW,0.2083172792928678,0.11822769002787901,0.3145406202650283
KEN,KEN_1_4,FSW,0.20723604682880845,0.10416825720024037,0.3555006350504009
KEN,KEN_1_5,FSW,0.18970167434637836,0.10797267647273376,0.29296565174450545
KEN,KEN_1_6,FSW,0.2674725203717019,0.1321730242128399,0.447412577691041
KEN,KEN_1_7,FSW,0.38516345780272504,0.22778500514670064,0.5734061638683606
KEN,KEN_1_8,FSW,0.2325853721912559,0.15055758975623082,0.34212398607839095
KEN,KEN_1_1,PWID,0.2674388679622984,0.17674379193880993,0.3872226861549484
KEN,KEN_1_2,PWID,0.13495727734586074,0.0451282660114432,0.31605005834706124
KEN,KEN_1_3,PWID,0.2136400234298503,0.11786281388149532,0.3337308973147564
KEN,KEN_1_4,PWID,0.20792517063938384,0.10442209080875532,0.37328836245820607
KEN,KEN_1_5,PWID,0.20453888439517226,0.12192315542739364,0.333039563422075
KEN,KEN_1_6,PWID,0.22670080287994304,0.11404864160255379,0.4021051453291127
KEN,KEN_1_7,PWID,0.2598712326161362,0.14121712302861947,0.4159310467647008
KEN,KEN_1_8,PWID,0.22452829581960576,0.1328742233041941,0.34457012950955296
KEN,KEN_1_1,MSM,0.11916064259918117,0.05633510743686672,0.2461206719101814
KEN,KEN_1_2,MSM,0.026900951220724813,0.007252503161917304,0.09166133127342746
KEN,KEN_1_3,MSM,0.10165497471008984,0.0440219826728348,0.21054830871199323
KEN,KEN_1_4,MSM,0.1233225167772871,0.04613577422823588,0.30287726273530036
KEN,KEN_1_5,MSM,0.0906544850776552,0.04665569622216182,0.16859108647078616
KEN,KEN_1_6,MSM,0.1085923102651873,0.0388312285852066,0.2533412243168583
KEN,KEN_1_7,MSM,0.1344244166116759,0.07942552623603205,0.20610131924932543
KEN,KEN_1_8,MSM,0.22553184856548933,0.16180108800723708,0.30146538061950984
KEN,KEN_1_1,TGW,0.22650843289367112,0.10759630214595237,0.418084356616389
KEN,KEN_1_2,TGW,0.06228304885289949,0.012991249215688293,0.25854095286402967
KEN,KEN_1_3,TGW,0.2039507777955079,0.0907597380774925,0.40580702138666325
KEN,KEN_1_4,TGW,0.2375954399187736,0.09062213926674033,0.5021000336217473
KEN,KEN_1_5,TGW,0.17291394104581886,0.08826133837349671,0.32613131906733134
KEN,KEN_1_6,TGW,0.18931866713581944,0.07156554145789318,0.412919152814188
KEN,KEN_1_7,TGW,0.22136124685658798,0.13073994983182263,0.33536791925624243
KEN,KEN_1_8,TGW,0.36008836703213387,0.2462683195364422,0.5060389550992248
