iso3,sex,lor_15to29,lor_30to49,srb_group
UGA,female,0.12275272661561455,0.5390328400044769,nosex12m_id
UGA,female,-0.08347011891537161,-0.3504382896663368,sexcohab_id
UGA,female,0.2876582110464989,0.27018050657301607,sexnonreg_id
UGA,female,NA,NA,sexpaid12m_id
UGA,male,-0.1839864323469387,0.3139083601484679,nosex12m_id
UGA,male,-0.15581795936319054,-0.15671232805311955,sexcohab_id
UGA,male,0.0324559903496636,0.13261795354921574,sexnonreg_id
UGA,male,1.8024460195529701,0.017494450458170416,sexpaid12m_id
