yob,iso3,sex,lambda,skew,shape
1972,COG,female,0.06564210065327722,1.2615468724397085,12.011140991376545
1973,COG,female,0.06548302828751143,1.2615468724397085,12.011140991376545
1974,COG,female,0.06531692116889329,1.2615468724397085,12.011140991376545
1975,COG,female,0.06518705161344258,1.2615468724397085,12.011140991376545
1976,COG,female,0.06493491439733831,1.2615468724397085,12.011140991376545
1977,COG,female,0.06482984163089123,1.2615468724397085,12.011140991376545
1978,COG,female,0.06478407745297501,1.2615468724397085,12.011140991376545
1979,COG,female,0.06443301018678223,1.2615468724397085,12.011140991376545
1980,COG,female,0.06428314193023255,1.2615468724397085,12.011140991376545
1981,COG,female,0.06383658712477198,1.2615468724397085,12.011140991376545
1982,COG,female,0.06367884384547523,1.2615468724397085,12.011140991376545
1983,COG,female,0.06360142491794149,1.2615468724397085,12.011140991376545
1984,COG,female,0.06356400919864247,1.2615468724397085,12.011140991376545
1985,COG,female,0.06358639808809777,1.2615468724397085,12.011140991376545
1986,COG,female,0.06342283980922528,1.2615468724397085,12.011140991376545
1987,COG,female,0.06326925945930333,1.2615468724397085,12.011140991376545
1988,COG,female,0.06342209403177457,1.2615468724397085,12.011140991376545
1989,COG,female,0.06314393595460796,1.2615468724397085,12.011140991376545
1990,COG,female,0.06323223991503829,1.2615468724397085,12.011140991376545
1991,COG,female,0.06303399640648363,1.2615468724397085,12.011140991376545
1992,COG,female,0.06306675695055941,1.2615468724397085,12.011140991376545
1993,COG,female,0.06288050569507606,1.2615468724397085,12.011140991376545
1994,COG,female,0.06279049649706428,1.2615468724397085,12.011140991376545
1995,COG,female,0.06278767677537006,1.2615468724397085,12.011140991376545
1996,COG,female,0.0626280891677057,1.2615468724397085,12.011140991376545
1997,COG,female,0.06241755845960563,1.2615468724397085,12.011140991376545
1998,COG,female,0.06219716492756702,1.2615468724397085,12.011140991376545
1999,COG,female,0.0620347969383033,1.2615468724397085,12.011140991376545
2000,COG,female,0.06162637400136338,1.2615468724397085,12.011140991376545
2001,COG,female,0.061341164086925894,1.2615468724397085,12.011140991376545
2002,COG,female,0.061083558270702276,1.2615468724397085,12.011140991376545
2003,COG,female,0.06077585960677474,1.2615468724397085,12.011140991376545
2004,COG,female,0.06070467555730889,1.2615468724397085,12.011140991376545
2005,COG,female,0.06066104736215616,1.2615468724397085,12.011140991376545
