region,iso3,area_id,kp,indicator,median,lower,upper
WCA,CIV,CIV_1_01df,FSW,pse_prop,0.009442710781468144,0.0032434199240516303,0.02735181348689432
WCA,CIV,CIV_1_02rc,FSW,pse_prop,0.010828460091730002,0.0032896330135858735,0.032095959649471775
WCA,CIV,CIV_1_03mp,FSW,pse_prop,0.007003845485273318,0.0024268298228208793,0.016825775305551776
WCA,CIV,CIV_1_04ad,FSW,pse_prop,0.0060642498616037405,0.0019431347390762384,0.017826054320987862
WCA,CIV,CIV_1_05mk,FSW,pse_prop,0.00579857465729116,0.0021371098239850363,0.01606209263135665
WCA,CIV,CIV_1_06vp,FSW,pse_prop,0.00630209567161104,0.0023686266665026313,0.015338627592987543
WCA,CIV,CIV_1_07ms,FSW,pse_prop,0.006125698665620457,0.0022104184281334675,0.015471180545622838
WCA,CIV,CIV_1_08fi,FSW,pse_prop,0.005288636005174938,0.001694552110418232,0.014962846753250955
WCA,CIV,CIV_1_09mb,FSW,pse_prop,0.00674427015377412,0.0023877673291643397,0.018194427501018615
WCA,CIV,CIV_1_10eg,FSW,pse_prop,0.005331726411276071,0.001698392528264838,0.015926012147318983
WCA,CIV,CIV_1_11jl,FSW,pse_prop,0.007562720350578876,0.0025998488664017378,0.02032970280929614
WCA,CIV,CIV_1_12us,FSW,pse_prop,0.006549598698836904,0.002150226239698623,0.018750874836231217
WCA,CIV,CIV_1_13oh,FSW,pse_prop,0.007104195314922107,0.002651036024889924,0.018439706813874166
WCA,CIV,CIV_1_14jp,FSW,pse_prop,0.006343220768895739,0.0022998904048410276,0.017920878871764523
WCA,CIV,CIV_1_15yu,FSW,pse_prop,0.007182427485198152,0.0020934531110499265,0.019991046579201404
WCA,CIV,CIV_1_16yk,FSW,pse_prop,0.007428490699706693,0.002668845449407181,0.022568202288554502
WCA,CIV,CIV_1_17ut,FSW,pse_prop,0.006404773339898364,0.0024362294244420412,0.016853932280030223
WCA,CIV,CIV_1_18pr,FSW,pse_prop,0.007018566642584647,0.0027328921165403123,0.01798827578990329
WCA,CIV,CIV_1_19xj,FSW,pse_prop,0.006030867168861446,0.002146571894513279,0.01639748437228476
WCA,CIV,CIV_1_20yp,FSW,pse_prop,0.007548443761230723,0.0028756240111996296,0.019204183805253582
WCA,CIV,CIV_1_21xi,FSW,pse_prop,0.0060353379380895175,0.0021466523403360616,0.016613836014893232
WCA,CIV,CIV_1_22uh,FSW,pse_prop,0.006821265196082856,0.0023433407898636027,0.018551060538136932
WCA,CIV,CIV_1_23wy,FSW,pse_prop,0.007095912997317473,0.0026736811640470435,0.01853432917165801
WCA,CIV,CIV_1_24ey,FSW,pse_prop,0.0080113413954272,0.002570782367318381,0.02065109047862899
WCA,CIV,CIV_1_25uc,FSW,pse_prop,0.006907086577376284,0.002459721327950114,0.018094086569410896
WCA,CIV,CIV_1_26ev,FSW,pse_prop,0.006281528131024748,0.0018503226693281152,0.019147655712372393
WCA,CIV,CIV_1_27cj,FSW,pse_prop,0.007250838714984194,0.002618803752146092,0.017677499196549797
WCA,CIV,CIV_1_28cd,FSW,pse_prop,0.006690981813414292,0.0024947779286637506,0.01777131683993457
WCA,CIV,CIV_1_29es,FSW,pse_prop,0.007109477137830629,0.0023539619570669933,0.019722809357814917
WCA,CIV,CIV_1_30ud,FSW,pse_prop,0.010216256026474529,0.003982642281354745,0.02568274000017713
WCA,CIV,CIV_1_31ez,FSW,pse_prop,0.00559443120382167,0.0019472534373623706,0.015640152248376313
WCA,CIV,CIV_1_32ux,FSW,pse_prop,0.007337456693162192,0.0028902015618510898,0.01898641933251453
WCA,CIV,CIV_1_33nc,FSW,pse_prop,0.006221082475910276,0.002252476544172333,0.016986797649987125
WCA,CIV,CIV_1_01df,MSM,pse_prop,0.006178563915142458,0.0024296124420751567,0.015155644914869287
WCA,CIV,CIV_1_02rc,MSM,pse_prop,0.0049485083063013505,0.002032735742694864,0.011257699291872874
WCA,CIV,CIV_1_03mp,MSM,pse_prop,0.005161142975939826,0.0021764645094695394,0.011320791442593585
WCA,CIV,CIV_1_04ad,MSM,pse_prop,0.0039988917695118545,0.0013948508881259094,0.010365889904302279
WCA,CIV,CIV_1_05mk,MSM,pse_prop,0.004023655397846258,0.0017474487133512075,0.009801906270682541
WCA,CIV,CIV_1_06vp,MSM,pse_prop,0.005518920560709932,0.0025173054654034346,0.011867446451894357
WCA,CIV,CIV_1_07ms,MSM,pse_prop,0.004149267395048025,0.0017804460352897282,0.00928118719099964
WCA,CIV,CIV_1_08fi,MSM,pse_prop,0.004098123741273293,0.0015325727049180055,0.009926336372793472
WCA,CIV,CIV_1_09mb,MSM,pse_prop,0.0047302727419753585,0.0019663181910734642,0.011069632534917336
WCA,CIV,CIV_1_10eg,MSM,pse_prop,0.003785249435328166,0.0014112984316423747,0.01037307003186756
WCA,CIV,CIV_1_11jl,MSM,pse_prop,0.005680961489847754,0.002412612163606375,0.012575985400948052
WCA,CIV,CIV_1_12us,MSM,pse_prop,0.004974266156799229,0.0019057365475606337,0.012699355522514102
WCA,CIV,CIV_1_13oh,MSM,pse_prop,0.005683229129469024,0.0024372046865254226,0.012153740117959697
WCA,CIV,CIV_1_14jp,MSM,pse_prop,0.004517644756332696,0.002027510040236784,0.010904278827254747
WCA,CIV,CIV_1_15yu,MSM,pse_prop,0.005197387515786309,0.0019541160533007402,0.01338777738195192
WCA,CIV,CIV_1_16yk,MSM,pse_prop,0.005517037626332157,0.0022727684388659155,0.013509248454396309
WCA,CIV,CIV_1_17ut,MSM,pse_prop,0.004153185414093578,0.001848369465037656,0.009717487331513154
WCA,CIV,CIV_1_18pr,MSM,pse_prop,0.0050610040236079455,0.0023211297368854887,0.01083419031243717
WCA,CIV,CIV_1_19xj,MSM,pse_prop,0.00454236040354865,0.0019483255762431087,0.010963837135864915
WCA,CIV,CIV_1_20yp,MSM,pse_prop,0.005365576728747275,0.0024467983780553683,0.0113068931775708
WCA,CIV,CIV_1_21xi,MSM,pse_prop,0.004103330626585284,0.0016311353912873835,0.010164818529284636
WCA,CIV,CIV_1_22uh,MSM,pse_prop,0.005178156044265151,0.0021079400390677026,0.012395643500803279
WCA,CIV,CIV_1_23wy,MSM,pse_prop,0.005032718783999525,0.002217670846695853,0.010681342608895288
WCA,CIV,CIV_1_24ey,MSM,pse_prop,0.0047816396094409064,0.002011967351808731,0.01078657250129993
WCA,CIV,CIV_1_25uc,MSM,pse_prop,0.005115286408936616,0.002273767701726025,0.012152434930127303
