iso3,area_id,kp,median,lower,upper
GNB,GNB_1_01kp,FSW,0.15341598094497755,0.07489988640240497,0.29097624404213335
GNB,GNB_1_02hq,FSW,0.1369430661182433,0.06112413739975856,0.28848450649499674
GNB,GNB_1_03oh,FSW,0.1479604976851525,0.06544219137325104,0.30572003728169483
GNB,GNB_1_04ox,FSW,0.14367054451767408,0.042150780801757985,0.38198414740886216
GNB,GNB_1_05rm,FSW,0.13723221347807374,0.060522426148190776,0.2921633873729315
GNB,GNB_1_06qb,FSW,0.15200136267645986,0.0792081031930839,0.2888258224160208
GNB,GNB_1_07iz,FSW,0.13693479694626662,0.06872445167172887,0.26878634532501583
GNB,GNB_1_08dg,FSW,0.15161604792654887,0.06816045673644089,0.31237752975296995
GNB,GNB_1_09qx,FSW,0.15397361233133566,0.06940044682326311,0.3039821397549259
GNB,GNB_1_01kp,PWID,0.05149694101035209,0.01381015748922559,0.15909996031855742
GNB,GNB_1_02hq,PWID,0.05155616958206473,0.01210682252841299,0.17953332180696435
GNB,GNB_1_03oh,PWID,0.05208103596067866,0.010563368030421946,0.1802980031820618
GNB,GNB_1_04ox,PWID,0.051214194660216254,0.009739112621326975,0.21031585732852906
GNB,GNB_1_05rm,PWID,0.050171482993339546,0.012593786252857305,0.15819778632807824
GNB,GNB_1_06qb,PWID,0.04819592860789469,0.014281895755160905,0.14811600468791805
GNB,GNB_1_07iz,PWID,0.05087580730350088,0.013576940214030024,0.15936421979354976
GNB,GNB_1_08dg,PWID,0.053553855072686285,0.012918062833890772,0.17843288234928045
GNB,GNB_1_09qx,PWID,0.04978032871813442,0.014552747352123677,0.16001829888209207
GNB,GNB_1_01kp,MSM,0.13434305809738456,0.04519893154492248,0.3213573094922825
GNB,GNB_1_02hq,MSM,0.15525639960450077,0.05109069308456529,0.3972544550442498
GNB,GNB_1_03oh,MSM,0.17805515568294633,0.05791508302707665,0.4151552312398435
GNB,GNB_1_04ox,MSM,0.12886527101787906,0.017087899831739497,0.539963182586322
GNB,GNB_1_05rm,MSM,0.15246491424293154,0.05148776232926477,0.36008084093956005
GNB,GNB_1_06qb,MSM,0.10722145621256143,0.03753084908630873,0.2661384714708185
GNB,GNB_1_07iz,MSM,0.14331577799823672,0.05102233128313178,0.2968966206228354
GNB,GNB_1_08dg,MSM,0.13606662739375233,0.038595479824618244,0.3813022558981693
GNB,GNB_1_09qx,MSM,0.1263713229541949,0.04258077886173023,0.3220150165510797
GNB,GNB_1_01kp,TGW,0.15761145103852503,0.05012566584313698,0.3770841838908865
GNB,GNB_1_02hq,TGW,0.18405819213053118,0.060308942194340284,0.4542227938255885
GNB,GNB_1_03oh,TGW,0.21056285214299927,0.06739880332993992,0.482453278200729
GNB,GNB_1_04ox,TGW,0.15772422518176557,0.021442036431185738,0.6154668215722596
GNB,GNB_1_05rm,TGW,0.18243158715395347,0.05898426874569885,0.4110950909849281
GNB,GNB_1_06qb,TGW,0.13161525255222373,0.04578805012018252,0.32381617902187304
GNB,GNB_1_07iz,TGW,0.17362181396839343,0.06040654206010177,0.3580435706654322
GNB,GNB_1_08dg,TGW,0.1601168332886543,0.043056721717312584,0.4567131634935756
GNB,GNB_1_09qx,TGW,0.14913069094932502,0.04881247322741668,0.3724788658905142
