yob,iso3,sex,lambda,skew,shape
1950,GNB,male,0.05290643351681788,1.2411161902002903,9.798945868523331
1951,GNB,male,0.05292164320264717,1.2411161902002903,9.798945868523331
1952,GNB,male,0.05306450819230808,1.2411161902002903,9.798945868523331
1953,GNB,male,0.05301538772333522,1.2411161902002903,9.798945868523331
1954,GNB,male,0.0530884186907897,1.2411161902002903,9.798945868523331
1955,GNB,male,0.05306743322064308,1.2411161902002903,9.798945868523331
1956,GNB,male,0.05331328981266202,1.2411161902002903,9.798945868523331
1957,GNB,male,0.053181300683179195,1.2411161902002903,9.798945868523331
1958,GNB,male,0.0534608205970804,1.2411161902002903,9.798945868523331
1959,GNB,male,0.053413466130795104,1.2411161902002903,9.798945868523331
1960,GNB,male,0.05346735630494236,1.2411161902002903,9.798945868523331
1961,GNB,male,0.05362887324883686,1.2411161902002903,9.798945868523331
1962,GNB,male,0.05370650101445314,1.2411161902002903,9.798945868523331
1963,GNB,male,0.053953779011749095,1.2411161902002903,9.798945868523331
1964,GNB,male,0.0543316773211005,1.2411161902002903,9.798945868523331
1965,GNB,male,0.05432016349178061,1.2411161902002903,9.798945868523331
1966,GNB,male,0.054508591062820855,1.2411161902002903,9.798945868523331
1967,GNB,male,0.05476425729775419,1.2411161902002903,9.798945868523331
1968,GNB,male,0.05498407710534404,1.2411161902002903,9.798945868523331
1969,GNB,male,0.05497138654033987,1.2411161902002903,9.798945868523331
1970,GNB,male,0.05541221963050574,1.2411161902002903,9.798945868523331
1971,GNB,male,0.05514571301557438,1.2411161902002903,9.798945868523331
1972,GNB,male,0.0556631797041285,1.2411161902002903,9.798945868523331
1973,GNB,male,0.05577167026237388,1.2411161902002903,9.798945868523331
1974,GNB,male,0.05591367571603456,1.2411161902002903,9.798945868523331
1975,GNB,male,0.05623062540489734,1.2411161902002903,9.798945868523331
1976,GNB,male,0.05642639188077048,1.2411161902002903,9.798945868523331
1977,GNB,male,0.05658003063680713,1.2411161902002903,9.798945868523331
1978,GNB,male,0.056870864889500945,1.2411161902002903,9.798945868523331
1979,GNB,male,0.05707215224676598,1.2411161902002903,9.798945868523331
1980,GNB,male,0.05741995011237144,1.2411161902002903,9.798945868523331
1981,GNB,male,0.05730513476595666,1.2411161902002903,9.798945868523331
1982,GNB,male,0.05766516227889097,1.2411161902002903,9.798945868523331
1983,GNB,male,0.057815513579293376,1.2411161902002903,9.798945868523331
1984,GNB,male,0.058121141559262485,1.2411161902002903,9.798945868523331
1985,GNB,male,0.05826859091176721,1.2411161902002903,9.798945868523331
1986,GNB,male,0.05834318901022817,1.2411161902002903,9.798945868523331
