region,iso3,area_id,kp,indicator,median,lower,upper
ESA,SWZ,SWZ_1_1,FSW,pse_prop,0.013198235283203255,0.004379572011420439,0.03899952980775879
ESA,SWZ,SWZ_1_2,FSW,pse_prop,0.010370371571638743,0.003316169749859984,0.03274026178197484
ESA,SWZ,SWZ_1_3,FSW,pse_prop,0.013175937502688731,0.004509819060249452,0.03820905314612053
ESA,SWZ,SWZ_1_4,FSW,pse_prop,0.011532049316554042,0.0036900570000881964,0.03547489072678792
ESA,SWZ,SWZ_1_1,MSM,pse_prop,0.010213495288449915,0.0037824085232500814,0.029062668025073735
ESA,SWZ,SWZ_1_2,MSM,pse_prop,0.008513007296269425,0.0030104060447367787,0.023527496655333446
ESA,SWZ,SWZ_1_3,MSM,pse_prop,0.010554158119564123,0.0036063870192064897,0.028538418245963898
ESA,SWZ,SWZ_1_4,MSM,pse_prop,0.009097394820406637,0.0026124278112419543,0.024645841241062855
ESA,SWZ,SWZ_1_1,PWID,pse_prop,0.0019220000366489164,3.4112104960122466e-4,0.011281067634401362
ESA,SWZ,SWZ_1_2,PWID,pse_prop,0.00158455077693515,3.45985209039077e-4,0.007602551941054505
ESA,SWZ,SWZ_1_3,PWID,pse_prop,0.0020117802701344863,3.8643655902108017e-4,0.00985208376255282
ESA,SWZ,SWZ_1_4,PWID,pse_prop,0.0016467344834130457,2.980969381670718e-4,0.008139706117778752
ESA,SWZ,SWZ_1_1,TGW,pse_prop,0.0015325938276224854,2.1282781165454922e-4,0.012802774456627957
ESA,SWZ,SWZ_1_2,TGW,pse_prop,0.0012357095352238104,2.0603039880622072e-4,0.008498358127736777
ESA,SWZ,SWZ_1_3,TGW,pse_prop,0.0015603578392438446,2.2132178895353254e-4,0.011872725121942073
ESA,SWZ,SWZ_1_4,TGW,pse_prop,0.001298185113761615,1.7112544348439818e-4,0.010102366058282755
