iso3,sex,lor_15to29,lor_30to49,srb_group
SLE,female,-0.4718628635967131,0.38429905803153014,nosex12m_id
SLE,female,-0.05754780266440292,-0.24387120013646968,sexcohab_id
SLE,female,0.26974755599720107,0.3494047374932156,sexnonreg_id
SLE,female,NA,NA,sexpaid12m_id
SLE,male,-1.8998282962946087,-1.1012636438473946,nosex12m_id
SLE,male,-0.1959452141742135,-0.2051651485629844,sexcohab_id
SLE,male,0.23893872358702517,0.3132322578464283,sexnonreg_id
SLE,male,-1.3364867546747812,-0.051004410042709905,sexpaid12m_id
