iso3,area_id,kp,median,lower,upper,indicator
SLE,SLE_1_1rl,FSW,0.08785089636183316,0.04641292392444917,0.16479953804008282,prevalence
SLE,SLE_1_2zy,FSW,0.09370499137453896,0.04707917896076485,0.18082584421640255,prevalence
SLE,SLE_1_3dg,FSW,0.08952487371199852,0.04727478276847676,0.16529898022650358,prevalence
SLE,SLE_1_4zx,FSW,0.09560001739163387,0.04860397335696173,0.18205086712612167,prevalence
SLE,SLE_1_5pa,FSW,0.11220549335861092,0.0543324545849579,0.2211959900089224,prevalence
SLE,SLE_1_1rl,PWID,0.04456053609780138,0.01715867572528513,0.10955449084934764,prevalence
SLE,SLE_1_2zy,PWID,0.04302730903123111,0.01542340971192212,0.09941166242423435,prevalence
SLE,SLE_1_3dg,PWID,0.04884556929222089,0.01832761841639252,0.1174118939693298,prevalence
SLE,SLE_1_4zx,PWID,0.0414265898403913,0.01583700571147961,0.10808924400740814,prevalence
SLE,SLE_1_5pa,PWID,0.0474441558339277,0.01488959561016363,0.11844231221452343,prevalence
SLE,SLE_1_1rl,MSM,0.03595766180477721,0.01594853133184393,0.08788817720876094,prevalence
SLE,SLE_1_2zy,MSM,0.03948548945276044,0.01543466085285557,0.09283251881617806,prevalence
SLE,SLE_1_3dg,MSM,0.03682857661207867,0.01497987482410303,0.09167599747911052,prevalence
SLE,SLE_1_4zx,MSM,0.03883794684609366,0.01605655919068673,0.09061890978762303,prevalence
SLE,SLE_1_5pa,MSM,0.06791284605729708,0.02510594968956663,0.15892327907409304,prevalence
SLE,SLE_1_1rl,TGW,0.05958916285414279,0.02569195847098687,0.13411668050919487,prevalence
SLE,SLE_1_2zy,TGW,0.05832828880333348,0.02348105946280442,0.13777714984607362,prevalence
SLE,SLE_1_3dg,TGW,0.05719518881477684,0.02325548160771151,0.1401088976956154,prevalence
SLE,SLE_1_4zx,TGW,0.0621542777486673,0.02528826396118667,0.13480200412712065,prevalence
SLE,SLE_1_5pa,TGW,0.0971647419277654,0.03693389605148013,0.21076531367919163,prevalence
SLE,SLE_1_1rl,FSW,0.01005408527505833,0.00350831149418448,0.02855462413668971,pse_prop
SLE,SLE_1_2zy,FSW,0.00926201764523067,0.00321348640631425,0.03173700201882643,pse_prop
SLE,SLE_1_3dg,FSW,0.00975715172710952,0.00313043380696174,0.02992197951005898,pse_prop
SLE,SLE_1_4zx,FSW,0.00940947083313071,0.00316606168496529,0.02909382593041334,pse_prop
SLE,SLE_1_5pa,FSW,0.00935233390232955,0.00267565646962456,0.02841095837304094,pse_prop
SLE,SLE_1_1rl,MSM,0.00558581129420096,0.00244290455178918,0.01358488655176284,pse_prop
SLE,SLE_1_2zy,MSM,0.00594916218650367,0.00240241882099262,0.01664825048379518,pse_prop
SLE,SLE_1_3dg,MSM,0.00481093325896719,0.00197176254033784,0.01193628547468199,pse_prop
SLE,SLE_1_4zx,MSM,0.00480301839265007,0.00183135803966748,0.01248703060206804,pse_prop
SLE,SLE_1_5pa,MSM,0.00630976013552612,0.00232177584153726,0.01751541842100399,pse_prop
SLE,SLE_1_1rl,PWID,0.00484732835103174,0.00156372359241114,0.01383057183293203,pse_prop
SLE,SLE_1_2zy,PWID,0.00611163857987978,0.00161819923041143,0.02088505845098882,pse_prop
SLE,SLE_1_3dg,PWID,0.00293987540880734,9.391117031092298e-4,0.008566650257196,pse_prop
SLE,SLE_1_4zx,PWID,0.00452894209600894,0.00144923466132622,0.01484360722238232,pse_prop
SLE,SLE_1_5pa,PWID,0.00427525825506483,0.00126590347383744,0.01182509882362638,pse_prop
SLE,SLE_1_1rl,TGW,0.00120812616557052,2.597293334167768e-4,0.00530039294303598,pse_prop
SLE,SLE_1_2zy,TGW,0.00215332541936417,3.5236030950719285e-4,0.01103610317214534,pse_prop
SLE,SLE_1_3dg,TGW,0.00129844444397513,2.345986343723943e-4,0.00652641739473321,pse_prop
SLE,SLE_1_4zx,TGW,0.0010236835313231,1.9194750315677e-4,0.00497814704785174,pse_prop
SLE,SLE_1_5pa,TGW,8.967054654010357e-4,1.556735880877989e-4,0.00426488824523067,pse_prop
