iso3,area_id,kp,median,lower,upper,indicator
MOZ,MOZ_1_10,FSW,0.3146201883936229,0.1857075952998275,0.4827831994599803,prevalence
MOZ,MOZ_1_03,FSW,0.5280591976840483,0.3974645683769491,0.6564488274309939,prevalence
MOZ,MOZ_1_04,FSW,0.40428503247167,0.2415662221913233,0.5831347718579608,prevalence
MOZ,MOZ_1_06,FSW,0.4190791420990786,0.29851010591935895,0.5534618998927495,prevalence
MOZ,MOZ_1_12,FSW,0.4653896224700317,0.3497326128093841,0.5826375487560476,prevalence
MOZ,MOZ_1_09,FSW,0.26615365572736804,0.16856932848208728,0.3804268975002409,prevalence
MOZ,MOZ_1_11,FSW,0.2869156972414253,0.17575755863448078,0.409150802336257,prevalence
MOZ,MOZ_1_05,FSW,0.37782384438556665,0.271055866895014,0.4946600062802208,prevalence
MOZ,MOZ_1_07,FSW,0.37607994020044794,0.2766641874876803,0.48475350138229584,prevalence
MOZ,MOZ_1_08,FSW,0.39551013443301847,0.28703876916183174,0.5219862877317728,prevalence
MOZ,MOZ_1_10,PWID,0.23640390869053135,0.11630810852517488,0.4260759457120187,prevalence
MOZ,MOZ_1_03,PWID,0.3146894773869434,0.16885753811247153,0.5048476396206879,prevalence
MOZ,MOZ_1_04,PWID,0.26263542297081305,0.12637605177247538,0.4865788675582401,prevalence
MOZ,MOZ_1_06,PWID,0.2731895697721982,0.13673669121338192,0.4594404116713626,prevalence
MOZ,MOZ_1_12,PWID,0.3422201591271419,0.20069159434991465,0.5336534050636377,prevalence
MOZ,MOZ_1_09,PWID,0.2080057577493734,0.11146820292359905,0.3604901738883092,prevalence
MOZ,MOZ_1_11,PWID,0.21558983286020705,0.1117085155268005,0.3797856561203123,prevalence
MOZ,MOZ_1_05,PWID,0.27948231997380896,0.13185230522211724,0.4820024764300848,prevalence
MOZ,MOZ_1_07,PWID,0.2378436696975945,0.1289475048765597,0.406379664121941,prevalence
MOZ,MOZ_1_08,PWID,0.2630071163346336,0.12622233532741206,0.44759263289967766,prevalence
MOZ,MOZ_1_10,MSM,0.12802147596330518,0.050254882863253,0.3021918599437379,prevalence
MOZ,MOZ_1_03,MSM,0.17697491659277542,0.08780729818461143,0.31895966418630123,prevalence
MOZ,MOZ_1_04,MSM,0.1061065565565978,0.03860351211434695,0.25531858638626065,prevalence
MOZ,MOZ_1_06,MSM,0.11490229762738464,0.05846830007067122,0.20166801111376523,prevalence
MOZ,MOZ_1_12,MSM,0.20360284899929665,0.1345349073336818,0.3022801196084288,prevalence
MOZ,MOZ_1_09,MSM,0.09504839889170023,0.05346327129478172,0.16829944469980154,prevalence
MOZ,MOZ_1_11,MSM,0.09113147491683132,0.04037838141901281,0.1798320199907763,prevalence
MOZ,MOZ_1_05,MSM,0.12850180870697586,0.07748769900586415,0.20319739068875584,prevalence
MOZ,MOZ_1_07,MSM,0.09087050854242104,0.05540365009529847,0.14342454694706944,prevalence
MOZ,MOZ_1_08,MSM,0.09562027937307874,0.05168683640990206,0.16747476485807905,prevalence
MOZ,MOZ_1_10,TGW,0.19577795937650463,0.07734295362956502,0.42117712517805106,prevalence
MOZ,MOZ_1_03,TGW,0.27621604876668526,0.1359209786302578,0.46426708761866486,prevalence
MOZ,MOZ_1_04,TGW,0.1929784903451041,0.07521091730784321,0.4189566598849865,prevalence
MOZ,MOZ_1_06,TGW,0.1787885956906032,0.09410543381466756,0.30769448412964767,prevalence
MOZ,MOZ_1_12,TGW,0.31347603088798603,0.20794464508098712,0.4473122222723243,prevalence
MOZ,MOZ_1_09,TGW,0.15369502360993287,0.08442073330273807,0.2681979551002252,prevalence
MOZ,MOZ_1_11,TGW,0.15769377198422266,0.07228110468526981,0.3018143733927028,prevalence
MOZ,MOZ_1_05,TGW,0.19554232763910023,0.12105599967491557,0.3097296212833322,prevalence
MOZ,MOZ_1_07,TGW,0.14945510011569246,0.09182840068007482,0.2374376504054209,prevalence
MOZ,MOZ_1_08,TGW,0.13967427422410933,0.07619675179850705,0.24089537267597425,prevalence
MOZ,MOZ_1_03,FSW,0.01168904719897884,0.00547728203543703,0.02451659854342518,pse_prop
MOZ,MOZ_1_04,FSW,0.01319734664860312,0.00492100564223492,0.03471579027688222,pse_prop
MOZ,MOZ_1_05,FSW,0.01836993583973653,0.00863546642623826,0.03929485356714801,pse_prop
MOZ,MOZ_1_06,FSW,0.01368286399006295,0.00625488334545987,0.02895499702803349,pse_prop
MOZ,MOZ_1_07,FSW,0.01412571606117151,0.00679408489429005,0.02901591593273968,pse_prop
MOZ,MOZ_1_08,FSW,0.01594645936544301,0.00656594404833215,0.03471342650675363,pse_prop
MOZ,MOZ_1_09,FSW,0.01337077955932473,0.00620471182443837,0.02899805742520867,pse_prop
MOZ,MOZ_1_10,FSW,0.01241792212582598,0.0044591475339755,0.03465951121654911,pse_prop
MOZ,MOZ_1_11,FSW,0.01383759196162399,0.00631677326084735,0.03070030573311809,pse_prop
MOZ,MOZ_1_12,FSW,0.00976237068866525,0.0047344484430879,0.01896398895644269,pse_prop
MOZ,MOZ_1_03,MSM,0.00953409860527788,0.00415706408953443,0.02018996732686354,pse_prop
MOZ,MOZ_1_04,MSM,0.00813851780940836,0.0028022630996854,0.02274892875493054,pse_prop
MOZ,MOZ_1_05,MSM,0.00858463260602039,0.00391300083806744,0.01898482698987383,pse_prop
MOZ,MOZ_1_06,MSM,0.00852373600139074,0.00350965258111905,0.01950736432264279,pse_prop
MOZ,MOZ_1_07,MSM,0.00754768839510367,0.00339726867430288,0.01486900380829293,pse_prop
MOZ,MOZ_1_08,MSM,0.00795879194594947,0.00333688229047911,0.01885820457666348,pse_prop
MOZ,MOZ_1_09,MSM,0.00760123715196311,0.0031233529540519,0.01822783536442837,pse_prop
MOZ,MOZ_1_10,MSM,0.00736173350960119,0.00256333289578308,0.01922544286957025,pse_prop
