iso3,area_id,kp,median,lower,upper,indicator
ETH,ETH_1_10,FSW,0.19609739568668047,0.10921819072121455,0.32674347246936397,prevalence
ETH,ETH_1_11,FSW,0.16849780654851637,0.10221593051231977,0.2681767980439413,prevalence
ETH,ETH_1_12,FSW,0.19530230138089355,0.12395689544958606,0.2897568180627047,prevalence
ETH,ETH_1_13,FSW,0.1439608917162755,0.07137655852402257,0.2546278685518477,prevalence
ETH,ETH_1_14,FSW,0.2482836957389215,0.15114089022624927,0.3781990853292319,prevalence
ETH,ETH_1_15,FSW,0.2620772752366538,0.15923764590556427,0.38321334627313103,prevalence
ETH,ETH_1_16,FSW,0.24776349897452893,0.13027630737317247,0.40960612327945106,prevalence
ETH,ETH_1_17,FSW,0.1278049010020259,0.08319146245638033,0.1935693177957681,prevalence
ETH,ETH_1_22pj,FSW,0.09688542629876096,0.0549899780981647,0.1695556049196923,prevalence
ETH,ETH_1_23dl,FSW,0.11174470368135211,0.06556192749211162,0.1919858894685695,prevalence
ETH,ETH_1_19,FSW,0.05853969005369687,0.02954262357684282,0.11669335431555608,prevalence
ETH,ETH_1_20,FSW,0.2139555412074774,0.11607473873283936,0.35563100257279406,prevalence
ETH,ETH_1_21xz,FSW,0.13655911950088193,0.07776841636972139,0.2394415851091596,prevalence
ETH,ETH_1_10,PWID,0.1879227733717257,0.08376471347515603,0.3638429891576276,prevalence
ETH,ETH_1_11,PWID,0.14875235194143183,0.05369340696261066,0.3639422166076229,prevalence
ETH,ETH_1_12,PWID,0.1577478181637859,0.05490340489533409,0.36629549597531424,prevalence
ETH,ETH_1_13,PWID,0.1443369474940082,0.05221924620951181,0.35380551726273063,prevalence
ETH,ETH_1_14,PWID,0.20065952757797031,0.0740162115648273,0.44250446725914955,prevalence
ETH,ETH_1_15,PWID,0.20935693011066608,0.09361239609788222,0.4193564468221258,prevalence
ETH,ETH_1_16,PWID,0.19252758231286143,0.06161519411936805,0.4621375473129703,prevalence
ETH,ETH_1_17,PWID,0.138225685400697,0.05842494048274622,0.3042618172816263,prevalence
ETH,ETH_1_22pj,PWID,0.12397919462762784,0.04718549826461164,0.311357382828622,prevalence
ETH,ETH_1_23dl,PWID,0.13642231728708562,0.05308874150350262,0.31541071406528826,prevalence
ETH,ETH_1_19,PWID,0.10628460177940806,0.03098585981968983,0.30474130313466796,prevalence
ETH,ETH_1_20,PWID,0.1655168627867667,0.05961436289585086,0.3885187738028272,prevalence
ETH,ETH_1_21xz,PWID,0.14446280497165598,0.05215637420151882,0.3610743215514834,prevalence
ETH,ETH_1_10,MSM,0.11949278114798675,0.01781119169828015,0.5044616728397443,prevalence
ETH,ETH_1_11,MSM,0.05044819493763544,0.01047202677635849,0.19351729232262904,prevalence
ETH,ETH_1_12,MSM,0.05987649469720425,0.01201690830778419,0.20915587740700023,prevalence
ETH,ETH_1_13,MSM,0.04629266399112034,0.00949237320277493,0.1897406512252129,prevalence
ETH,ETH_1_14,MSM,0.10700706215633846,0.0231510272473798,0.34739251504422436,prevalence
ETH,ETH_1_15,MSM,0.11583998804851808,0.03418962738909092,0.3356496264477595,prevalence
ETH,ETH_1_16,MSM,0.09636614765175736,0.01403648210165276,0.43073213918274794,prevalence
ETH,ETH_1_17,MSM,0.0436054149374353,0.01266743751410419,0.14446505655142408,prevalence
ETH,ETH_1_22pj,MSM,0.03364332018063874,0.00956878038648132,0.12021301926609472,prevalence
ETH,ETH_1_23dl,MSM,0.04111614908328253,0.01195240224228644,0.1396934577730887,prevalence
ETH,ETH_1_19,MSM,0.02175634548868654,0.00495934835996024,0.09303520828808998,prevalence
ETH,ETH_1_20,MSM,0.06498597089929675,0.01323223062516069,0.2785792455321166,prevalence
ETH,ETH_1_21xz,MSM,0.0504878076880104,0.00921199087572089,0.21053681570864063,prevalence
ETH,ETH_1_10,TGW,0.19713963265076404,0.03147801845062024,0.6767877622135834,prevalence
ETH,ETH_1_11,TGW,0.10988768044286672,0.02209718335533277,0.409158157651094,prevalence
ETH,ETH_1_12,TGW,0.11839926588449666,0.02372941688141291,0.3998666606601507,prevalence
ETH,ETH_1_13,TGW,0.09957413862457667,0.01868940713710015,0.375993264592033,prevalence
ETH,ETH_1_14,TGW,0.18754438667295228,0.04027886858292176,0.5150729543798718,prevalence
ETH,ETH_1_15,TGW,0.1822897387888668,0.05226944243827779,0.48980190278675984,prevalence
ETH,ETH_1_16,TGW,0.18215333647226145,0.02662393098763218,0.6372251283247445,prevalence
ETH,ETH_1_17,TGW,0.09316267835518131,0.02393936893380459,0.3222528493667143,prevalence
ETH,ETH_1_22pj,TGW,0.07662905697072223,0.01683237788546421,0.274514185813189,prevalence
ETH,ETH_1_23dl,TGW,0.0891814627172797,0.02103806396911674,0.30721980697667006,prevalence
ETH,ETH_1_19,TGW,0.05631448487725559,0.01041819466180678,0.28118926930484267,prevalence
ETH,ETH_1_20,TGW,0.12922299844810395,0.02385715736846913,0.47621392837779664,prevalence
