iso3,area_id,kp,median,lower,upper
CAF,CAF_1_01,FSW,0.14130088487087172,0.07920955422797943,0.224144527886282
CAF,CAF_1_02,FSW,0.14314314892877444,0.0784695493807443,0.242069912150212
CAF,CAF_1_03,FSW,0.13302117931690585,0.07436027218469102,0.22402374875828113
CAF,CAF_1_04,FSW,0.12070960665930708,0.06563517468102356,0.2075967349910404
CAF,CAF_1_05,FSW,0.13196950649595598,0.06635900213614782,0.22697237033066617
CAF,CAF_1_06,FSW,0.1132712428640922,0.05928090025646685,0.2003998585802902
CAF,CAF_1_07,FSW,0.1344778600849738,0.06927126121015922,0.24628169026679642
CAF,CAF_1_01,PWID,0.05149748975882335,0.018130353132973228,0.14557743422160668
CAF,CAF_1_02,PWID,0.05271447349126063,0.018709488597252362,0.14660791920849278
CAF,CAF_1_03,PWID,0.048071669220211784,0.01915945550224948,0.1256233065832014
CAF,CAF_1_04,PWID,0.046784864878817674,0.017323776067654242,0.12301080611003833
CAF,CAF_1_05,PWID,0.050845453555256236,0.017760874272154004,0.14572724181597957
CAF,CAF_1_06,PWID,0.04701586105004368,0.016378007719376052,0.12466172399358552
CAF,CAF_1_07,PWID,0.054555172650385966,0.015034338319064337,0.2059248492179461
CAF,CAF_1_01,MSM,0.2437633112339728,0.11717217648170629,0.44302446415642527
CAF,CAF_1_02,MSM,0.22498149148568414,0.10236155238442103,0.40869579506144477
CAF,CAF_1_03,MSM,0.19223376764509634,0.08752625054110552,0.38401155756231936
CAF,CAF_1_04,MSM,0.1859047837293377,0.0775631169395869,0.37229482841467954
CAF,CAF_1_05,MSM,0.20282288410011165,0.07495917065634973,0.4107453702766908
CAF,CAF_1_06,MSM,0.1716040799614998,0.0708493986814281,0.34900106524054547
CAF,CAF_1_07,MSM,0.43202365060815773,0.22752049102076735,0.6539673412608857
CAF,CAF_1_01,TGW,0.2710400239252497,0.1267769464778815,0.48137455647371036
CAF,CAF_1_02,TGW,0.25037425902622695,0.11261243224001923,0.4651449430293184
CAF,CAF_1_03,TGW,0.22696143165255986,0.10261713169281429,0.42561950461107306
CAF,CAF_1_04,TGW,0.21964096779023198,0.09473591802020169,0.4215681140041704
CAF,CAF_1_05,TGW,0.22899563493678163,0.0817145176132886,0.46282773851366693
CAF,CAF_1_06,TGW,0.20342428795912426,0.08674664513623898,0.40335716524165643
CAF,CAF_1_07,TGW,0.4511042959423402,0.21366130386998458,0.6942975602867504
