iso3,area_id,kp,median,lower,upper
SEN,SEN_1_01dq,FSW,0.0695905998645248,0.0317843442418452,0.14771208597877572
SEN,SEN_1_02cv,FSW,0.07790688427382068,0.038092342299192374,0.15331132264668262
SEN,SEN_1_03ps,FSW,0.07918660852878392,0.03888461111985992,0.14667607956514472
SEN,SEN_1_04zs,FSW,0.07854876342131269,0.04300100218141517,0.14465713550861012
SEN,SEN_1_05es,FSW,0.07442939970474029,0.037969720987798126,0.1322319134172229
SEN,SEN_1_06yr,FSW,0.07586010735722525,0.04286069483708732,0.13656063838412147
SEN,SEN_1_07ko,FSW,0.093324817751973,0.0549684324054376,0.15089746382980931
SEN,SEN_1_08pj,FSW,0.08557110799548816,0.044162470560490136,0.1571790207431262
SEN,SEN_1_09to,FSW,0.08679820397247633,0.0442335790218665,0.1713908515560785
SEN,SEN_1_10eh,FSW,0.08249294775516726,0.037701775757411106,0.17519085955589025
SEN,SEN_1_11sl,FSW,0.083474335177081,0.04632348651772786,0.14506145032119178
SEN,SEN_1_12wm,FSW,0.08721355342809402,0.050697008668827516,0.13943755306811473
SEN,SEN_1_13gi,FSW,0.07378238775868641,0.03572794811590641,0.1394112302269512
SEN,SEN_1_14dx,FSW,0.10051228982445445,0.05283596800461006,0.1799394295409957
SEN,SEN_1_01dq,PWID,0.04748193748358739,0.016983696666652125,0.12451315829030225
SEN,SEN_1_02cv,PWID,0.04366754905887811,0.014167467705915567,0.11628356961125759
SEN,SEN_1_03ps,PWID,0.03918302379233,0.0129467644632851,0.11210704033135564
SEN,SEN_1_04zs,PWID,0.040924554529535404,0.0139073219400382,0.11113718077342102
SEN,SEN_1_05es,PWID,0.0400371562552322,0.013105866598185866,0.11322954083972885
SEN,SEN_1_06yr,PWID,0.040634468387513056,0.01422054229355741,0.10860820374529578
SEN,SEN_1_07ko,PWID,0.04550686742512905,0.01679756237554849,0.11343089523577761
SEN,SEN_1_08pj,PWID,0.04722475800304699,0.016293391873260243,0.1306668131465494
SEN,SEN_1_09to,PWID,0.04481043131142872,0.014396650822796857,0.1276290033130834
SEN,SEN_1_10eh,PWID,0.04293731855702891,0.012301536397128391,0.1420857117719619
SEN,SEN_1_11sl,PWID,0.04354704305483824,0.014440530556155831,0.11236446246430831
SEN,SEN_1_12wm,PWID,0.04258491662878169,0.01612382394473205,0.10461609564075271
SEN,SEN_1_13gi,PWID,0.043653248896108034,0.013708589959935845,0.11787502259062083
SEN,SEN_1_14dx,PWID,0.044737235556622866,0.013462978474317223,0.134528028549427
SEN,SEN_1_01dq,MSM,0.29751271736674195,0.21257333773164,0.40583942961890546
SEN,SEN_1_02cv,MSM,0.197056237017729,0.1073110233972652,0.32745351965891123
SEN,SEN_1_03ps,MSM,0.14122779290421106,0.0659633462854053,0.29337853110439505
SEN,SEN_1_04zs,MSM,0.11260902957316489,0.05755429375620189,0.20319055018076787
SEN,SEN_1_05es,MSM,0.12391055291564433,0.06486117457502345,0.22768359515852174
SEN,SEN_1_06yr,MSM,0.08595740183303668,0.03413193646576329,0.20422214566716337
SEN,SEN_1_07ko,MSM,0.10257364515725677,0.0533861976039846,0.18909244661980765
SEN,SEN_1_08pj,MSM,0.21241523554588637,0.12098658658865911,0.34301111109694604
SEN,SEN_1_09to,MSM,0.13892480588182332,0.06952474461296461,0.2664068641961415
SEN,SEN_1_10eh,MSM,0.194749960539081,0.1050899451168885,0.32723096738690066
SEN,SEN_1_11sl,MSM,0.12940270316883562,0.06706303467094477,0.2282367872668746
SEN,SEN_1_12wm,MSM,0.10999708505220974,0.06097090550759125,0.19826810561067784
SEN,SEN_1_13gi,MSM,0.22449531523657526,0.13232501955760587,0.35337963474590606
SEN,SEN_1_14dx,MSM,0.1433559851432598,0.07254662893254418,0.2543395424598392
SEN,SEN_1_01dq,TGW,0.3659264866284957,0.23584290313067485,0.5186360474881629
SEN,SEN_1_02cv,TGW,0.27254779094255566,0.13956104211137899,0.4607050775956612
SEN,SEN_1_03ps,TGW,0.22541440732755572,0.10433890589652065,0.4317203893242614
SEN,SEN_1_04zs,TGW,0.17312011059078933,0.08103950098044499,0.3342402085565587
SEN,SEN_1_05es,TGW,0.19109405722162534,0.08555514863586475,0.3614045572505642
SEN,SEN_1_06yr,TGW,0.12761933403135922,0.050985756690165134,0.30596097608586476
SEN,SEN_1_07ko,TGW,0.14053848899188887,0.07228101516652007,0.26090140750868834
SEN,SEN_1_08pj,TGW,0.2706537461769916,0.1506000954114048,0.436811800436503
SEN,SEN_1_09to,TGW,0.19756971369983595,0.09058485962200799,0.3706841475195567
SEN,SEN_1_10eh,TGW,0.2657176474002354,0.1338011283081129,0.44580993015041587
SEN,SEN_1_11sl,TGW,0.1886037007408913,0.09973757390477121,0.3393555414379081
SEN,SEN_1_12wm,TGW,0.1606899850120248,0.08579589407388928,0.2887206996317593
SEN,SEN_1_13gi,TGW,0.3149454905093799,0.1785023133750039,0.4841010787193666
SEN,SEN_1_14dx,TGW,0.20484628447104847,0.10688210910805407,0.35855276278363823
