yob,iso3,sex,lambda,skew,shape
1950,GAB,male,0.06539186694207191,1.2126330108951537,9.570288992342707
1951,GAB,male,0.06543215889565265,1.2126330108951537,9.570288992342707
1952,GAB,male,0.06566156079804189,1.2126330108951537,9.570288992342707
1953,GAB,male,0.06567087712251199,1.2126330108951537,9.570288992342707
1954,GAB,male,0.06585401021633638,1.2126330108951537,9.570288992342707
1955,GAB,male,0.06585690902948832,1.2126330108951537,9.570288992342707
1956,GAB,male,0.06612255825379804,1.2126330108951537,9.570288992342707
1957,GAB,male,0.06592211178712985,1.2126330108951537,9.570288992342707
1958,GAB,male,0.06619007013688329,1.2126330108951537,9.570288992342707
1959,GAB,male,0.06602018083713723,1.2126330108951537,9.570288992342707
1960,GAB,male,0.06599241613148417,1.2126330108951537,9.570288992342707
1961,GAB,male,0.06611922584744813,1.2126330108951537,9.570288992342707
1962,GAB,male,0.0660565457133751,1.2126330108951537,9.570288992342707
1963,GAB,male,0.06618421289314257,1.2126330108951537,9.570288992342707
1964,GAB,male,0.06645205297714471,1.2126330108951537,9.570288992342707
1965,GAB,male,0.06628347868564466,1.2126330108951537,9.570288992342707
1966,GAB,male,0.06634163332650647,1.2126330108951537,9.570288992342707
1967,GAB,male,0.06647015986818228,1.2126330108951537,9.570288992342707
1968,GAB,male,0.06656163202549985,1.2126330108951537,9.570288992342707
1969,GAB,male,0.06636948366957723,1.2126330108951537,9.570288992342707
1970,GAB,male,0.06671655587184205,1.2126330108951537,9.570288992342707
1971,GAB,male,0.06624172810889789,1.2126330108951537,9.570288992342707
1972,GAB,male,0.06664901235158918,1.2126330108951537,9.570288992342707
1973,GAB,male,0.0665159388259535,1.2126330108951537,9.570288992342707
1974,GAB,male,0.0663772353607211,1.2126330108951537,9.570288992342707
1975,GAB,male,0.06642498820191761,1.2126330108951537,9.570288992342707
1976,GAB,male,0.06631504610656057,1.2126330108951537,9.570288992342707
1977,GAB,male,0.06612981195635156,1.2126330108951537,9.570288992342707
1978,GAB,male,0.06609287205494674,1.2126330108951537,9.570288992342707
1979,GAB,male,0.06597661502266372,1.2126330108951537,9.570288992342707
1980,GAB,male,0.06601485329169339,1.2126330108951537,9.570288992342707
1981,GAB,male,0.06553317869108227,1.2126330108951537,9.570288992342707
1982,GAB,male,0.06557015906744766,1.2126330108951537,9.570288992342707
1983,GAB,male,0.06539463534764299,1.2126330108951537,9.570288992342707
1984,GAB,male,0.06540418636249493,1.2126330108951537,9.570288992342707
1985,GAB,male,0.06523075729402644,1.2126330108951537,9.570288992342707
1986,GAB,male,0.06498775001297512,1.2126330108951537,9.570288992342707
1987,GAB,male,0.06463832239290371,1.2126330108951537,9.570288992342707
1988,GAB,male,0.06434040527001356,1.2126330108951537,9.570288992342707
1989,GAB,male,0.06430428228228204,1.2126330108951537,9.570288992342707
1990,GAB,male,0.06388707091569737,1.2126330108951537,9.570288992342707
1991,GAB,male,0.06346139573827794,1.2126330108951537,9.570288992342707
1992,GAB,male,0.06335337730101029,1.2126330108951537,9.570288992342707
1993,GAB,male,0.06296228038258667,1.2126330108951537,9.570288992342707
1994,GAB,male,0.06271993336799359,1.2126330108951537,9.570288992342707
1995,GAB,male,0.062427675476407755,1.2126330108951537,9.570288992342707
1996,GAB,male,0.061973068184828825,1.2126330108951537,9.570288992342707
1997,GAB,male,0.06166205741055228,1.2126330108951537,9.570288992342707
1998,GAB,male,0.06143525277931525,1.2126330108951537,9.570288992342707
1999,GAB,male,0.06102118422627276,1.2126330108951537,9.570288992342707
2000,GAB,male,0.06043779786887615,1.2126330108951537,9.570288992342707
2001,GAB,male,0.059973473435766075,1.2126330108951537,9.570288992342707
2002,GAB,male,0.05960678678750632,1.2126330108951537,9.570288992342707
