iso3,area_id,kp,median,lower,upper
COD,COD_2_1,FSW,0.08389670723671608,0.04227531522712542,0.1591521179727817
COD,COD_2_2,FSW,0.09883873693570219,0.0510829645464149,0.17885117017159421
COD,COD_2_3,FSW,0.08601827953396624,0.04242132098197112,0.17603292657943365
COD,COD_2_4,FSW,0.09632717523686632,0.056284936626505015,0.17154158038080364
COD,COD_2_5,FSW,0.09111247826878326,0.04660498296349273,0.16558103461317006
COD,COD_2_6,FSW,0.0970191205303693,0.050494165007612335,0.16928981633564064
COD,COD_2_7,FSW,0.06843570456779119,0.030755034391469507,0.1420947068555377
COD,COD_2_8,FSW,0.07453754091385376,0.03720627819896773,0.13618269975840536
COD,COD_2_9,FSW,0.0615994832040632,0.03177026738412434,0.11457219967052677
COD,COD_2_10,FSW,0.08602421755038535,0.04408436899638161,0.16168419700685555
COD,COD_2_11,FSW,0.08998938717374531,0.046255966434412744,0.17507815501018165
COD,COD_2_12,FSW,0.07342800541638386,0.03869490669036516,0.12761970803990844
COD,COD_2_14,FSW,0.09486116793760782,0.044642976583639096,0.169589444649418
COD,COD_2_15td,FSW,0.11686384215836243,0.060967904281746456,0.21759351421028392
COD,COD_2_90hs,FSW,0.11613745929361695,0.05895423988590576,0.21126272335902133
COD,COD_2_16,FSW,0.10947450606327896,0.05704842564134658,0.19639460268442346
COD,COD_2_17,FSW,0.10038411744333507,0.05127955994452016,0.1809638950255379
COD,COD_2_18,FSW,0.1166668438718367,0.04018725197436618,0.3177825997482286
COD,COD_2_19,FSW,0.12646268054625592,0.06291732377671445,0.24085730629469515
COD,COD_2_20,FSW,0.09390967009244076,0.04879806812116768,0.1673438588186597
COD,COD_2_21,FSW,0.10497253731705064,0.052681469088782386,0.1880875434640272
COD,COD_2_22,FSW,0.13084471134143758,0.06753133639017991,0.23729105638948544
COD,COD_2_23,FSW,0.08526045128815112,0.04158149019385583,0.16361616270965543
COD,COD_2_24,FSW,0.06942439824197642,0.033967221815656035,0.13572530251353543
COD,COD_2_25,FSW,0.08923324551562693,0.04789997400798448,0.16612149973668514
COD,COD_2_26,FSW,0.07430261416007074,0.03748201443199432,0.146353187133188
COD,COD_2_27,FSW,0.07763114361499503,0.036065693492915656,0.15719649771774435
COD,COD_2_28,FSW,0.10830678792648986,0.05766981470929995,0.17895832145924911
COD,COD_2_29,FSW,0.08409527490877397,0.042025064936660715,0.1636024802080868
COD,COD_2_30,FSW,0.09580891455947957,0.04535931544583144,0.1873054863108805
COD,COD_2_31,FSW,0.10234174270745834,0.052666695944279904,0.186393170676111
COD,COD_2_32,FSW,0.09519479803943655,0.04876343068109306,0.18184208917239214
COD,COD_2_33,FSW,0.10138099888285886,0.05266609982376411,0.18590920100666739
COD,COD_2_34,FSW,0.07909654907036777,0.03674864083008051,0.15233400476812253
COD,COD_2_35,FSW,0.07599182495531673,0.03850805493549377,0.13877726704460921
COD,COD_2_36,FSW,0.08108648521739371,0.03995374737641722,0.1543422000816579
COD,COD_2_37,FSW,0.069011318576889,0.03131631873225436,0.1403105401084749
COD,COD_2_38,FSW,0.09029121459041402,0.050069503546569104,0.1612364907054863
COD,COD_2_40,FSW,0.0907289677317068,0.0476555308395916,0.17184629931331608
COD,COD_2_41,FSW,0.07586521480216087,0.03842398062678781,0.14559703217053976
