yob,iso3,sex,lambda,skew,shape
1950,NGA,male,0.060437813406893706,1.5690451095950535,6.6565782094451205
1951,NGA,male,0.060491936531108806,1.5690451095950535,6.6565782094451205
1952,NGA,male,0.060672024990430576,1.5690451095950535,6.6565782094451205
1953,NGA,male,0.060629978686837616,1.5690451095950535,6.6565782094451205
1954,NGA,male,0.06075307244107074,1.5690451095950535,6.6565782094451205
1955,NGA,male,0.06068479150831521,1.5690451095950535,6.6565782094451205
1956,NGA,male,0.06092578809559447,1.5690451095950535,6.6565782094451205
1957,NGA,male,0.06063126602947305,1.5690451095950535,6.6565782094451205
1958,NGA,male,0.06077152938390948,1.5690451095950535,6.6565782094451205
1959,NGA,male,0.06055159401894836,1.5690451095950535,6.6565782094451205
1960,NGA,male,0.060431812262860894,1.5690451095950535,6.6565782094451205
1961,NGA,male,0.060355762579828706,1.5690451095950535,6.6565782094451205
1962,NGA,male,0.060188057422873045,1.5690451095950535,6.6565782094451205
1963,NGA,male,0.06011758405942148,1.5690451095950535,6.6565782094451205
1964,NGA,male,0.06017257109729505,1.5690451095950535,6.6565782094451205
1965,NGA,male,0.05975715117615302,1.5690451095950535,6.6565782094451205
1966,NGA,male,0.05951972283412797,1.5690451095950535,6.6565782094451205
1967,NGA,male,0.05933766701971037,1.5690451095950535,6.6565782094451205
1968,NGA,male,0.05907639946389564,1.5690451095950535,6.6565782094451205
1969,NGA,male,0.0586024670820289,1.5690451095950535,6.6565782094451205
1970,NGA,male,0.05856548539833463,1.5690451095950535,6.6565782094451205
1971,NGA,male,0.05784723626737197,1.5690451095950535,6.6565782094451205
1972,NGA,male,0.057940221408333284,1.5690451095950535,6.6565782094451205
1973,NGA,male,0.05753686520444634,1.5690451095950535,6.6565782094451205
1974,NGA,male,0.05715574234394574,1.5690451095950535,6.6565782094451205
1975,NGA,male,0.05696188543803771,1.5690451095950535,6.6565782094451205
1976,NGA,male,0.05660759605742399,1.5690451095950535,6.6565782094451205
1977,NGA,male,0.0562258923812776,1.5690451095950535,6.6565782094451205
1978,NGA,male,0.05596590128066231,1.5690451095950535,6.6565782094451205
1979,NGA,male,0.05564485390668912,1.5690451095950535,6.6565782094451205
1980,NGA,male,0.05546695502418873,1.5690451095950535,6.6565782094451205
1981,NGA,male,0.05488571452409291,1.5690451095950535,6.6565782094451205
1982,NGA,male,0.05475243312781468,1.5690451095950535,6.6565782094451205
1983,NGA,male,0.054420598439264854,1.5690451095950535,6.6565782094451205
1984,NGA,male,0.05424692397643097,1.5690451095950535,6.6565782094451205
1985,NGA,male,0.05391421783589767,1.5690451095950535,6.6565782094451205
1986,NGA,male,0.05352574807894091,1.5690451095950535,6.6565782094451205
1987,NGA,male,0.053058653157982916,1.5690451095950535,6.6565782094451205
1988,NGA,male,0.052653748225973476,1.5690451095950535,6.6565782094451205
1989,NGA,male,0.052471374360276976,1.5690451095950535,6.6565782094451205
1990,NGA,male,0.05198695274787386,1.5690451095950535,6.6565782094451205
1991,NGA,male,0.05146140828778373,1.5690451095950535,6.6565782094451205
1992,NGA,male,0.05117549837303961,1.5690451095950535,6.6565782094451205
1993,NGA,male,0.050652537895441746,1.5690451095950535,6.6565782094451205
1994,NGA,male,0.050242434587053283,1.5690451095950535,6.6565782094451205
1995,NGA,male,0.04980667700603114,1.5690451095950535,6.6565782094451205
1996,NGA,male,0.04928326660601742,1.5690451095950535,6.6565782094451205
1997,NGA,male,0.048903436606800695,1.5690451095950535,6.6565782094451205
1998,NGA,male,0.048634661164860565,1.5690451095950535,6.6565782094451205
1999,NGA,male,0.04824129523556349,1.5690451095950535,6.6565782094451205
2000,NGA,male,0.04776789918152001,1.5690451095950535,6.6565782094451205
2001,NGA,male,0.047402842663106286,1.5690451095950535,6.6565782094451205
2002,NGA,male,0.04710440167739769,1.5690451095950535,6.6565782094451205
2003,NGA,male,0.0469171070643724,1.5690451095950535,6.6565782094451205
2004,NGA,male,0.04688515847252892,1.5690451095950535,6.6565782094451205
2005,NGA,male,0.046808146050040154,1.5690451095950535,6.6565782094451205
1950,NGA,female,0.07332612071919123,1.868595181481917,7.1560449778118995
1951,NGA,female,0.07327402372346722,1.868595181481917,7.1560449778118995
1952,NGA,female,0.07306229130755079,1.868595181481917,7.1560449778118995
1953,NGA,female,0.07288450390145876,1.868595181481917,7.1560449778118995
1954,NGA,female,0.07249066601648974,1.868595181481917,7.1560449778118995
1955,NGA,female,0.0723506288588544,1.868595181481917,7.1560449778118995
1956,NGA,female,0.07177831010024698,1.868595181481917,7.1560449778118995
1957,NGA,female,0.07164494921909206,1.868595181481917,7.1560449778118995
1958,NGA,female,0.07100928663344352,1.868595181481917,7.1560449778118995
1959,NGA,female,0.07045028896424074,1.868595181481917,7.1560449778118995
1960,NGA,female,0.06968331253345308,1.868595181481917,7.1560449778118995
1961,NGA,female,0.06918044916837884,1.868595181481917,7.1560449778118995
1962,NGA,female,0.06868031439893849,1.868595181481917,7.1560449778118995
1963,NGA,female,0.06828839212989925,1.868595181481917,7.1560449778118995
1964,NGA,female,0.06783008302249809,1.868595181481917,7.1560449778118995
1965,NGA,female,0.06734461562073218,1.868595181481917,7.1560449778118995
1966,NGA,female,0.06711383304933229,1.868595181481917,7.1560449778118995
1967,NGA,female,0.06674813129775864,1.868595181481917,7.1560449778118995
1968,NGA,female,0.06644282877558225,1.868595181481917,7.1560449778118995
1969,NGA,female,0.06620191733034722,1.868595181481917,7.1560449778118995
1970,NGA,female,0.06603931831648896,1.868595181481917,7.1560449778118995
1971,NGA,female,0.06579358864025321,1.868595181481917,7.1560449778118995
1972,NGA,female,0.06560138758762385,1.868595181481917,7.1560449778118995
1973,NGA,female,0.06536665846244422,1.868595181481917,7.1560449778118995
1974,NGA,female,0.06513130364967548,1.868595181481917,7.1560449778118995
1975,NGA,female,0.06499020116187326,1.868595181481917,7.1560449778118995
1976,NGA,female,0.06467621991473906,1.868595181481917,7.1560449778118995
1977,NGA,female,0.06447867077673085,1.868595181481917,7.1560449778118995
