iso3,area_id,indicator,lower,median,upper
ZMB,ZMB_1_10,pse_count,1263.363622642257,2299.7696050091736,4151.640339341627
ZMB,ZMB_1_11,pse_count,2091.2648543030787,4601.1850919032395,9643.798050868501
ZMB,ZMB_1_12,pse_count,1255.162750884327,2610.716568933588,5016.81109876284
ZMB,ZMB_1_13,pse_count,602.7882146513347,1583.0916330047485,3817.2183459308512
ZMB,ZMB_1_14,pse_count,2782.371278545678,5664.372316759329,11272.703690633542
ZMB,ZMB_1_15,pse_count,507.003566543738,1034.622268251086,2079.4471896869413
ZMB,ZMB_1_16,pse_count,640.3974655662071,1594.4399981314393,4011.9351468042473
ZMB,ZMB_1_17,pse_count,1120.1965662279429,2387.096551115711,4932.955111500034
ZMB,ZMB_1_18,pse_count,550.6117536520552,1242.57502694568,2726.9165631508054
ZMB,ZMB_1_19,pse_count,436.34538714693406,1038.8763427376853,2241.2669250233894
ZMB,ZMB_1_10,kplhiv,160.3816648158728,359.41554343365794,749.6860064371938
ZMB,ZMB_1_11,kplhiv,240.42543103908937,760.1381019068663,2180.6103628647943
ZMB,ZMB_1_12,kplhiv,131.98641108101035,324.00644681034106,823.0527732623572
ZMB,ZMB_1_13,kplhiv,62.383565571702874,209.01937642124048,793.8434030534786
ZMB,ZMB_1_14,kplhiv,382.55688896004955,972.0081704863076,2447.7710612798737
ZMB,ZMB_1_15,kplhiv,44.41846128756718,118.40403283737903,305.81387300244694
ZMB,ZMB_1_16,kplhiv,46.19424710902505,184.13043341937367,652.4186449790834
ZMB,ZMB_1_17,kplhiv,146.12252311893585,374.892352677535,1036.3027387117725
ZMB,ZMB_1_18,kplhiv,64.47544142092255,179.93552918351446,516.0473250975416
ZMB,ZMB_1_19,kplhiv,37.39714763041867,116.29091286969489,318.16790925039237
ZMB,ZMB_1_10,kpart,100.27953835845109,238.24776225685702,517.9071213198905
ZMB,ZMB_1_11,kpart,177.52152668067166,543.2571102249112,1653.5698950279025
ZMB,ZMB_1_12,kpart,93.79901472747628,237.74462217120885,592.6103120643044
ZMB,ZMB_1_13,kpart,40.6646081263155,134.4881816848003,489.3860701900275
ZMB,ZMB_1_14,kpart,288.1462768249411,759.0538282186064,1869.7330896535168
ZMB,ZMB_1_15,kpart,30.228246260075874,82.48529358577125,217.7531966342359
ZMB,ZMB_1_16,kpart,33.20778058235732,129.7146575031812,445.4104671401484
ZMB,ZMB_1_17,kpart,103.08159950478844,265.62601566639313,731.9830142825348
ZMB,ZMB_1_18,kpart,45.570891383208426,134.18274810526412,392.2390849806915
ZMB,ZMB_1_19,kpart,23.18819915726612,73.02270862413822,202.89150233161536
ZMB,ZMB_1_10,pse,0.0038916517438647965,0.006338877797066954,0.010705676238329274
ZMB,ZMB_1_11,pse,0.002810815795496065,0.006339687967354337,0.013495203105460476
ZMB,ZMB_1_12,pse,0.0033586896530195523,0.006418621635564659,0.011690615308837684
ZMB,ZMB_1_13,pse,0.0026232247416331958,0.0063048855424549435,0.01465167880809725
ZMB,ZMB_1_14,pse,0.0031234076498321875,0.006299279895017355,0.012577719597172864
ZMB,ZMB_1_15,pse,0.003404315304770129,0.006335531951944261,0.011774572800247053
ZMB,ZMB_1_16,pse,0.0027068154398793916,0.00631660844621074,0.01480356341913222
ZMB,ZMB_1_17,pse,0.003175856241013705,0.0063502608723339585,0.012715648172557924
ZMB,ZMB_1_18,pse,0.0033041593280153064,0.006399320469251924,0.013008102052758323
ZMB,ZMB_1_19,pse,0.0033583664353103093,0.006340657425110274,0.012359167709085656
ZMB,ZMB_1_10,prev,0.08962345911327106,0.15647411803415567,0.2559517726651584
ZMB,ZMB_1_11,prev,0.0775777865435154,0.17057507999662316,0.31453070439365705
ZMB,ZMB_1_12,prev,0.06597861702526209,0.12911221280719387,0.2419768470157381
ZMB,ZMB_1_13,prev,0.054701403055709974,0.1354833694135617,0.3036792284785512
ZMB,ZMB_1_14,prev,0.08957112666447631,0.17002247529294845,0.31720289264856344
ZMB,ZMB_1_15,prev,0.05892009967803353,0.11650716542616597,0.21235714716616422
ZMB,ZMB_1_16,prev,0.041997674138932184,0.11760963763626353,0.2645232311421472
ZMB,ZMB_1_17,prev,0.07875871195103637,0.15666908028300874,0.2912572392701748
