region,iso3,area_id,kp,indicator,median,lower,upper
ESA,ZMB,ZMB_1_10gh,FSW,pse_prop,0.017375157795555804,0.007784118521399391,0.036109845808514285
ESA,ZMB,ZMB_1_11,FSW,pse_prop,0.021144106242785503,0.009222016877820068,0.049513031655211974
ESA,ZMB,ZMB_1_12sg,FSW,pse_prop,0.016203824304729685,0.006997245283887775,0.0347731249425746
ESA,ZMB,ZMB_1_13,FSW,pse_prop,0.0174830760196074,0.007546750970117728,0.039144565700171205
ESA,ZMB,ZMB_1_14fz,FSW,pse_prop,0.01949910235334496,0.009738678713887297,0.03851944150619623
ESA,ZMB,ZMB_1_15pi,FSW,pse_prop,0.01747380960245408,0.007250378231052933,0.041276761029144335
ESA,ZMB,ZMB_1_16,FSW,pse_prop,0.016342395965694798,0.0053779392305774686,0.04352629147588923
ESA,ZMB,ZMB_1_17xt,FSW,pse_prop,0.019431499509350594,0.009359332116123536,0.0424640196379884
ESA,ZMB,ZMB_1_18,FSW,pse_prop,0.017249855726979443,0.006679429075832665,0.041438064919741745
ESA,ZMB,ZMB_1_19,FSW,pse_prop,0.015868932245477432,0.006415103004439601,0.036550378874891015
ESA,ZMB,ZMB_1_10gh,MSM,pse_prop,0.007126027325114699,0.0032614061634862715,0.01516407790577401
ESA,ZMB,ZMB_1_11,MSM,pse_prop,0.008359328359725466,0.003741694121017044,0.020525692309026358
ESA,ZMB,ZMB_1_12sg,MSM,pse_prop,0.00686152866631292,0.002963230901214132,0.0151098796282549
ESA,ZMB,ZMB_1_13,MSM,pse_prop,0.007267286885345116,0.00315073569215847,0.01569079930257747
ESA,ZMB,ZMB_1_14fz,MSM,pse_prop,0.008851427628578901,0.003989415234608478,0.018249263391733966
ESA,ZMB,ZMB_1_15pi,MSM,pse_prop,0.006826355590193787,0.002878490670688314,0.014909437653696723
ESA,ZMB,ZMB_1_16,MSM,pse_prop,0.006642720279022114,0.002372467786353454,0.015463462171627472
ESA,ZMB,ZMB_1_17xt,MSM,pse_prop,0.0075011122593448675,0.0034968466487319662,0.016483198012159236
ESA,ZMB,ZMB_1_18,MSM,pse_prop,0.006880988497947287,0.0030718500255868973,0.01615721872694127
ESA,ZMB,ZMB_1_19,MSM,pse_prop,0.006919335900011413,0.002985217343382365,0.015718046493559422
ESA,ZMB,ZMB_1_10gh,PWID,pse_prop,0.0019507774712727737,6.115706077457975e-4,0.006073090328397755
ESA,ZMB,ZMB_1_11,PWID,pse_prop,0.002333107994639155,4.766492326781419e-4,0.009495814329524196
ESA,ZMB,ZMB_1_12sg,PWID,pse_prop,0.0019537902879908572,4.970126960483978e-4,0.006561466908289581
ESA,ZMB,ZMB_1_13,PWID,pse_prop,0.00203949913127256,5.970673630631064e-4,0.00652798814542686
ESA,ZMB,ZMB_1_14fz,PWID,pse_prop,0.002667286928472921,6.927923697308925e-4,0.008918729855740819
ESA,ZMB,ZMB_1_15pi,PWID,pse_prop,0.0017852592310095288,5.402183027342157e-4,0.005932195719732549
ESA,ZMB,ZMB_1_16,PWID,pse_prop,0.001818449059171659,4.141863583959903e-4,0.007247414062116136
ESA,ZMB,ZMB_1_17xt,PWID,pse_prop,0.0018847474104386661,5.320086239687476e-4,0.0060631113177093705
ESA,ZMB,ZMB_1_18,PWID,pse_prop,0.0017589683552078814,4.492698808343637e-4,0.005880960539738826
ESA,ZMB,ZMB_1_19,PWID,pse_prop,0.0016892340976386586,5.20843616073441e-4,0.005460603427790635
ESA,ZMB,ZMB_1_10gh,TGW,pse_prop,0.0010866499795308183,2.785630537957842e-4,0.00460908116319303
ESA,ZMB,ZMB_1_11,TGW,pse_prop,0.001345064218174492,2.5887603730975176e-4,0.007012139569548613
ESA,ZMB,ZMB_1_12sg,TGW,pse_prop,0.0011067383578705257,2.5439296040107127e-4,0.004623498562645848
ESA,ZMB,ZMB_1_13,TGW,pse_prop,0.0011461290562475137,2.4230176438708433e-4,0.00516148382889303
ESA,ZMB,ZMB_1_14fz,TGW,pse_prop,0.0014886534710960957,4.0054764274825383e-4,0.005890782687685446
ESA,ZMB,ZMB_1_15pi,TGW,pse_prop,0.0011183133431670066,2.7671503666361303e-4,0.004736002103422322
ESA,ZMB,ZMB_1_16,TGW,pse_prop,9.924486155917438e-4,2.3458275020274666e-4,0.005687758452228433
ESA,ZMB,ZMB_1_17xt,TGW,pse_prop,0.0010327711703776142,2.3454794182044947e-4,0.0037484274741183122
ESA,ZMB,ZMB_1_18,TGW,pse_prop,8.808025812614862e-4,2.038476455143477e-4,0.003813559547185587
ESA,ZMB,ZMB_1_19,TGW,pse_prop,9.350549468906371e-4,2.376969734508448e-4,0.0038135994309348364
