iso3,sex,lor_15to29,lor_30to49,srb_group
NER,female,0.5809749695697031,1.0660882183038085,nosex12m_id
NER,female,-0.06551113958590885,-0.2764427772076718,sexcohab_id
NER,female,-0.24014417356310871,0.021516345806368617,sexnonreg_id
NER,female,NA,NA,sexpaid12m_id
NER,male,0.07258942476282816,1.1850905610827027,nosex12m_id
NER,male,-0.8287076116616517,-0.15488596699043977,sexcohab_id
NER,male,-0.35602957944131575,-0.1925464702526316,sexnonreg_id
NER,male,-17.074276352641505,1.9620971429140783,sexpaid12m_id
