region,iso3,area_id,kp,indicator,median,lower,upper
WCA,GNQ,GNQ_2_01ea,FSW,pse_prop,0.011658280543808483,0.002450354669428526,0.05400618576146149
WCA,GNQ,GNQ_2_02lh,FSW,pse_prop,0.0182528761459834,0.00420604928766097,0.08242769489878919
WCA,GNQ,GNQ_2_03tb,FSW,pse_prop,0.016736785950806313,0.0035454653319599017,0.0770145771394973
WCA,GNQ,GNQ_2_04zq,FSW,pse_prop,0.01577867463110605,0.003478948798680764,0.07240262826347
WCA,GNQ,GNQ_2_06ok,FSW,pse_prop,0.018529314888068745,0.0029380180890449356,0.1019405706201667
WCA,GNQ,GNQ_2_07xs,FSW,pse_prop,0.01233910831000648,0.00203858260892858,0.06984351774163865
WCA,GNQ,GNQ_2_01ea,MSM,pse_prop,0.006013539348420532,0.001745490696195893,0.023513220969890156
WCA,GNQ,GNQ_2_02lh,MSM,pse_prop,0.009433426711610118,0.0032297143601534694,0.031943512042843424
WCA,GNQ,GNQ_2_03tb,MSM,pse_prop,0.009365270755518412,0.003009341596226742,0.0346010982676087
WCA,GNQ,GNQ_2_04zq,MSM,pse_prop,0.008051688557284012,0.002302065685238362,0.03010873591769719
WCA,GNQ,GNQ_2_06ok,MSM,pse_prop,0.010047471723178332,0.0021725957931603497,0.05005222987604402
WCA,GNQ,GNQ_2_07xs,MSM,pse_prop,0.006791171803673244,0.001552985278116944,0.03133726523755857
WCA,GNQ,GNQ_2_01ea,PWID,pse_prop,0.0018587337530730787,2.616689600597398e-4,0.009794752217472422
WCA,GNQ,GNQ_2_02lh,PWID,pse_prop,0.0028107818879140826,4.4592838842497155e-4,0.015185872915365623
WCA,GNQ,GNQ_2_03tb,PWID,pse_prop,0.0027937510560519705,5.121049189425737e-4,0.016829809263234824
WCA,GNQ,GNQ_2_04zq,PWID,pse_prop,0.0025582172575062978,3.4023343690101575e-4,0.01344071646356936
WCA,GNQ,GNQ_2_06ok,PWID,pse_prop,0.0032272684272864997,3.015853329175953e-4,0.02831716153220554
WCA,GNQ,GNQ_2_07xs,PWID,pse_prop,0.002089728201360234,1.859753203102751e-4,0.020405126943007407
WCA,GNQ,GNQ_2_01ea,TGW,pse_prop,7.218366370638993e-4,7.930363823824438e-5,0.0060866305374281966
WCA,GNQ,GNQ_2_02lh,TGW,pse_prop,0.001153317484133833,1.4203004950284474e-4,0.010644282046606024
WCA,GNQ,GNQ_2_03tb,TGW,pse_prop,0.0010717246473395652,1.1796597478436824e-4,0.010432436629749473
WCA,GNQ,GNQ_2_04zq,TGW,pse_prop,9.831597927674473e-4,1.0023646235112588e-4,0.009148588865636778
WCA,GNQ,GNQ_2_06ok,TGW,pse_prop,0.001152277159423806,6.342130474411914e-5,0.022380435071352657
WCA,GNQ,GNQ_2_07xs,TGW,pse_prop,7.951430175079599e-4,4.428550421763809e-5,0.013876569261452027
