iso3,area_id,kp,median,lower,upper
GNQ,GNQ_2_01ea,FSW,0.24142911708806788,0.11410096814114334,0.5234270693131755
GNQ,GNQ_2_02lh,FSW,0.26014150585428686,0.11727761378000404,0.545627130498269
GNQ,GNQ_2_03tb,FSW,0.3559640595533745,0.17194433628643774,0.6267714883926676
GNQ,GNQ_2_04zq,FSW,0.25517230532981633,0.10474827341988352,0.5584357671858831
GNQ,GNQ_2_06ok,FSW,0.42332022742603215,0.20975182745100476,0.6619677436107859
GNQ,GNQ_2_07xs,FSW,0.2828588263757442,0.10503722932054285,0.5646630915783521
GNQ,GNQ_2_01ea,PWID,0.04986351478354431,0.013112283427414223,0.19177404209278143
GNQ,GNQ_2_02lh,PWID,0.05319684733102936,0.012842176967604061,0.22923382547032137
GNQ,GNQ_2_03tb,PWID,0.06372363839462812,0.012457472324749388,0.27042245900467476
GNQ,GNQ_2_04zq,PWID,0.05345078223674979,0.012791500298732007,0.2282753513836422
GNQ,GNQ_2_06ok,PWID,0.05813233350654092,0.011654822244330272,0.2510998239611176
GNQ,GNQ_2_07xs,PWID,0.04382495595701737,0.007859733503195356,0.19891070611266923
GNQ,GNQ_2_01ea,MSM,0.24325718219321527,0.09400016768506911,0.5292609355230571
GNQ,GNQ_2_02lh,MSM,0.271230470274596,0.09604020028824084,0.56931091336177575
GNQ,GNQ_2_03tb,MSM,0.445346632560609,0.20394445040702197,0.731635771724894
GNQ,GNQ_2_04zq,MSM,0.28197276398948007,0.08809266879027923,0.6040849735556298
GNQ,GNQ_2_06ok,MSM,0.5992165489195317,0.32488157334137135,0.833138827541583
GNQ,GNQ_2_07xs,MSM,0.3487762374264691,0.10794467093804484,0.7392117114601495
GNQ,GNQ_2_01ea,TGW,0.2870517419261975,0.10992117283275507,0.6001185582168913
GNQ,GNQ_2_02lh,TGW,0.2960263783183203,0.1033703261389419,0.6153396836205923
GNQ,GNQ_2_03tb,TGW,0.45270714964604913,0.17405945047478336,0.7540087086143736
GNQ,GNQ_2_04zq,TGW,0.3067169014664593,0.0997978962647604,0.6398093182027833
GNQ,GNQ_2_06ok,TGW,0.6051833441680814,0.3165835941694358,0.8494275967311073
GNQ,GNQ_2_07xs,TGW,0.3984893223666942,0.1268985437752741,0.777324734706859
