iso3,area_id,kp,median,lower,upper,indicator
BDI,BDI_1_1,FSW,0.1050908369210022,0.05457212755539686,0.18959903540232925,prevalence
BDI,BDI_1_16,FSW,0.1135361389434105,0.04980325221605748,0.22759293989193796,prevalence
BDI,BDI_1_8,FSW,0.10488027027568132,0.05327881222902507,0.20641683761094565,prevalence
BDI,BDI_1_2,FSW,0.2581453147239806,0.1567124409473933,0.39607189104530544,prevalence
BDI,BDI_1_6,FSW,0.1357811295272305,0.07459559255475623,0.23475405553910583,prevalence
BDI,BDI_1_4,FSW,0.10200997636901442,0.05023454622778849,0.1935805456065282,prevalence
BDI,BDI_1_10,FSW,0.16108389330463488,0.08342573840344454,0.2904508713535102,prevalence
BDI,BDI_1_18,FSW,0.09264267550884007,0.04844045886385637,0.18063107432556377,prevalence
BDI,BDI_1_15,FSW,0.1303361974966298,0.07046998996148507,0.22668720809752427,prevalence
BDI,BDI_1_5,FSW,0.106726050959478,0.0561256953422748,0.19262769247370445,prevalence
BDI,BDI_1_14,FSW,0.10845691078911468,0.0546849143535484,0.21207308718471585,prevalence
BDI,BDI_1_9,FSW,0.10673693581445692,0.05878242794958749,0.1941159826269477,prevalence
BDI,BDI_1_13,FSW,0.11520880811195888,0.06436743792187656,0.20448687616830705,prevalence
BDI,BDI_1_17,FSW,0.0825497587268555,0.04380393377430024,0.17470349557253748,prevalence
BDI,BDI_1_7,FSW,0.1510691823971775,0.0876197442205078,0.26016242753294566,prevalence
BDI,BDI_1_3,FSW,0.0951367317297378,0.04918831632338361,0.17156900292195248,prevalence
BDI,BDI_1_12,FSW,0.09398281756403636,0.04616234910941568,0.18624086581639063,prevalence
BDI,BDI_1_11,FSW,0.1283928695749278,0.063341975635861,0.2585155061504643,prevalence
BDI,BDI_1_1,PWID,0.08173923640007646,0.03152411796299644,0.17099405921457314,prevalence
BDI,BDI_1_16,PWID,0.08423778659236152,0.02720988086126502,0.20786967567692072,prevalence
BDI,BDI_1_8,PWID,0.08757934619493947,0.03384601574936585,0.1887128030703096,prevalence
BDI,BDI_1_2,PWID,0.1181316826255684,0.0481759087984925,0.24266381253320157,prevalence
BDI,BDI_1_6,PWID,0.08932414928002444,0.03699868329804302,0.1900546157106008,prevalence
BDI,BDI_1_4,PWID,0.08187369966065963,0.0294809837193427,0.18213194386867312,prevalence
BDI,BDI_1_10,PWID,0.1061982314650342,0.04139788511921656,0.22396611975399877,prevalence
BDI,BDI_1_18,PWID,0.08348369897199032,0.03288505240475568,0.191639475766855,prevalence
BDI,BDI_1_15,PWID,0.0923677383906168,0.03916716253637203,0.1941768546094783,prevalence
BDI,BDI_1_5,PWID,0.08898749730477375,0.03631175101555074,0.19654547379397855,prevalence
BDI,BDI_1_14,PWID,0.08408435623487877,0.03140924568729189,0.1882375364532338,prevalence
BDI,BDI_1_9,PWID,0.08397841245223428,0.03558511140970791,0.18025473346991644,prevalence
BDI,BDI_1_13,PWID,0.0916133467649872,0.03693210152818541,0.1970511721014661,prevalence
BDI,BDI_1_17,PWID,0.07762137116941428,0.02860068111618754,0.18048581369952063,prevalence
BDI,BDI_1_7,PWID,0.09669484701178564,0.03872934800428526,0.18533537426937577,prevalence
BDI,BDI_1_3,PWID,0.0785230657202666,0.03142810850385758,0.16896183480181456,prevalence
BDI,BDI_1_12,PWID,0.07769067041744013,0.02807359140861984,0.19132897078524247,prevalence
BDI,BDI_1_11,PWID,0.09291813598388296,0.03661023671100885,0.211648341670692,prevalence
BDI,BDI_1_1,MSM,0.02513860675547126,0.00923425351302572,0.06649989109071797,prevalence
BDI,BDI_1_16,MSM,0.02820666573629885,0.00793460607602351,0.1063332401328424,prevalence
BDI,BDI_1_8,MSM,0.02866918803523133,0.00955061853845714,0.09240609810250149,prevalence
BDI,BDI_1_2,MSM,0.05984959311255957,0.02670761613588545,0.12011470288268156,prevalence
BDI,BDI_1_6,MSM,0.03047568150201877,0.01108480819408294,0.07797411171173006,prevalence
BDI,BDI_1_4,MSM,0.02574696619331712,0.00902737272897807,0.0789252416461961,prevalence
BDI,BDI_1_10,MSM,0.04268580621013182,0.01354645511511595,0.13018576905819176,prevalence
BDI,BDI_1_18,MSM,0.0255431998743082,0.00845602581761981,0.0815810530897309,prevalence
BDI,BDI_1_15,MSM,0.03090643443807974,0.01214586297839765,0.08937133725693042,prevalence
BDI,BDI_1_5,MSM,0.03053156845442891,0.00969196295178549,0.08775146643515219,prevalence
BDI,BDI_1_14,MSM,0.02761915098920419,0.00842296720357566,0.08860586198471329,prevalence
BDI,BDI_1_9,MSM,0.02678601887279675,0.01001637577917991,0.06936318744835376,prevalence
BDI,BDI_1_13,MSM,0.03034850987330773,0.01042238402415965,0.08142001726328045,prevalence
BDI,BDI_1_17,MSM,0.02378200196873343,0.00738174996585076,0.06679304869061103,prevalence
BDI,BDI_1_7,MSM,0.0382358448753203,0.01676555036884522,0.08500718669576567,prevalence
BDI,BDI_1_3,MSM,0.02472032036210777,0.00829268265330074,0.06993741097234894,prevalence
BDI,BDI_1_12,MSM,0.02357354614850564,0.00822664400248216,0.06876116794352569,prevalence
BDI,BDI_1_11,MSM,0.03504456715696445,0.00990004629661051,0.1111622615230556,prevalence
BDI,BDI_1_1,TGW,0.05437839989714139,0.01672678287403521,0.17566244894087849,prevalence
BDI,BDI_1_16,TGW,0.0607539394792288,0.01411878087640647,0.24787629739973335,prevalence
BDI,BDI_1_8,TGW,0.05996068982668549,0.01593337407097753,0.2041404445538647,prevalence
BDI,BDI_1_2,TGW,0.12132125407618571,0.05443485062235999,0.2474849752288122,prevalence
BDI,BDI_1_6,TGW,0.06594911655157652,0.02051362321240866,0.19256581665093744,prevalence
BDI,BDI_1_4,TGW,0.05668495442183986,0.01523732727657635,0.19647718401383704,prevalence
BDI,BDI_1_10,TGW,0.07793639492686154,0.02091147529849837,0.2604765107700265,prevalence
BDI,BDI_1_18,TGW,0.05406350346411678,0.01382170832268324,0.19304552393629332,prevalence
BDI,BDI_1_15,TGW,0.06551835885202159,0.01961350011934824,0.2039970966184247,prevalence
BDI,BDI_1_5,TGW,0.06448864584784648,0.01739120362939483,0.21463900572501268,prevalence
BDI,BDI_1_14,TGW,0.0602622820631041,0.0146749996481197,0.2086144410594898,prevalence
BDI,BDI_1_9,TGW,0.05565298038806666,0.01513949202442998,0.17626393143511182,prevalence
BDI,BDI_1_13,TGW,0.06383865501800498,0.01909981445861378,0.2065305939627333,prevalence
BDI,BDI_1_17,TGW,0.05120465917745627,0.01214611096571293,0.1809559212061595,prevalence
BDI,BDI_1_7,TGW,0.0772901818061617,0.0267166475418126,0.19731361766762565,prevalence
BDI,BDI_1_3,TGW,0.0546644125265943,0.01530578531949506,0.17972481062441736,prevalence
BDI,BDI_1_12,TGW,0.05162769893637051,0.01290103269338716,0.1884176051861748,prevalence
BDI,BDI_1_11,TGW,0.07286939550257193,0.01819118126263887,0.25869361278107733,prevalence
BDI,BDI_1_1,FSW,0.01211872193054768,0.00396173081682302,0.03245346697663772,pse_prop
BDI,BDI_1_10,FSW,0.01317205979042311,0.00389231052137846,0.03691932619214087,pse_prop
