iso3,sex,lor_15to29,lor_30to49,srb_group
CIV,female,-1.1096922660036648,0.11056169124796308,nosex12m_id
CIV,female,-0.10477817846285072,-0.25788064530248345,sexcohab_id
CIV,female,0.33693133209914056,0.5051692114189792,sexnonreg_id
CIV,female,NA,NA,sexpaid12m_id
CIV,male,-1.5231773220017422,0.05875947514218045,nosex12m_id
CIV,male,-0.6143596400622258,-0.01443715900934342,sexcohab_id
CIV,male,0.3091488894898093,0.00121918795549161,sexnonreg_id
CIV,male,-18.175572721383567,0.5727709645228415,sexpaid12m_id
