iso3,area_id,indicator,lower,median,upper
ZWE,ZWE_1_10,pse_count,254.68416129604535,719.6636204217413,1959.8420012380911
ZWE,ZWE_1_11,pse_count,1184.8125156740998,2638.7264546075457,6225.769508434076
ZWE,ZWE_1_12,pse_count,423.6766241415573,1211.2895618573202,3493.196078596969
ZWE,ZWE_1_13,pse_count,312.9632497178389,860.00691320871465,2242.3010301074532
ZWE,ZWE_1_14,pse_count,554.8229996594661,1127.0004675486207,2388.1438879764887
ZWE,ZWE_1_15,pse_count,526.9078590585848,1157.4204861093942,2418.0461602522164
ZWE,ZWE_1_16,pse_count,425.2135331800956,1045.2862927261237,2369.3361846957014
ZWE,ZWE_1_17,pse_count,197.0341026062212,521.2753966390135,1138.488656712196
ZWE,ZWE_1_18,pse_count,191.76738909846034,492.77959373200184,1187.780342797667
ZWE,ZWE_1_19,pse_count,593.1240669302995,1289.7477824341104,2692.3256935058444
ZWE,ZWE_1_10,kplhiv,68.41773473946984,223.1507057684915,734.5471130292398
ZWE,ZWE_1_11,kplhiv,266.399726998654,733.6584653916107,2065.6453136241144
ZWE,ZWE_1_12,kplhiv,86.96408738074531,305.57150656159627,1199.6577689831245
ZWE,ZWE_1_13,kplhiv,69.6363691401008,231.23080690364304,699.7407526626732
ZWE,ZWE_1_14,kplhiv,148.4488776706572,349.9583914916359,895.6920285433329
ZWE,ZWE_1_15,kplhiv,131.04953395314422,339.9186198040014,842.2921537489442
ZWE,ZWE_1_16,kplhiv,118.08712305930942,319.82857711947304,832.3050055460303
ZWE,ZWE_1_17,kplhiv,54.709086549904264,170.04160693476757,440.5904795129178
ZWE,ZWE_1_18,kplhiv,58.55736456832346,177.56618403414816,491.659865954433
ZWE,ZWE_1_19,kplhiv,161.58068338261785,377.38228962216704,923.2358328792554
ZWE,ZWE_1_10,kpart,40.88073273150734,149.8397499683264,529.6430866529755
ZWE,ZWE_1_11,kpart,132.74433571945065,401.87210057852434,1211.729863722272
ZWE,ZWE_1_12,kpart,72.10383997435784,276.6582897264507,1054.8424063023633
ZWE,ZWE_1_13,kpart,48.74249972734456,173.94840759440626,543.5094490218665
ZWE,ZWE_1_14,kpart,91.03894479660758,224.79052879481492,617.670652022162
ZWE,ZWE_1_15,kpart,99.49465132076371,280.59476420931003,687.0674498858757
ZWE,ZWE_1_16,kpart,71.92010288480908,208.09917367866376,558.6169930013043
ZWE,ZWE_1_17,kpart,43.9682001763114,148.83173554924792,392.6701318888214
ZWE,ZWE_1_18,kpart,42.96873261161552,134.1352131999362,385.6904089817978
ZWE,ZWE_1_19,kpart,109.19968005657987,272.91317694799227,688.3114437619961
ZWE,ZWE_1_10,pse,6.21808411278602e-4,0.0017491589521742494,0.0048202562528476935
ZWE,ZWE_1_11,pse,7.625173593685996e-4,0.0016981302532770544,0.004011893498007929
ZWE,ZWE_1_12,pse,6.437521516972213e-4,0.0016905527429824318,0.004635006393143277
ZWE,ZWE_1_13,pse,7.347490613105861e-4,0.0017281988605311188,0.004286834582660275
ZWE,ZWE_1_14,pse,8.663506686600734e-4,0.0016982425273157809,0.0034443003163389936
ZWE,ZWE_1_15,pse,8.233023181245359e-4,0.0017105418498273872,0.0033904155860126407
ZWE,ZWE_1_16,pse,8.519532183663448e-4,0.0017196910972492906,0.003751600386715629
ZWE,ZWE_1_17,pse,7.951574451443314e-4,0.0017508169042795426,0.0033978177450931114
ZWE,ZWE_1_18,pse,7.948016218674634e-4,0.0017404290120540732,0.0038341762254274856
ZWE,ZWE_1_19,pse,9.151214949149002e-4,0.0017127018675548063,0.0032710978817045333
ZWE,ZWE_1_10,prev,0.1460962628848838,0.31697938141265736,0.5639576976948234
ZWE,ZWE_1_11,prev,0.14960636710501887,0.2801777800230819,0.4932007127616552
ZWE,ZWE_1_12,prev,0.11708877701771327,0.26526671540703767,0.5026300173672968
ZWE,ZWE_1_13,prev,0.1464901363090277,0.2808676787477762,0.47589238864400846
ZWE,ZWE_1_14,prev,0.18160752143675574,0.31916292573295735,0.4955501123803093
ZWE,ZWE_1_15,prev,0.17273635317988878,0.2917883878401637,0.4771332486865067
ZWE,ZWE_1_16,prev,0.1707012817292631,0.30827257687150145,0.4987685553382233
ZWE,ZWE_1_17,prev,0.17911565747546448,0.3287173103760078,0.5209524837895226
ZWE,ZWE_1_18,prev,0.20284856120156636,0.36828513316212796,0.5774868792393979
ZWE,ZWE_1_19,prev,0.17030585278573476,0.2986364081149535,0.47017882272000583
ZWE,ZWE_1_10,art_coverage,0.43527049436450066,0.6878121450938639,0.8544101375659363
ZWE,ZWE_1_11,art_coverage,0.3509953985831912,0.5469914248874724,0.7320196052599248
ZWE,ZWE_1_12,art_coverage,0.6829387190190498,0.916912521474629,0.9845526558608664
