iso3,sex,lor_15to29,lor_30to49,srb_group
COD,female,-0.053286278237109796,0.5876988581556962,nosex12m_id
COD,female,-0.08140473387809698,-0.35772177295931984,sexcohab_id
COD,female,0.36954573458831425,0.2988124820471959,sexnonreg_id
COD,female,NA,NA,sexpaid12m_id
COD,male,-0.7815606792827071,-0.3076972728197962,nosex12m_id
COD,male,-0.15857603041693294,0.051263120686178894,sexcohab_id
COD,male,0.23908109752409867,-0.01944017043013154,sexnonreg_id
COD,male,-0.7815681978606248,-0.20723999578260513,sexpaid12m_id
