iso3,area_id,indicator,lower,median,upper
ZAF,ZAF_1_EC,pse_count,7777.113727954068,16833.27317945264,31888.634659028994
ZAF,ZAF_1_WC,pse_count,9238.122625026426,21005.775589239376,44871.866451276466
ZAF,ZAF_1_GT,pse_count,25090.08782738821,48797.559895442144,88364.52723634861
ZAF,ZAF_1_KZN,pse_count,15610.474404361963,31885.890222317532,62509.84754396512
ZAF,ZAF_1_FS,pse_count,5415.662981015905,9271.15802869444,14735.112393890126
ZAF,ZAF_1_LIM,pse_count,7673.0647270048,15339.26334184896,30866.993869568912
ZAF,ZAF_1_MP,pse_count,7295.422071779582,14400.173996211928,27173.486636943868
ZAF,ZAF_1_NC,pse_count,1551.5127147487437,3038.5986748985742,5949.571749608226
ZAF,ZAF_1_NW,pse_count,5608.675167413991,10642.753408562023,20905.25249804181
ZAF,ZAF_1_EC,kplhiv,4404.810224427706,9557.961220725345,18905.211719585444
ZAF,ZAF_1_WC,kplhiv,3825.947896308252,9507.205272528521,20677.087475594104
ZAF,ZAF_1_GT,kplhiv,13581.779252522567,27896.408487368848,50116.86137788925
ZAF,ZAF_1_KZN,kplhiv,9871.79756869791,20077.30300299252,38948.322260340094
ZAF,ZAF_1_FS,kplhiv,3052.674999329513,5512.2985122576365,8674.883508937013
ZAF,ZAF_1_LIM,kplhiv,4291.733313463603,8694.617465867206,17255.627220369282
ZAF,ZAF_1_MP,kplhiv,4359.197343394053,8612.989103092264,16886.388663534726
ZAF,ZAF_1_NC,kplhiv,803.5272241886898,1617.2359513185934,3179.7684857805048
ZAF,ZAF_1_NW,kplhiv,3143.3330616174885,6252.497609612773,12377.079946394922
ZAF,ZAF_1_EC,kpart,2524.869596313983,5558.312115898978,11628.299383392465
ZAF,ZAF_1_WC,kpart,2089.7529462446555,5029.124406972778,11510.74250893732
ZAF,ZAF_1_GT,kpart,8355.448020748065,17198.386858986465,31880.928062921383
ZAF,ZAF_1_KZN,kpart,6298.007809131681,13542.21706496269,26722.057146763767
ZAF,ZAF_1_FS,kpart,1894.7576958637264,3591.5719423836845,6004.168818069852
ZAF,ZAF_1_LIM,kpart,2391.803543995869,5067.089129625334,10714.179828965762
ZAF,ZAF_1_MP,kpart,2748.507499719054,5702.089359708929,11399.671860899438
ZAF,ZAF_1_NC,kpart,438.05226754239624,920.6817052805136,1928.2050161139723
ZAF,ZAF_1_NW,kpart,1858.8664470047074,3841.2911332162203,7552.787211204054
ZAF,ZAF_1_EC,pse,0.00591636749358715,0.012914860717970895,0.023813879856903447
ZAF,ZAF_1_WC,pse,0.005117570597172404,0.011894234067953202,0.024989348682442496
ZAF,ZAF_1_GT,pse,0.00577932332589738,0.011351007724893334,0.020473936698025445
ZAF,ZAF_1_KZN,pse,0.006239720340045863,0.012260764673960794,0.023513306500813132
ZAF,ZAF_1_FS,pse,0.0078114461007280965,0.013448472284252224,0.02185720972507353
ZAF,ZAF_1_LIM,pse,0.007178492460477094,0.013781957537402896,0.025246317862114613
ZAF,ZAF_1_MP,pse,0.006380483480795578,0.012674603647229624,0.023339561343912327
ZAF,ZAF_1_NC,pse,0.006424750330326606,0.012723533122855925,0.024078111103262148
ZAF,ZAF_1_NW,pse,0.006863442044140504,0.012988525497251815,0.02405691238635517
ZAF,ZAF_1_EC,prev,0.47153486562866576,0.5759824594233085,0.6808730114358509
ZAF,ZAF_1_WC,prev,0.33935366676396594,0.4524540709061614,0.5668702973200126
ZAF,ZAF_1_GT,prev,0.4753418236600186,0.5747831605178284,0.671537977692754
ZAF,ZAF_1_KZN,prev,0.5214501797414931,0.6303515172592364,0.7353495616092385
ZAF,ZAF_1_FS,prev,0.49193892663766725,0.5876647869897791,0.6780667762162919
ZAF,ZAF_1_LIM,prev,0.45652571497820243,0.5629367117609277,0.6675069240711655
ZAF,ZAF_1_MP,prev,0.5002069844291838,0.6097435541032741,0.7147198914729734
ZAF,ZAF_1_NC,prev,0.43391381876188456,0.5328010126615916,0.6441752093033478
ZAF,ZAF_1_NW,prev,0.4871503829238613,0.5880420561504871,0.6828464475890205
ZAF,ZAF_1_EC,art_coverage,0.457629482763887,0.5883171976930525,0.7073859251190178
ZAF,ZAF_1_WC,art_coverage,0.3882543017173665,0.5399735553634504,0.6721885327865728
ZAF,ZAF_1_GT,art_coverage,0.4944853490352139,0.6198034892142175,0.7266527879703212
ZAF,ZAF_1_KZN,art_coverage,0.5330693196201912,0.6793815284789222,0.7865434004971312
ZAF,ZAF_1_FS,art_coverage,0.5308602965416935,0.6604624954503009,0.773310160872037
ZAF,ZAF_1_LIM,art_coverage,0.45276719870441545,0.5877205895180698,0.7043211631824711
ZAF,ZAF_1_MP,art_coverage,0.5302484478778934,0.6603630821686881,0.774797369590247
ZAF,ZAF_1_NC,art_coverage,0.43710768101606673,0.5766700499316715,0.7030774738755399
ZAF,ZAF_1_NW,art_coverage,0.47781701745940186,0.6158955712366667,0.7260638364070391
ZAF,ZAF_1_EC,pse_prop,0.00983958791727396,0.00983958791727396,0.00983958791727396
ZAF,ZAF_1_WC,pse_prop,0.010610819122565543,0.010610819122565543,0.010610819122565543
ZAF,ZAF_1_GT,pse_prop,0.011120251449846285,0.011120251449846285,0.011120251449846285
ZAF,ZAF_1_KZN,pse_prop,0.010848906824002013,0.010848906824002013,0.010848906824002013
ZAF,ZAF_1_FS,pse_prop,0.012477052129829247,0.012477052129829247,0.012477052129829247
ZAF,ZAF_1_LIM,pse_prop,0.010100516532266006,0.010100516532266006,0.010100516532266006
ZAF,ZAF_1_MP,pse_prop,0.011454960745617785,0.011454960745617785,0.011454960745617785
ZAF,ZAF_1_NC,pse_prop,0.008871023858255278,0.008871023858255278,0.008871023858255278
ZAF,ZAF_1_NW,pse_prop,0.01051727790530095,0.01051727790530095,0.01051727790530095
