iso3,area_id,indicator,lower,median,upper
ZAF,ZAF_1_EC,pse_count,4108.526591313293,7809.380678348183,15153.319659908106
ZAF,ZAF_1_WC,pse_count,5469.127949842688,11233.88191094315,23151.033609822
ZAF,ZAF_1_GT,pse_count,15588.83649065308,29178.465374097334,52926.31781856053
ZAF,ZAF_1_KZN,pse_count,8286.149203768076,15525.793002424183,30049.376456830018
ZAF,ZAF_1_FS,pse_count,2556.344290429832,4398.485996057018,7536.245564378863
ZAF,ZAF_1_LIM,pse_count,3461.312342419866,6739.348062291738,12473.308472499428
ZAF,ZAF_1_MP,pse_count,3816.143867569709,7236.63394891474,13173.380389341097
ZAF,ZAF_1_NC,pse_count,852.5200188468157,1573.8368899920883,3060.510093868225
ZAF,ZAF_1_NW,pse_count,3382.364199204441,6099.813339672412,10612.011770506064
ZAF,ZAF_1_EC,kplhiv,1110.0845912704547,2343.234830596994,5077.193402759699
ZAF,ZAF_1_WC,kplhiv,1505.6262314440387,3225.5984625939745,6760.558860476565
ZAF,ZAF_1_GT,kplhiv,4857.944568726404,9554.509227149643,18608.482617852445
ZAF,ZAF_1_KZN,kplhiv,2477.9989447111116,5189.397065564903,10727.492394540583
ZAF,ZAF_1_FS,kplhiv,715.3178477557723,1315.5062422457845,2350.948548125605
ZAF,ZAF_1_LIM,kplhiv,774.3129006229755,1637.9277689333237,3457.5009024214182
ZAF,ZAF_1_MP,kplhiv,1084.0152811173978,2160.89560653337,4275.151577938005
ZAF,ZAF_1_NC,kplhiv,212.2558393078325,431.77420388146504,894.6517019158554
ZAF,ZAF_1_NW,kplhiv,854.6150151129643,1691.073892413876,3493.38220778861
ZAF,ZAF_1_EC,kpart,482.6013217360071,1041.5110329338809,2274.789005407671
ZAF,ZAF_1_WC,kpart,530.0863795127331,1232.7532941524855,2790.31461872866
ZAF,ZAF_1_GT,kpart,2040.124062654473,4311.082807914299,8583.764285482122
ZAF,ZAF_1_KZN,kpart,1237.3569519566784,2792.431933589759,5923.32974449885
ZAF,ZAF_1_FS,kpart,349.0640558430099,683.3193585325564,1317.7225114047542
ZAF,ZAF_1_LIM,kpart,287.1668672889525,637.5858623666572,1417.008871476473
ZAF,ZAF_1_MP,kpart,537.466879701856,1098.9355715027077,2268.7645994748154
ZAF,ZAF_1_NC,kpart,77.81554869773876,173.29516869152377,389.8517318885406
ZAF,ZAF_1_NW,kpart,339.37733366605806,715.287803313315,1489.5034771106796
ZAF,ZAF_1_EC,pse,0.0033981327511609003,0.006313887416510086,0.011853977721246465
ZAF,ZAF_1_WC,pse,0.0031101142112163857,0.006336967003447314,0.01306007923371273
ZAF,ZAF_1_GT,pse,0.00341046172008549,0.006411178286346403,0.011687922284228033
ZAF,ZAF_1_KZN,pse,0.003451204193628156,0.006321287916171176,0.011839542314340715
ZAF,ZAF_1_FS,pse,0.0037786644356654136,0.0064143260179180695,0.010901954012271021
ZAF,ZAF_1_LIM,pse,0.0035569272411285014,0.006407272520721416,0.011152362939577916
ZAF,ZAF_1_MP,pse,0.003333476792650257,0.006453636456292456,0.01165279760813033
ZAF,ZAF_1_NC,pse,0.003493634217595818,0.006368331386699138,0.012057950900500757
ZAF,ZAF_1_NW,pse,0.0035407115578137516,0.006365346202761137,0.011118630388155228
