region,iso3,area_id,kp,indicator,median,lower,upper
WCA,LBR,LBR_1_10lr,FSW,pse_prop,0.00939707500886476,0.001966651281106558,0.03985946876215721
WCA,LBR,LBR_1_11dp,FSW,pse_prop,0.011108361890534612,0.002881521071923837,0.04847074377923963
WCA,LBR,LBR_1_12re,FSW,pse_prop,0.008408858596206801,0.0023366246168634902,0.03149850197616957
WCA,LBR,LBR_1_13ds,FSW,pse_prop,0.007024186538541333,0.00161590724394655,0.029248395006826848
WCA,LBR,LBR_1_14uu,FSW,pse_prop,0.007192660353378743,0.0017629121075193573,0.03283970120688518
WCA,LBR,LBR_1_15qv,FSW,pse_prop,0.007089418805841387,0.0016826634074607104,0.03387256055407369
WCA,LBR,LBR_1_1iz,FSW,pse_prop,0.008069091582642745,0.0020253592230255065,0.031768638588540246
WCA,LBR,LBR_1_2eh,FSW,pse_prop,0.007849682230779045,0.0020243216925172375,0.030178723093168675
WCA,LBR,LBR_1_3rv,FSW,pse_prop,0.006818053223731675,0.0017145691324970298,0.027684909864179208
WCA,LBR,LBR_1_4ki,FSW,pse_prop,0.008370424477083357,0.0019784192575401124,0.032969876170827035
WCA,LBR,LBR_1_5re,FSW,pse_prop,0.0077064805555491535,0.001992300315006024,0.03240177346168871
WCA,LBR,LBR_1_6ij,FSW,pse_prop,0.006774236015614302,0.0016402028024292954,0.02795662227168252
WCA,LBR,LBR_1_7sb,FSW,pse_prop,0.006859725210224318,0.0012717982039313546,0.03635771626826706
WCA,LBR,LBR_1_8sx,FSW,pse_prop,0.008683704304973257,0.0024030317834232784,0.034435518088004644
WCA,LBR,LBR_1_9no,FSW,pse_prop,0.010665976808660979,0.002380316296860987,0.046797584886020926
WCA,LBR,LBR_1_10lr,MSM,pse_prop,0.006014093349627022,0.00183688462589307,0.01915176193897564
WCA,LBR,LBR_1_11dp,MSM,pse_prop,0.006306156272366194,0.0020429575498758417,0.02126314063262863
WCA,LBR,LBR_1_12re,MSM,pse_prop,0.004964820238005398,0.0018458769105040935,0.012447159142260425
WCA,LBR,LBR_1_13ds,MSM,pse_prop,0.004297258680028192,0.0013196743857636854,0.014612845992744348
WCA,LBR,LBR_1_14uu,MSM,pse_prop,0.004475612909557526,0.0014602177500329736,0.013319142958671643
WCA,LBR,LBR_1_15qv,MSM,pse_prop,0.004501381438424625,0.0013234541123974492,0.015275175597894715
WCA,LBR,LBR_1_1iz,MSM,pse_prop,0.004393782448450427,0.001491668184079643,0.01433874375906867
WCA,LBR,LBR_1_2eh,MSM,pse_prop,0.004305681561878924,0.0017306212307832975,0.011860533591696367
WCA,LBR,LBR_1_3rv,MSM,pse_prop,0.0038398549923566953,0.0012815433559599276,0.012022246896329023
WCA,LBR,LBR_1_4ki,MSM,pse_prop,0.004657894718678765,0.0015128557274559056,0.014120375014836595
WCA,LBR,LBR_1_5re,MSM,pse_prop,0.0041923205737411755,0.0014433989747487284,0.012312660051558389
WCA,LBR,LBR_1_6ij,MSM,pse_prop,0.004226385052424017,0.001398446097065915,0.012708375576832801
WCA,LBR,LBR_1_7sb,MSM,pse_prop,0.004295743429123526,0.0010318946994099696,0.015981132362298155
WCA,LBR,LBR_1_8sx,MSM,pse_prop,0.004704619809079744,0.0016850775244817936,0.012583101551181246
WCA,LBR,LBR_1_9no,MSM,pse_prop,0.005823554324454591,0.0018230402185594194,0.020190576476712383
WCA,LBR,LBR_1_10lr,PWID,pse_prop,0.0033383191603034634,4.8008127505037276e-4,0.023126487204777446
WCA,LBR,LBR_1_11dp,PWID,pse_prop,0.004557683630421524,8.657136469640068e-4,0.027421476543717724
WCA,LBR,LBR_1_12re,PWID,pse_prop,0.0031671700964777476,7.069337124771618e-4,0.015242509369790894
WCA,LBR,LBR_1_13ds,PWID,pse_prop,0.0025626153337368774,4.5085882109059547e-4,0.014785012847300816
WCA,LBR,LBR_1_14uu,PWID,pse_prop,0.0028186996585740035,5.094063708877025e-4,0.019777656438355676
WCA,LBR,LBR_1_15qv,PWID,pse_prop,0.0027463579165567867,4.282137807780119e-4,0.016183134315926218
WCA,LBR,LBR_1_1iz,PWID,pse_prop,0.003198694177796224,6.641362604680801e-4,0.017482651827172357
WCA,LBR,LBR_1_2eh,PWID,pse_prop,0.003046570450742123,7.627485606632345e-4,0.0143077049304816
WCA,LBR,LBR_1_3rv,PWID,pse_prop,0.0028643407833139033,6.464777561976557e-4,0.01447427349343235
WCA,LBR,LBR_1_4ki,PWID,pse_prop,0.003108885893533039,6.791806213224231e-4,0.017532698673610573
WCA,LBR,LBR_1_5re,PWID,pse_prop,0.0031992532286745125,7.053270106989608e-4,0.0166799410146338
WCA,LBR,LBR_1_6ij,PWID,pse_prop,0.002522513291944191,5.092632496301467e-4,0.014517590776683008
WCA,LBR,LBR_1_7sb,PWID,pse_prop,0.002544082886938385,3.730979126128782e-4,0.01723941768370026
WCA,LBR,LBR_1_8sx,PWID,pse_prop,0.003510896722185495,8.7641788981818e-4,0.01561863309444829
WCA,LBR,LBR_1_9no,PWID,pse_prop,0.004063956531286184,8.029692162779655e-4,0.03174304506385694
WCA,LBR,LBR_1_10lr,TGW,pse_prop,9.159788796494759e-4,9.172702862474374e-5,0.00862638307554585
WCA,LBR,LBR_1_11dp,TGW,pse_prop,0.0011654243590326877,1.480296870878305e-4,0.008266839569141553
WCA,LBR,LBR_1_12re,TGW,pse_prop,8.155785229729548e-4,1.2773869643686728e-4,0.005664733085961234
WCA,LBR,LBR_1_13ds,TGW,pse_prop,6.555082745043378e-4,7.094004871841222e-5,0.006694279170790615
WCA,LBR,LBR_1_14uu,TGW,pse_prop,6.859834600090646e-4,8.071848262861856e-5,0.0053785401424784616
WCA,LBR,LBR_1_15qv,TGW,pse_prop,7.040175959343771e-4,6.730555024678415e-5,0.005520932559228399
WCA,LBR,LBR_1_1iz,TGW,pse_prop,8.33305807825237e-4,1.1494485618080308e-4,0.005871215134169679
WCA,LBR,LBR_1_2eh,TGW,pse_prop,7.750718704004998e-4,1.5321364363470456e-4,0.005006092801160327
WCA,LBR,LBR_1_3rv,TGW,pse_prop,7.722817684538447e-4,1.1786645387612477e-4,0.005345756631818314
WCA,LBR,LBR_1_4ki,TGW,pse_prop,8.085560635348911e-4,1.1044216098320581e-4,0.0057098829345600755
WCA,LBR,LBR_1_5re,TGW,pse_prop,8.140722489125109e-4,1.270758739304571e-4,0.005525820257625369
WCA,LBR,LBR_1_6ij,TGW,pse_prop,6.452658854008216e-4,8.210997216149888e-5,0.005083796282236998
