iso3,area_id,indicator,lower,median,upper
BWA,BWA_1_01va,pse_count,552.9745912130329,1104.0971970170312,2147.163238297323
BWA,BWA_1_02ek,pse_count,14.642449034310433,37.09267718692483,88.78856978803157
BWA,BWA_1_03by,pse_count,24.81879552562246,62.46602571579191,142.37766835374217
BWA,BWA_1_04im,pse_count,30.4590418779382,75.00935396863649,163.85943227232136
BWA,BWA_1_05bu,pse_count,95.05459714406751,189.6484495396716,339.7085982257415
BWA,BWA_1_06kw,pse_count,201.049435724039,408.7664608180559,821.5985026950076
BWA,BWA_1_07rb,pse_count,216.32433901808582,494.08524334873607,1256.2579025897667
BWA,BWA_1_08my,pse_count,107.14374479358274,253.2326730602202,545.4232622550077
BWA,BWA_1_09vh,pse_count,531.267056778224,1089.6455468018253,2139.615706652225
BWA,BWA_1_10je,pse_count,138.48364038016888,311.4641609995298,647.7086524752175
BWA,BWA_1_01va,kplhiv,60.159553211038315,149.8299225896257,350.26173180093133
BWA,BWA_1_02ek,kplhiv,1.7002553676831085,5.219747549587904,14.425820589594391
BWA,BWA_1_03by,kplhiv,2.0826819797390024,6.812097328022955,20.066222939897884
BWA,BWA_1_04im,kplhiv,2.6989027264598753,8.477179144165827,23.979850710330638
BWA,BWA_1_05bu,kplhiv,10.537649769188167,26.33720508584794,58.540063530931015
BWA,BWA_1_06kw,kplhiv,22.22293302586141,57.72548734069386,145.507842221621
BWA,BWA_1_07rb,kplhiv,24.7749855422613,73.27383003720095,240.60143478789098
BWA,BWA_1_08my,kplhiv,11.255324838308756,30.776175152412783,89.27798120226842
BWA,BWA_1_09vh,kplhiv,48.96390637325685,133.49564674611963,323.78766883696574
BWA,BWA_1_10je,kplhiv,12.81647931723328,37.65598701607121,112.27822052103369
BWA,BWA_1_01va,kpart,42.697477199024895,110.6324066244832,270.22760493410374
BWA,BWA_1_02ek,kpart,1.2459102490170357,3.6377652530789435,10.883052555556159
BWA,BWA_1_03by,kpart,1.3222290784688857,4.468727866337426,13.651440071609453
BWA,BWA_1_04im,kpart,1.880051335953199,5.757814478158844,17.153099521296202
BWA,BWA_1_05bu,kpart,6.798135886796723,17.573985086438526,39.87931197525321
BWA,BWA_1_06kw,kpart,16.876643240378645,42.62545074180799,117.74878341657657
BWA,BWA_1_07rb,kpart,17.482758226373136,52.867813472186256,170.3222028558692
BWA,BWA_1_08my,kpart,7.559440449638656,22.7542246512673,66.91793935258474
BWA,BWA_1_09vh,kpart,36.69197903326452,98.61912751804203,262.661905567284
BWA,BWA_1_10je,kpart,9.360504435406588,27.620712614194133,83.681628467401
BWA,BWA_1_01va,pse,0.003255512049394242,0.00640054557471802,0.012597834730616134
BWA,BWA_1_02ek,pse,0.0026012844377803586,0.006069859835691279,0.01373266721348781
BWA,BWA_1_03by,pse,0.003072004173303404,0.006235824539223511,0.012584902008085378
BWA,BWA_1_04im,pse,0.0028735142629519204,0.006045504119135445,0.011921954361939558
BWA,BWA_1_05bu,pse,0.0031688154130731466,0.006272262529474082,0.011235068761382168
BWA,BWA_1_06kw,pse,0.0030046871964252266,0.006115448098391592,0.012370718824337653
BWA,BWA_1_07rb,pse,0.0029261783414694527,0.006728095288300456,0.017004165430848428
BWA,BWA_1_08my,pse,0.002850483669371513,0.006380997239477498,0.013064637812301409
BWA,BWA_1_09vh,pse,0.0029675390458609673,0.006090466668459296,0.011927849751968363
BWA,BWA_1_10je,pse,0.002780771422486598,0.006238343455816073,0.012804615708888202
BWA,BWA_1_01va,prev,0.07360616610361265,0.13685970588534935,0.22369893276580857
BWA,BWA_1_02ek,prev,0.07356667279039131,0.1411072180130109,0.2524855681749494
BWA,BWA_1_03by,prev,0.05222712551402329,0.11083839674442802,0.19632161346570323
BWA,BWA_1_04im,prev,0.05459220328865508,0.11270931925918228,0.20177655701596542
BWA,BWA_1_05bu,prev,0.07417468325100375,0.1417971393850343,0.23915329617393058
BWA,BWA_1_06kw,prev,0.0749143304834494,0.14256431302152847,0.23685437623692937
BWA,BWA_1_07rb,prev,0.07167900934991572,0.15045736954801894,0.2666691119875007
BWA,BWA_1_08my,prev,0.06138250841311534,0.12528945743061692,0.22485369242177589
BWA,BWA_1_09vh,prev,0.06434050583052074,0.12457760269700356,0.2156617470411693
BWA,BWA_1_10je,prev,0.05807339540877673,0.12194647480098321,0.22656042741714777
BWA,BWA_1_01va,art_coverage,0.5766295899694333,0.7460080742746313,0.8578817138152025
BWA,BWA_1_02ek,art_coverage,0.5457955042837463,0.7272151750254768,0.8574253420123652
BWA,BWA_1_03by,art_coverage,0.48427662991659337,0.6642497118256985,0.7991564528335527
BWA,BWA_1_04im,art_coverage,0.5335013455629163,0.7029677140436694,0.8308823130649895
BWA,BWA_1_05bu,art_coverage,0.5231511953967483,0.6756520936426151,0.8006501579739139
BWA,BWA_1_06kw,art_coverage,0.5954302734775864,0.7642729698714641,0.8773254305150276
BWA,BWA_1_07rb,art_coverage,0.5504563903763949,0.7378278753223525,0.8698767893682203
BWA,BWA_1_08my,art_coverage,0.5658243351536477,0.7470857668597388,0.8713499224511461
BWA,BWA_1_09vh,art_coverage,0.5904446082950369,0.7609533129872404,0.8819279523030822
BWA,BWA_1_10je,art_coverage,0.5574286903047387,0.7449813978708673,0.8726933607486131
BWA,BWA_1_01va,pse_prop,0.007007564207193903,0.007007564207193903,0.007007564207193903
BWA,BWA_1_02ek,pse_prop,0.004258662893337153,0.004258662893337153,0.004258662893337153
BWA,BWA_1_03by,pse_prop,0.004249702861122936,0.004249702861122936,0.004249702861122936
BWA,BWA_1_04im,pse_prop,0.0050024877836360605,0.0050024877836360605,0.0050024877836360605
BWA,BWA_1_05bu,pse_prop,0.0065019793612171,0.0065019793612171,0.0065019793612171
BWA,BWA_1_06kw,pse_prop,0.0036868781723174496,0.0036868781723174496,0.0036868781723174496
BWA,BWA_1_07rb,pse_prop,0.010544708066424857,0.010544708066424857,0.010544708066424857
BWA,BWA_1_08my,pse_prop,0.006082248200966213,0.006082248200966213,0.006082248200966213
BWA,BWA_1_09vh,pse_prop,0.007931072651042046,0.007931072651042046,0.007931072651042046
BWA,BWA_1_10je,pse_prop,0.009651471045189616,0.009651471045189616,0.009651471045189616
