iso3,area_id,indicator,lower,median,upper
BWA,BWA_1_01va,pse_count,268.4592041457457,635.1599919988143,1574.2990569440703
BWA,BWA_1_02ek,pse_count,7.583857339686195,22.64994643422816,64.31363813598877
BWA,BWA_1_03by,pse_count,12.459588059212155,35.72094519796822,97.84439023805182
BWA,BWA_1_04im,pse_count,16.911000043672367,45.626919479521234,125.54964125512538
BWA,BWA_1_05bu,pse_count,51.282015925132626,109.39004264179034,251.10860844391686
BWA,BWA_1_06kw,pse_count,108.02939228679844,237.3360598701919,607.3600134504686
BWA,BWA_1_07rb,pse_count,90.26694889991325,276.0146449797387,890.0117868943914
BWA,BWA_1_08my,pse_count,53.09333154697861,144.61549159955138,394.8073270149924
BWA,BWA_1_09vh,pse_count,280.35354613362364,646.6240715473023,1555.9163213986462
BWA,BWA_1_10je,pse_count,77.79267882077885,182.5227740408642,481.3795231295942
BWA,BWA_1_01va,kplhiv,94.08705430705018,274.7831267565949,803.5595974527774
BWA,BWA_1_02ek,kplhiv,2.8050277508622536,9.21509601259963,34.33996259641915
BWA,BWA_1_03by,kplhiv,4.103660200776357,12.928755136578102,42.32585909344815
BWA,BWA_1_04im,kplhiv,4.961791802341354,16.18295043252013,56.521841105113076
BWA,BWA_1_05bu,kplhiv,16.420046772071206,43.74934967934348,124.12374707318438
BWA,BWA_1_06kw,kplhiv,37.49793264986015,101.68748742131746,325.9622383394369
BWA,BWA_1_07rb,kplhiv,29.951256264729903,122.90066292355783,426.96976845285667
BWA,BWA_1_08my,kplhiv,18.890957628608103,58.05693811116811,202.10645352180984
BWA,BWA_1_09vh,kplhiv,83.9332603111745,235.6726407533978,800.1634697846457
BWA,BWA_1_10je,kplhiv,21.89240125375847,69.685151348711,231.00884403415225
BWA,BWA_1_01va,kpart,67.30548104867968,209.281533458473,644.4728485128113
BWA,BWA_1_02ek,kpart,1.9786369480093056,7.085065958520913,26.043223959975766
BWA,BWA_1_03by,kpart,2.6385370190548776,9.184030884946338,31.764324424166794
BWA,BWA_1_04im,kpart,3.303836254305241,12.073325873994458,40.12744974949815
BWA,BWA_1_05bu,kpart,11.36302189710338,32.152152691837486,93.39411881605777
BWA,BWA_1_06kw,kpart,27.223367630833103,80.91528543942528,251.44580457645603
BWA,BWA_1_07rb,kpart,21.85152517123183,92.06091519817632,340.84461012984644
BWA,BWA_1_08my,kpart,13.812870431755194,45.18098797323568,160.68716025316562
BWA,BWA_1_09vh,kpart,60.498093719241446,183.9501549336851,613.1204557507058
BWA,BWA_1_10je,kpart,15.570151775279417,53.69937144453723,180.1105054957977
BWA,BWA_1_01va,pse,8.114593020772358e-4,0.001866223686303385,0.004503136306305456
BWA,BWA_1_02ek,pse,7.332457115397042e-4,0.001856767137280323,0.005221188499067949
BWA,BWA_1_03by,pse,7.937758823860044e-4,0.001835375503499468,0.004592655318703905
BWA,BWA_1_04im,pse,7.644511059769154e-4,0.0018423576416680154,0.004653405981432019
BWA,BWA_1_05bu,pse,8.717906865069225e-4,0.0018386926025489416,0.004160557267505962
BWA,BWA_1_06kw,pse,8.105129780292594e-4,0.0017974228748768423,0.004617709092535251
BWA,BWA_1_07rb,pse,6.120118852052354e-4,0.0018910901974894501,0.006106837377036042
BWA,BWA_1_08my,pse,7.408896628584645e-4,0.00182707164688209,0.00502606513798097
BWA,BWA_1_09vh,pse,8.040864160429395e-4,0.0018197000844579019,0.004398278140709391
BWA,BWA_1_10je,pse,7.835432536634918e-4,0.001830277153863981,0.004740393350441269
BWA,BWA_1_01va,prev,0.22804099476628534,0.44311256952454103,0.6823764150083493
BWA,BWA_1_02ek,prev,0.21040381665027158,0.4296102551939457,0.6969890355936557
BWA,BWA_1_03by,prev,0.18619503268512166,0.3650645468875316,0.6242839659516205
BWA,BWA_1_04im,prev,0.18955613332154153,0.3650476319743986,0.6211610767886411
BWA,BWA_1_05bu,prev,0.22343440051176286,0.41192240118237733,0.6311847042993338
BWA,BWA_1_06kw,prev,0.22491223536324334,0.42584796594540575,0.6702175720199948
BWA,BWA_1_07rb,prev,0.20334106738575902,0.4621123493488107,0.7378387629251784
BWA,BWA_1_08my,prev,0.1981429990615733,0.4163343809041881,0.6760752527144069
BWA,BWA_1_09vh,prev,0.19615434043965072,0.3788689519122245,0.6229291883114914
BWA,BWA_1_10je,prev,0.19512524454895538,0.3822928426377964,0.6362862646656203
BWA,BWA_1_01va,art_coverage,0.5516337462006242,0.7871574609454897,0.9248761551937402
BWA,BWA_1_02ek,art_coverage,0.5141205111096716,0.7775621294448885,0.9256868218763771
BWA,BWA_1_03by,art_coverage,0.4869813007340355,0.7276028652098737,0.8850337508780519
BWA,BWA_1_04im,art_coverage,0.5193882238079067,0.7689291006798631,0.9083220917752829
BWA,BWA_1_05bu,art_coverage,0.5245538889771929,0.7457531996273233,0.8870426922217705
BWA,BWA_1_06kw,art_coverage,0.5563732163166889,0.7951056546611299,0.9285891019436789
BWA,BWA_1_07rb,art_coverage,0.5030554596342272,0.7794241940849418,0.9267461902421436
BWA,BWA_1_08my,art_coverage,0.5482041484879975,0.7948020234410169,0.9317299080484641
BWA,BWA_1_09vh,art_coverage,0.5464086586214651,0.7978806776925944,0.9216048594192701
BWA,BWA_1_10je,art_coverage,0.5339151211819926,0.7865863959850883,0.920157275600565
BWA,BWA_1_01va,pse_prop,0.0040312795266554775,0.0040312795266554775,0.0040312795266554775
BWA,BWA_1_02ek,pse_prop,0.0026004724848904476,0.0026004724848904476,0.0026004724848904476
BWA,BWA_1_03by,pse_prop,0.0024301754637072108,0.0024301754637072108,0.0024301754637072108
BWA,BWA_1_04im,pse_prop,0.0030429285845694405,0.0030429285845694405,0.0030429285845694405
BWA,BWA_1_05bu,pse_prop,0.00375036970408132,0.00375036970408132,0.00375036970408132
BWA,BWA_1_06kw,pse_prop,0.0021406578633874707,0.0021406578633874707,0.0021406578633874707
BWA,BWA_1_07rb,pse_prop,0.005890671483412335,0.005890671483412335,0.005890671483412335
BWA,BWA_1_08my,pse_prop,0.003473435331166941,0.003473435331166941,0.003473435331166941
BWA,BWA_1_09vh,pse_prop,0.004706505252470852,0.004706505252470852,0.004706505252470852
BWA,BWA_1_10je,pse_prop,0.005655910018956394,0.005655910018956394,0.005655910018956394
