iso3,area_id,kp,median,lower,upper
MLI,MLI_1_01et,FSW,0.13314021646619434,0.07036092841282118,0.24665858062063634
MLI,MLI_1_02fe,FSW,0.09005547586449605,0.04495278330708696,0.16270739933134934
MLI,MLI_1_03na,FSW,0.10529736994426878,0.059641148022370166,0.17978098160625847
MLI,MLI_1_04zf,FSW,0.09533639202012746,0.049995444658397836,0.17463327033986825
MLI,MLI_1_05uv,FSW,0.10873191906449198,0.06331366320993156,0.18174618169157794
MLI,MLI_1_06po,FSW,0.09518007325906815,0.04554924934433457,0.1833164317864041
MLI,MLI_1_07kx,FSW,0.09333715916309365,0.050597418040217154,0.16745557345269924
MLI,MLI_1_08ug,FSW,0.10236003213377225,0.05947989088839536,0.17736314788170351
MLI,MLI_1_09px,FSW,0.09621904958587502,0.05813720705045826,0.1609858059494027
MLI,MLI_1_10ks,FSW,0.09127616053304957,0.03938174864938371,0.19958097461321866
MLI,MLI_1_11cv,FSW,0.09685077434489323,0.05113397345545178,0.16855018054443396
MLI,MLI_1_01et,PWID,0.04242254217523448,0.009689459245241526,0.1463957806836073
MLI,MLI_1_02fe,PWID,0.03436343339017023,0.012278003975927796,0.08715640595918188
MLI,MLI_1_03na,PWID,0.04132913608246904,0.0160719699694521,0.09704160175569612
MLI,MLI_1_04zf,PWID,0.03557936259135302,0.013814574847798957,0.08844737347776059
MLI,MLI_1_05uv,PWID,0.03895663313979969,0.015552642087111929,0.09575604201271729
MLI,MLI_1_06po,PWID,0.0360772895141322,0.013965980593446026,0.09933863557411703
MLI,MLI_1_07kx,PWID,0.03627329980932607,0.013796014818447333,0.08716525732139303
MLI,MLI_1_08ug,PWID,0.03748181556394447,0.015037527172290675,0.09063235206319838
MLI,MLI_1_09px,PWID,0.03728162862685435,0.015173518395012598,0.07999118559218345
MLI,MLI_1_10ks,PWID,0.0350080383086349,0.010018739318900457,0.10666936980200968
MLI,MLI_1_11cv,PWID,0.036324039552195445,0.013864288676266415,0.08682099981209275
MLI,MLI_1_01et,MSM,0.17944482938894749,0.12297779856242004,0.25177491057964535
MLI,MLI_1_02fe,MSM,0.03820864524876288,0.01503045673112856,0.09412956622630402
MLI,MLI_1_03na,MSM,0.12199856899275338,0.06888481641423137,0.2231016873683818
MLI,MLI_1_04zf,MSM,0.051245779963510756,0.019358214660770364,0.1246195244723214
MLI,MLI_1_05uv,MSM,0.11365806490590699,0.06263345537354019,0.19544631384015432
MLI,MLI_1_06po,MSM,0.048035256630840815,0.01630433603705486,0.13479714842937895
MLI,MLI_1_07kx,MSM,0.06297136452083127,0.03014741725836004,0.12830564927318
MLI,MLI_1_08ug,MSM,0.06705603202825709,0.032632943692686794,0.13031043770982428
MLI,MLI_1_09px,MSM,0.06260864830032872,0.03430122068671461,0.11016256684804872
MLI,MLI_1_10ks,MSM,0.04675405241123407,0.012588822886947746,0.16501863846632486
MLI,MLI_1_11cv,MSM,0.05502844800706422,0.022768393186614135,0.12746100272497915
MLI,MLI_1_01et,TGW,0.2163476561465751,0.1477742899137578,0.3134744749428074
MLI,MLI_1_02fe,TGW,0.057888042832845064,0.02085075318895177,0.1479199710516527
MLI,MLI_1_03na,TGW,0.1603406435443073,0.08686815844169042,0.290194374933277
MLI,MLI_1_04zf,TGW,0.07413667918327739,0.027725188636021598,0.18373020205435195
MLI,MLI_1_05uv,TGW,0.1488392400593339,0.07921961338004133,0.24957085962779763
MLI,MLI_1_06po,TGW,0.07194314041031331,0.02320082680703419,0.19724337668739572
MLI,MLI_1_07kx,TGW,0.09002709113713468,0.042258887526740875,0.17915721497042714
MLI,MLI_1_08ug,TGW,0.09205914229641847,0.041939814899109126,0.17903726882940388
MLI,MLI_1_09px,TGW,0.0865921250028734,0.046337498306162996,0.1476692335466054
MLI,MLI_1_10ks,TGW,0.07123762990610381,0.016785161263221972,0.23557706413768592
MLI,MLI_1_11cv,TGW,0.07720309166788596,0.03120524251002429,0.1728615010610332
