yob,iso3,sex,lambda,skew,shape
1950,ERI,male,0.05966031293044617,3.19568817615095,5.3642012540939845
1951,ERI,male,0.059632596407662504,3.19568817615095,5.3642012540939845
1952,ERI,male,0.059766184393790514,3.19568817615095,5.3642012540939845
1953,ERI,male,0.05967198489746078,3.19568817615095,5.3642012540939845
1954,ERI,male,0.05977144610867405,3.19568817615095,5.3642012540939845
1955,ERI,male,0.059734686176203235,3.19568817615095,5.3642012540939845
1956,ERI,male,0.05988008711218101,3.19568817615095,5.3642012540939845
1957,ERI,male,0.05959481719344574,3.19568817615095,5.3642012540939845
1958,ERI,male,0.059804824594701336,3.19568817615095,5.3642012540939845
1959,ERI,male,0.0595797903635643,3.19568817615095,5.3642012540939845
1960,ERI,male,0.059448707405840386,3.19568817615095,5.3642012540939845
1961,ERI,male,0.05943894580588717,3.19568817615095,5.3642012540939845
1962,ERI,male,0.05933196730627752,3.19568817615095,5.3642012540939845
1963,ERI,male,0.05934471267053655,3.19568817615095,5.3642012540939845
1964,ERI,male,0.05947923764961893,3.19568817615095,5.3642012540939845
1965,ERI,male,0.05924348007257316,3.19568817615095,5.3642012540939845
1966,ERI,male,0.0591948392811492,3.19568817615095,5.3642012540939845
1967,ERI,male,0.05919604805048885,3.19568817615095,5.3642012540939845
1968,ERI,male,0.05915438484318439,3.19568817615095,5.3642012540939845
1969,ERI,male,0.05885512256775832,3.19568817615095,5.3642012540939845
1970,ERI,male,0.05908689700715819,3.19568817615095,5.3642012540939845
1971,ERI,male,0.05847393825550724,3.19568817615095,5.3642012540939845
1972,ERI,male,0.058736038480584396,3.19568817615095,5.3642012540939845
1973,ERI,male,0.05849822405101898,3.19568817615095,5.3642012540939845
1974,ERI,male,0.05832090387465689,3.19568817615095,5.3642012540939845
1975,ERI,male,0.058324813566857675,3.19568817615095,5.3642012540939845
1976,ERI,male,0.05819924736994664,3.19568817615095,5.3642012540939845
1977,ERI,male,0.05804566756451907,3.19568817615095,5.3642012540939845
1978,ERI,male,0.05799928227177219,3.19568817615095,5.3642012540939845
1979,ERI,male,0.05788136458359766,3.19568817615095,5.3642012540939845
1980,ERI,male,0.05790001786166972,3.19568817615095,5.3642012540939845
1981,ERI,male,0.05743980012839448,3.19568817615095,5.3642012540939845
1982,ERI,male,0.05749411549026747,3.19568817615095,5.3642012540939845
1983,ERI,male,0.05732820650922428,3.19568817615095,5.3642012540939845
1984,ERI,male,0.05733757992500443,3.19568817615095,5.3642012540939845
1985,ERI,male,0.05722568644902312,3.19568817615095,5.3642012540939845
1986,ERI,male,0.05700471274248657,3.19568817615095,5.3642012540939845
1987,ERI,male,0.05678087436494553,3.19568817615095,5.3642012540939845
1988,ERI,male,0.05661890330476829,3.19568817615095,5.3642012540939845
1989,ERI,male,0.05668982901065619,3.19568817615095,5.3642012540939845
1990,ERI,male,0.056509846478775265,3.19568817615095,5.3642012540939845
1991,ERI,male,0.05634160833951771,3.19568817615095,5.3642012540939845
1992,ERI,male,0.05644070833348295,3.19568817615095,5.3642012540939845
1993,ERI,male,0.05632795058174275,3.19568817615095,5.3642012540939845
1994,ERI,male,0.05639966198751503,3.19568817615095,5.3642012540939845
1995,ERI,male,0.05638857484261153,3.19568817615095,5.3642012540939845
1996,ERI,male,0.05625299747875474,3.19568817615095,5.3642012540939845
1997,ERI,male,0.05624011418118133,3.19568817615095,5.3642012540939845
1998,ERI,male,0.05632002096076669,3.19568817615095,5.3642012540939845
1999,ERI,male,0.05613416667418747,3.19568817615095,5.3642012540939845
2000,ERI,male,0.05584641255454177,3.19568817615095,5.3642012540939845
2001,ERI,male,0.055655850636364954,3.19568817615095,5.3642012540939845
2002,ERI,male,0.05553256224212847,3.19568817615095,5.3642012540939845
2003,ERI,male,0.05553210538245864,3.19568817615095,5.3642012540939845
2004,ERI,male,0.055530967874392836,3.19568817615095,5.3642012540939845
2005,ERI,male,0.05564270957766324,3.19568817615095,5.3642012540939845
1950,ERI,female,0.0827263658199031,3.9812495350783723,4.9637500123554865
1951,ERI,female,0.08298388958039236,3.9812495350783723,4.9637500123554865
1952,ERI,female,0.08301561835843559,3.9812495350783723,4.9637500123554865
1953,ERI,female,0.08312805279986052,3.9812495350783723,4.9637500123554865
1954,ERI,female,0.0831549522133492,3.9812495350783723,4.9637500123554865
1955,ERI,female,0.08344102087590377,3.9812495350783723,4.9637500123554865
1956,ERI,female,0.08330686511253754,3.9812495350783723,4.9637500123554865
1957,ERI,female,0.08363861308188314,3.9812495350783723,4.9637500123554865
1958,ERI,female,0.08343015097734657,3.9812495350783723,4.9637500123554865
1959,ERI,female,0.0833350132124618,3.9812495350783723,4.9637500123554865
1960,ERI,female,0.08297733485331829,3.9812495350783723,4.9637500123554865
1961,ERI,female,0.0828136251750137,3.9812495350783723,4.9637500123554865
1962,ERI,female,0.08261386025323222,3.9812495350783723,4.9637500123554865
1963,ERI,female,0.08227561361452806,3.9812495350783723,4.9637500123554865
1964,ERI,female,0.08189966867968873,3.9812495350783723,4.9637500123554865
1965,ERI,female,0.08143384877643925,3.9812495350783723,4.9637500123554865
1966,ERI,female,0.08121397021663226,3.9812495350783723,4.9637500123554865
1967,ERI,female,0.08068577593694502,3.9812495350783723,4.9637500123554865
1968,ERI,female,0.08021982636396661,3.9812495350783723,4.9637500123554865
1969,ERI,female,0.07973573877899395,3.9812495350783723,4.9637500123554865
1970,ERI,female,0.07928490333913926,3.9812495350783723,4.9637500123554865
1971,ERI,female,0.07884104535540212,3.9812495350783723,4.9637500123554865
1972,ERI,female,0.07851173704839925,3.9812495350783723,4.9637500123554865
1973,ERI,female,0.07818411166902209,3.9812495350783723,4.9637500123554865
1974,ERI,female,0.07793927825247951,3.9812495350783723,4.9637500123554865
1975,ERI,female,0.07774663317700473,3.9812495350783723,4.9637500123554865
1976,ERI,female,0.07740211663403668,3.9812495350783723,4.9637500123554865
1977,ERI,female,0.07721458818263807,3.9812495350783723,4.9637500123554865
1978,ERI,female,0.07713792869438488,3.9812495350783723,4.9637500123554865
1979,ERI,female,0.07661559761113124,3.9812495350783723,4.9637500123554865
1980,ERI,female,0.07625473212862546,3.9812495350783723,4.9637500123554865
1981,ERI,female,0.07550734180651832,3.9812495350783723,4.9637500123554865
1982,ERI,female,0.07494936000427815,3.9812495350783723,4.9637500123554865
1983,ERI,female,0.07442650091950928,3.9812495350783723,4.9637500123554865
1984,ERI,female,0.0738078004152041,3.9812495350783723,4.9637500123554865
1985,ERI,female,0.07333605720524783,3.9812495350783723,4.9637500123554865
1986,ERI,female,0.07258301552303927,3.9812495350783723,4.9637500123554865
1987,ERI,female,0.07181032237104401,3.9812495350783723,4.9637500123554865
1988,ERI,female,0.07132321216634763,3.9812495350783723,4.9637500123554865
1989,ERI,female,0.07036280978913333,3.9812495350783723,4.9637500123554865
1990,ERI,female,0.06975041318562678,3.9812495350783723,4.9637500123554865
1991,ERI,female,0.06871362299075856,3.9812495350783723,4.9637500123554865
1992,ERI,female,0.067945977201815,3.9812495350783723,4.9637500123554865
1993,ERI,female,0.06701716810219352,3.9812495350783723,4.9637500123554865
1994,ERI,female,0.06634741365918362,3.9812495350783723,4.9637500123554865
1995,ERI,female,0.06587599272606934,3.9812495350783723,4.9637500123554865
1996,ERI,female,0.06535849935007464,3.9812495350783723,4.9637500123554865
1997,ERI,female,0.06496015885333564,3.9812495350783723,4.9637500123554865
1998,ERI,female,0.06461503870777796,3.9812495350783723,4.9637500123554865
1999,ERI,female,0.06440171606193673,3.9812495350783723,4.9637500123554865
2000,ERI,female,0.06396675797188886,3.9812495350783723,4.9637500123554865
2001,ERI,female,0.06360402963792347,3.9812495350783723,4.9637500123554865
2002,ERI,female,0.06335576788433833,3.9812495350783723,4.9637500123554865
2003,ERI,female,0.06307709673010162,3.9812495350783723,4.9637500123554865
2004,ERI,female,0.06306897025060419,3.9812495350783723,4.9637500123554865
2005,ERI,female,0.06312734062049359,3.9812495350783723,4.9637500123554865
