yob,iso3,sex,lambda,skew,shape
1950,BEN,male,0.059822231778746654,0.9965781621164786,8.91475141019748
1951,BEN,male,0.05986628939926133,0.9965781621164786,8.91475141019748
1952,BEN,male,0.05990497468145864,0.9965781621164786,8.91475141019748
1953,BEN,male,0.05984123052559054,0.9965781621164786,8.91475141019748
1954,BEN,male,0.05984761389844315,0.9965781621164786,8.91475141019748
1955,BEN,male,0.059744448916593626,0.9965781621164786,8.91475141019748
1956,BEN,male,0.05988165265523737,0.9965781621164786,8.91475141019748
1957,BEN,male,0.05957440813720649,0.9965781621164786,8.91475141019748
1958,BEN,male,0.0596817350930965,0.9965781621164786,8.91475141019748
1959,BEN,male,0.05942123630299111,0.9965781621164786,8.91475141019748
1960,BEN,male,0.059289534424251104,0.9965781621164786,8.91475141019748
1961,BEN,male,0.05928255166323457,0.9965781621164786,8.91475141019748
1962,BEN,male,0.05916357084564324,0.9965781621164786,8.91475141019748
1963,BEN,male,0.059185247374257066,0.9965781621164786,8.91475141019748
1964,BEN,male,0.05933311340434691,0.9965781621164786,8.91475141019748
1965,BEN,male,0.05907562895008725,0.9965781621164786,8.91475141019748
1966,BEN,male,0.058962725585098165,0.9965781621164786,8.91475141019748
1967,BEN,male,0.05892294601304236,0.9965781621164786,8.91475141019748
1968,BEN,male,0.058816307193243586,0.9965781621164786,8.91475141019748
1969,BEN,male,0.05846295929031675,0.9965781621164786,8.91475141019748
1970,BEN,male,0.058570959304275735,0.9965781621164786,8.91475141019748
1971,BEN,male,0.05798077571208683,0.9965781621164786,8.91475141019748
1972,BEN,male,0.058217694114845925,0.9965781621164786,8.91475141019748
1973,BEN,male,0.05797105583881153,0.9965781621164786,8.91475141019748
1974,BEN,male,0.05778218699434457,0.9965781621164786,8.91475141019748
1975,BEN,male,0.05777098593730465,0.9965781621164786,8.91475141019748
1976,BEN,male,0.05760682190198392,0.9965781621164786,8.91475141019748
1977,BEN,male,0.05742049832890643,0.9965781621164786,8.91475141019748
1978,BEN,male,0.0573654007993895,0.9965781621164786,8.91475141019748
1979,BEN,male,0.057236793203015265,0.9965781621164786,8.91475141019748
