region,iso3,area_id,kp,indicator,median,lower,upper
WCA,NGA,NGA_2_AB,FSW,pse_prop,0.015515797272988633,0.007268135585314258,0.03427363124916482
WCA,NGA,NGA_2_AD,FSW,pse_prop,0.012718138053214336,0.005486216171892127,0.030065450113075185
WCA,NGA,NGA_2_AK,FSW,pse_prop,0.016287422174795722,0.006547801466357369,0.03504796148797249
WCA,NGA,NGA_2_AN,FSW,pse_prop,0.01808607040173027,0.008031221422909796,0.04001213573854241
WCA,NGA,NGA_2_BA,FSW,pse_prop,0.010307625991739896,0.0044226031308207256,0.025772949917506737
WCA,NGA,NGA_2_BE,FSW,pse_prop,0.013118507190783819,0.005657086963760445,0.02773397909863531
WCA,NGA,NGA_2_BR,FSW,pse_prop,0.01072013170411443,0.004490056884769333,0.024578617990060246
WCA,NGA,NGA_2_BY,FSW,pse_prop,0.015223675981782675,0.005245109892896887,0.04031083090138367
WCA,NGA,NGA_2_CR,FSW,pse_prop,0.013451692033548101,0.005525767391163814,0.030058136661369927
WCA,NGA,NGA_2_DE,FSW,pse_prop,0.015188171235396578,0.006419763849621391,0.036270733560878475
WCA,NGA,NGA_2_EB,FSW,pse_prop,0.014419118566030325,0.006098371208334587,0.03375366701567596
WCA,NGA,NGA_2_ED,FSW,pse_prop,0.014441036120660321,0.00592903642257495,0.03358853156487785
WCA,NGA,NGA_2_EK,FSW,pse_prop,0.013768356676205212,0.00554568756318891,0.03052496442158467
WCA,NGA,NGA_2_EN,FSW,pse_prop,0.014346430299031487,0.006180081379387392,0.03235889385966334
WCA,NGA,NGA_2_FC,FSW,pse_prop,0.017534506614213345,0.008162976086138628,0.036597428839144665
WCA,NGA,NGA_2_GO,FSW,pse_prop,0.011615917472741103,0.005024816062884041,0.030735412708515802
WCA,NGA,NGA_2_IM,FSW,pse_prop,0.015724974429725196,0.006270378447559729,0.03596318226451346
WCA,NGA,NGA_2_JI,FSW,pse_prop,0.010443517986765873,0.004102827213068487,0.025228500186251102
WCA,NGA,NGA_2_KB,FSW,pse_prop,0.00903269011176188,0.003259815359263022,0.022803366189747987
WCA,NGA,NGA_2_KD,FSW,pse_prop,0.012361876612503823,0.005822133792570204,0.02784507898969039
WCA,NGA,NGA_2_KN,FSW,pse_prop,0.0121839888334401,0.0052114045945013746,0.027905621586284103
WCA,NGA,NGA_2_KO,FSW,pse_prop,0.012719010058337393,0.005980728494093622,0.027408060539017964
WCA,NGA,NGA_2_KT,FSW,pse_prop,0.010610790207500035,0.003971624129709499,0.024832671791259316
WCA,NGA,NGA_2_KW,FSW,pse_prop,0.011646549880373221,0.005051098000418521,0.02670839094103492
WCA,NGA,NGA_2_LA,FSW,pse_prop,0.018125827355942502,0.007150851675275585,0.04692374959755399
WCA,NGA,NGA_2_NA,FSW,pse_prop,0.015507407320971774,0.007203957344398765,0.03447702447644816
WCA,NGA,NGA_2_NI,FSW,pse_prop,0.010185659872179488,0.004406263278008502,0.02449749786659928
WCA,NGA,NGA_2_OG,FSW,pse_prop,0.01372407898318951,0.005520710814898868,0.03200664381041295
WCA,NGA,NGA_2_ON,FSW,pse_prop,0.013639778411830766,0.005919236551906404,0.030073244175431675
WCA,NGA,NGA_2_OS,FSW,pse_prop,0.013642445295844092,0.005575729094717053,0.03293563544613961
WCA,NGA,NGA_2_OY,FSW,pse_prop,0.012117702240125205,0.005087887427236864,0.030384875086559723
WCA,NGA,NGA_2_PL,FSW,pse_prop,0.01232517076211181,0.005238820380371936,0.029432429579705925
WCA,NGA,NGA_2_RI,FSW,pse_prop,0.01500487945761258,0.006471123412081982,0.031098600155484723
WCA,NGA,NGA_2_SO,FSW,pse_prop,0.009835402667221289,0.003806457657938404,0.024340606442066842
WCA,NGA,NGA_2_TA,FSW,pse_prop,0.011857203722008852,0.005430555428354076,0.026262640238475462
WCA,NGA,NGA_2_YO,FSW,pse_prop,0.009803206389842493,0.003922836859290198,0.023755203830463718
WCA,NGA,NGA_2_ZA,FSW,pse_prop,0.009368912784007522,0.003646917825910235,0.024632547699659224
WCA,NGA,NGA_2_AB,MSM,pse_prop,0.0075656511464543795,0.0035867584303201547,0.017123539193420006
