yob,iso3,sex,lambda,skew,shape
1950,NER,male,0.061179368428437006,1.4279964426839344,7.492185174343948
1951,NER,male,0.061153197742883116,1.4279964426839344,7.492185174343948
1952,NER,male,0.06113799929799986,1.4279964426839344,7.492185174343948
1953,NER,male,0.06090280282596002,1.4279964426839344,7.492185174343948
1954,NER,male,0.060781753817360104,1.4279964426839344,7.492185174343948
1955,NER,male,0.06047872150882069,1.4279964426839344,7.492185174343948
1956,NER,male,0.06038212699055476,1.4279964426839344,7.492185174343948
1957,NER,male,0.059838484236281825,1.4279964426839344,7.492185174343948
1958,NER,male,0.05963623730234449,1.4279964426839344,7.492185174343948
1959,NER,male,0.05912498528101992,1.4279964426839344,7.492185174343948
1960,NER,male,0.05861895018888143,1.4279964426839344,7.492185174343948
1961,NER,male,0.05825331911308349,1.4279964426839344,7.492185174343948
1962,NER,male,0.057692759255902115,1.4279964426839344,7.492185174343948
1963,NER,male,0.05730487485628255,1.4279964426839344,7.492185174343948
1964,NER,male,0.05704043869030717,1.4279964426839344,7.492185174343948
1965,NER,male,0.05634734617247308,1.4279964426839344,7.492185174343948
1966,NER,male,0.05584846106986709,1.4279964426839344,7.492185174343948
1967,NER,male,0.055432773037692215,1.4279964426839344,7.492185174343948
1968,NER,male,0.05496343727943835,1.4279964426839344,7.492185174343948
1969,NER,male,0.054308711927672476,1.4279964426839344,7.492185174343948
1970,NER,male,0.05412019696479843,1.4279964426839344,7.492185174343948
1971,NER,male,0.05323652237943559,1.4279964426839344,7.492185174343948
1972,NER,male,0.053154767602091264,1.4279964426839344,7.492185174343948
1973,NER,male,0.052637709034589274,1.4279964426839344,7.492185174343948
1974,NER,male,0.05219857470008535,1.4279964426839344,7.492185174343948
1975,NER,male,0.05191976961144533,1.4279964426839344,7.492185174343948
1976,NER,male,0.0515603003134789,1.4279964426839344,7.492185174343948
1977,NER,male,0.051173079107429284,1.4279964426839344,7.492185174343948
1978,NER,male,0.05091195682495907,1.4279964426839344,7.492185174343948
1979,NER,male,0.050588561960439156,1.4279964426839344,7.492185174343948
1980,NER,male,0.05037467514116242,1.4279964426839344,7.492185174343948
1981,NER,male,0.049788290734638335,1.4279964426839344,7.492185174343948
1982,NER,male,0.04959444493791532,1.4279964426839344,7.492185174343948
1983,NER,male,0.0492495665536829,1.4279964426839344,7.492185174343948
1984,NER,male,0.049046601561664654,1.4279964426839344,7.492185174343948
1985,NER,male,0.04869978401256594,1.4279964426839344,7.492185174343948
1986,NER,male,0.04830490121130546,1.4279964426839344,7.492185174343948
1987,NER,male,0.04780331081240975,1.4279964426839344,7.492185174343948
1988,NER,male,0.047368513709285326,1.4279964426839344,7.492185174343948
1989,NER,male,0.047127539048397796,1.4279964426839344,7.492185174343948
1990,NER,male,0.04660392624086872,1.4279964426839344,7.492185174343948
1991,NER,male,0.046072741685717226,1.4279964426839344,7.492185174343948
1992,NER,male,0.04577380965040027,1.4279964426839344,7.492185174343948
1993,NER,male,0.045303337397156064,1.4279964426839344,7.492185174343948
1994,NER,male,0.04501778430568992,1.4279964426839344,7.492185174343948
1995,NER,male,0.04471057959618606,1.4279964426839344,7.492185174343948
1996,NER,male,0.04433581230488079,1.4279964426839344,7.492185174343948
1997,NER,male,0.04407238404192808,1.4279964426839344,7.492185174343948
1998,NER,male,0.04394680065109942,1.4279964426839344,7.492185174343948
1999,NER,male,0.04362094271421914,1.4279964426839344,7.492185174343948
2000,NER,male,0.04324883158524287,1.4279964426839344,7.492185174343948
2001,NER,male,0.04297204858673183,1.4279964426839344,7.492185174343948
2002,NER,male,0.04275183484094812,1.4279964426839344,7.492185174343948
2003,NER,male,0.04266302750161374,1.4279964426839344,7.492185174343948
2004,NER,male,0.04264221569155853,1.4279964426839344,7.492185174343948
2005,NER,male,0.04263673613440935,1.4279964426839344,7.492185174343948
1950,NER,female,0.09301860652643146,4.193349181307692,6.795649241964175
1951,NER,female,0.09331933977541818,4.193349181307692,6.795649241964175
1952,NER,female,0.09341194371582068,4.193349181307692,6.795649241964175
1953,NER,female,0.09353978166421326,4.193349181307692,6.795649241964175
1954,NER,female,0.0935023837432177,4.193349181307692,6.795649241964175
1955,NER,female,0.0937638529667007,4.193349181307692,6.795649241964175
1956,NER,female,0.09340455444151043,4.193349181307692,6.795649241964175
1957,NER,female,0.0937416389485409,4.193349181307692,6.795649241964175
1958,NER,female,0.09341481515822758,4.193349181307692,6.795649241964175
1959,NER,female,0.09315550915296711,4.193349181307692,6.795649241964175
1960,NER,female,0.09265768280914163,4.193349181307692,6.795649241964175
1961,NER,female,0.09241569778405284,4.193349181307692,6.795649241964175
1962,NER,female,0.09211047548055534,4.193349181307692,6.795649241964175
1963,NER,female,0.09169882805974522,4.193349181307692,6.795649241964175
1964,NER,female,0.0911296705319716,4.193349181307692,6.795649241964175
1965,NER,female,0.09049145412256926,4.193349181307692,6.795649241964175
1966,NER,female,0.09009659774582057,4.193349181307692,6.795649241964175
1967,NER,female,0.08935828324158812,4.193349181307692,6.795649241964175
1968,NER,female,0.08866386020518044,4.193349181307692,6.795649241964175
1969,NER,female,0.08789940486347296,4.193349181307692,6.795649241964175
1970,NER,female,0.08721484767884519,4.193349181307692,6.795649241964175
1971,NER,female,0.08649243885794404,4.193349181307692,6.795649241964175
1972,NER,female,0.0857654083146005,4.193349181307692,6.795649241964175
1973,NER,female,0.08504570333648334,4.193349181307692,6.795649241964175
1974,NER,female,0.08433471319151431,4.193349181307692,6.795649241964175
1975,NER,female,0.08372556938761459,4.193349181307692,6.795649241964175
1976,NER,female,0.08294101265577805,4.193349181307692,6.795649241964175
1977,NER,female,0.08236720227323481,4.193349181307692,6.795649241964175
1978,NER,female,0.08188654488060002,4.193349181307692,6.795649241964175
1979,NER,female,0.08108966746429008,4.193349181307692,6.795649241964175
1980,NER,female,0.08059397200608662,4.193349181307692,6.795649241964175
1981,NER,female,0.0797364349144772,4.193349181307692,6.795649241964175
1982,NER,female,0.07909967999400885,4.193349181307692,6.795649241964175
1983,NER,female,0.07844561635038687,4.193349181307692,6.795649241964175
1984,NER,female,0.07776617433267825,4.193349181307692,6.795649241964175
1985,NER,female,0.07726309061697258,4.193349181307692,6.795649241964175
1986,NER,female,0.07656435892770613,4.193349181307692,6.795649241964175
1987,NER,female,0.0758705092501148,4.193349181307692,6.795649241964175
1988,NER,female,0.07558179000453699,4.193349181307692,6.795649241964175
1989,NER,female,0.07483764954774147,4.193349181307692,6.795649241964175
1990,NER,female,0.07455885802444154,4.193349181307692,6.795649241964175
1991,NER,female,0.0739603957593922,4.193349181307692,6.795649241964175
1992,NER,female,0.07361556896900812,4.193349181307692,6.795649241964175
1993,NER,female,0.07299143136614461,4.193349181307692,6.795649241964175
1994,NER,female,0.07238930226029033,4.193349181307692,6.795649241964175
1995,NER,female,0.07190209932895669,4.193349181307692,6.795649241964175
1996,NER,female,0.07124003948019092,4.193349181307692,6.795649241964175
1997,NER,female,0.07053763107251936,4.193349181307692,6.795649241964175
1998,NER,female,0.06982452845417522,4.193349181307692,6.795649241964175
1999,NER,female,0.0692188498886389,4.193349181307692,6.795649241964175
2000,NER,female,0.06841347873905773,4.193349181307692,6.795649241964175
2001,NER,female,0.06777961483586778,4.193349181307692,6.795649241964175
2002,NER,female,0.06728228141660164,4.193349181307692,6.795649241964175
2003,NER,female,0.06684250270866696,4.193349181307692,6.795649241964175
2004,NER,female,0.06666662700838463,4.193349181307692,6.795649241964175
2005,NER,female,0.06662074894174652,4.193349181307692,6.795649241964175
