iso3,area_id,kp,median,lower,upper
SLE,SLE_1_1rl,FSW,0.08785089636183316,0.04641292392444917,0.16479953804008282
SLE,SLE_1_2zy,FSW,0.09370499137453896,0.047079178960764856,0.18082584421640258
SLE,SLE_1_3dg,FSW,0.08952487371199852,0.04727478276847676,0.16529898022650358
SLE,SLE_1_4zx,FSW,0.09560001739163387,0.04860397335696173,0.18205086712612167
SLE,SLE_1_5pa,FSW,0.11220549335861092,0.0543324545849579,0.2211959900089224
SLE,SLE_1_1rl,PWID,0.04456053609780138,0.01715867572528513,0.10955449084934765
SLE,SLE_1_2zy,PWID,0.043027309031231115,0.01542340971192212,0.09941166242423437
SLE,SLE_1_3dg,PWID,0.04884556929222089,0.01832761841639252,0.11741189396932981
SLE,SLE_1_4zx,PWID,0.041426589840391305,0.01583700571147961,0.10808924400740814
SLE,SLE_1_5pa,PWID,0.047444155833927706,0.014889595610163632,0.11844231221452345
SLE,SLE_1_1rl,MSM,0.03595766180477721,0.015948531331843933,0.08788817720876094
SLE,SLE_1_2zy,MSM,0.039485489452760446,0.015434660852855575,0.09283251881617806
SLE,SLE_1_3dg,MSM,0.036828576612078674,0.014979874824103035,0.09167599747911051
SLE,SLE_1_4zx,MSM,0.038837946846093666,0.016056559190686735,0.09061890978762305
SLE,SLE_1_5pa,MSM,0.06791284605729708,0.02510594968956663,0.15892327907409304
SLE,SLE_1_1rl,TGW,0.05958916285414279,0.02569195847098687,0.13411668050919487
SLE,SLE_1_2zy,TGW,0.05832828880333348,0.023481059462804425,0.13777714984607362
SLE,SLE_1_3dg,TGW,0.057195188814776844,0.023255481607711518,0.1401088976956154
SLE,SLE_1_4zx,TGW,0.0621542777486673,0.025288263961186677,0.13480200412712065
SLE,SLE_1_5pa,TGW,0.09716474192776539,0.03693389605148013,0.21076531367919163
