yob,iso3,sex,lambda,skew,shape
1950,SEN,male,0.06530303101485435,1.6979088403609577,5.5154373842099655
1951,SEN,male,0.0653287137037307,1.6979088403609577,5.5154373842099655
1952,SEN,male,0.0653273355004921,1.6979088403609577,5.5154373842099655
1953,SEN,male,0.06516628643073402,1.6979088403609577,5.5154373842099655
1954,SEN,male,0.06512599206583085,1.6979088403609577,5.5154373842099655
1955,SEN,male,0.06494614611026053,1.6979088403609577,5.5154373842099655
1956,SEN,male,0.06495777388698554,1.6979088403609577,5.5154373842099655
1957,SEN,male,0.06449592365063234,1.6979088403609577,5.5154373842099655
1958,SEN,male,0.06445754807158974,1.6979088403609577,5.5154373842099655
1959,SEN,male,0.06402597257304429,1.6979088403609577,5.5154373842099655
1960,SEN,male,0.06374306161716087,1.6979088403609577,5.5154373842099655
1961,SEN,male,0.06357418403897727,1.6979088403609577,5.5154373842099655
1962,SEN,male,0.06324997681370545,1.6979088403609577,5.5154373842099655
1963,SEN,male,0.0630761251984296,1.6979088403609577,5.5154373842099655
1964,SEN,male,0.06306718766543226,1.6979088403609577,5.5154373842099655
1965,SEN,male,0.06261255783534442,1.6979088403609577,5.5154373842099655
1966,SEN,male,0.062379438535424964,1.6979088403609577,5.5154373842099655
1967,SEN,male,0.062249188280060944,1.6979088403609577,5.5154373842099655
1968,SEN,male,0.06206122913954891,1.6979088403609577,5.5154373842099655
1969,SEN,male,0.061647821365527405,1.6979088403609577,5.5154373842099655
1970,SEN,male,0.06167149955264852,1.6979088403609577,5.5154373842099655
1971,SEN,male,0.0609568225184238,1.6979088403609577,5.5154373842099655
1972,SEN,male,0.06107263556661997,1.6979088403609577,5.5154373842099655
1973,SEN,male,0.06067181236570138,1.6979088403609577,5.5154373842099655
1974,SEN,male,0.060260114755699895,1.6979088403609577,5.5154373842099655
1975,SEN,male,0.06003022615360649,1.6979088403609577,5.5154373842099655
1976,SEN,male,0.059599383287434485,1.6979088403609577,5.5154373842099655
1977,SEN,male,0.05909111354040481,1.6979088403609577,5.5154373842099655
1978,SEN,male,0.0587251782656365,1.6979088403609577,5.5154373842099655
1979,SEN,male,0.05825905024867043,1.6979088403609577,5.5154373842099655
1980,SEN,male,0.05793829291538887,1.6979088403609577,5.5154373842099655
1981,SEN,male,0.057126529862988065,1.6979088403609577,5.5154373842099655
1982,SEN,male,0.056780535533090995,1.6979088403609577,5.5154373842099655
1983,SEN,male,0.056209744228385636,1.6979088403609577,5.5154373842099655
1984,SEN,male,0.05577882273965701,1.6979088403609577,5.5154373842099655
1985,SEN,male,0.05512946733993381,1.6979088403609577,5.5154373842099655
1986,SEN,male,0.054447706005940594,1.6979088403609577,5.5154373842099655
1987,SEN,male,0.053655547093986,1.6979088403609577,5.5154373842099655
1988,SEN,male,0.05293557371851575,1.6979088403609577,5.5154373842099655
1989,SEN,male,0.05244647881219878,1.6979088403609577,5.5154373842099655
1990,SEN,male,0.05166604182729687,1.6979088403609577,5.5154373842099655
1991,SEN,male,0.05094042309396869,1.6979088403609577,5.5154373842099655
1992,SEN,male,0.05049265650041988,1.6979088403609577,5.5154373842099655
1993,SEN,male,0.04987390428784755,1.6979088403609577,5.5154373842099655
1994,SEN,male,0.049441161419288504,1.6979088403609577,5.5154373842099655
1995,SEN,male,0.049022991734108776,1.6979088403609577,5.5154373842099655
1996,SEN,male,0.04848398939734082,1.6979088403609577,5.5154373842099655
1997,SEN,male,0.04806234103225841,1.6979088403609577,5.5154373842099655
1998,SEN,male,0.047715003632751454,1.6979088403609577,5.5154373842099655
1999,SEN,male,0.04720292449895443,1.6979088403609577,5.5154373842099655
2000,SEN,male,0.04661702266711584,1.6979088403609577,5.5154373842099655
2001,SEN,male,0.046126028621349034,1.6979088403609577,5.5154373842099655
2002,SEN,male,0.04567574668953629,1.6979088403609577,5.5154373842099655
2003,SEN,male,0.04540264647507293,1.6979088403609577,5.5154373842099655
2004,SEN,male,0.04521071598766274,1.6979088403609577,5.5154373842099655
2005,SEN,male,0.04506591641104919,1.6979088403609577,5.5154373842099655
1950,SEN,female,0.0791686691981145,3.19286701335184,5.6845707554870195
1951,SEN,female,0.07933083207562161,3.19286701335184,5.6845707554870195
1952,SEN,female,0.07938991491070202,3.19286701335184,5.6845707554870195
1953,SEN,female,0.07946644619358692,3.19286701335184,5.6845707554870195
1954,SEN,female,0.07933997540356261,3.19286701335184,5.6845707554870195
1955,SEN,female,0.07954739498319782,3.19286701335184,5.6845707554870195
1956,SEN,female,0.0793091049282174,3.19286701335184,5.6845707554870195
1957,SEN,female,0.0795744559888602,3.19286701335184,5.6845707554870195
1958,SEN,female,0.07928249634487294,3.19286701335184,5.6845707554870195
1959,SEN,female,0.07904234013915432,3.19286701335184,5.6845707554870195
1960,SEN,female,0.07855609251724018,3.19286701335184,5.6845707554870195
1961,SEN,female,0.07832927320602893,3.19286701335184,5.6845707554870195
1962,SEN,female,0.07800115576832256,3.19286701335184,5.6845707554870195
1963,SEN,female,0.07760292854502265,3.19286701335184,5.6845707554870195
1964,SEN,female,0.07707495616441602,3.19286701335184,5.6845707554870195
1965,SEN,female,0.07648215614273729,3.19286701335184,5.6845707554870195
1966,SEN,female,0.07604199156355707,3.19286701335184,5.6845707554870195
1967,SEN,female,0.0753688157688249,3.19286701335184,5.6845707554870195
1968,SEN,female,0.07475507956495611,3.19286701335184,5.6845707554870195
1969,SEN,female,0.0741478332145514,3.19286701335184,5.6845707554870195
1970,SEN,female,0.07358801218496286,3.19286701335184,5.6845707554870195
1971,SEN,female,0.07294078172933927,3.19286701335184,5.6845707554870195
1972,SEN,female,0.07234938133859953,3.19286701335184,5.6845707554870195
1973,SEN,female,0.07175954291890713,3.19286701335184,5.6845707554870195
1974,SEN,female,0.07124354084195653,3.19286701335184,5.6845707554870195
1975,SEN,female,0.07077203301203298,3.19286701335184,5.6845707554870195
1976,SEN,female,0.0701677848036848,3.19286701335184,5.6845707554870195
1977,SEN,female,0.06972684368050475,3.19286701335184,5.6845707554870195
1978,SEN,female,0.06940906151696322,3.19286701335184,5.6845707554870195
1979,SEN,female,0.0689064521303969,3.19286701335184,5.6845707554870195
1980,SEN,female,0.06876775591260618,3.19286701335184,5.6845707554870195
1981,SEN,female,0.06840874786224702,3.19286701335184,5.6845707554870195
1982,SEN,female,0.06838788288620809,3.19286701335184,5.6845707554870195
1983,SEN,female,0.0684027454278513,3.19286701335184,5.6845707554870195
1984,SEN,female,0.06836041412649282,3.19286701335184,5.6845707554870195
1985,SEN,female,0.06837744125448604,3.19286701335184,5.6845707554870195
1986,SEN,female,0.06810017018834769,3.19286701335184,5.6845707554870195
1987,SEN,female,0.06779144878575774,3.19286701335184,5.6845707554870195
1988,SEN,female,0.06785549918039784,3.19286701335184,5.6845707554870195
1989,SEN,female,0.06751688001807962,3.19286701335184,5.6845707554870195
1990,SEN,female,0.0676361861109459,3.19286701335184,5.6845707554870195
1991,SEN,female,0.06732343760811436,3.19286701335184,5.6845707554870195
1992,SEN,female,0.06728318938398245,3.19286701335184,5.6845707554870195
1993,SEN,female,0.06703560446619578,3.19286701335184,5.6845707554870195
1994,SEN,female,0.06692216054007591,3.19286701335184,5.6845707554870195
1995,SEN,female,0.06696405818387913,3.19286701335184,5.6845707554870195
1996,SEN,female,0.06684906351304193,3.19286701335184,5.6845707554870195
1997,SEN,female,0.06673784771119387,3.19286701335184,5.6845707554870195
1998,SEN,female,0.06660927365814151,3.19286701335184,5.6845707554870195
1999,SEN,female,0.06649786707220245,3.19286701335184,5.6845707554870195
2000,SEN,female,0.06605680582963802,3.19286701335184,5.6845707554870195
2001,SEN,female,0.06564821017901198,3.19286701335184,5.6845707554870195
2002,SEN,female,0.0652603041298801,3.19286701335184,5.6845707554870195
2003,SEN,female,0.06484432131516378,3.19286701335184,5.6845707554870195
2004,SEN,female,0.06469570220350837,3.19286701335184,5.6845707554870195
2005,SEN,female,0.06457411072432348,3.19286701335184,5.6845707554870195
