iso3,area_id,kp,median,lower,upper
BDI,BDI_1_1,FSW,0.10509083692100221,0.054572127555396865,0.18959903540232925
BDI,BDI_1_16,FSW,0.1135361389434105,0.049803252216057484,0.22759293989193796
BDI,BDI_1_8,FSW,0.10488027027568132,0.05327881222902507,0.20641683761094565
BDI,BDI_1_2,FSW,0.2581453147239806,0.1567124409473933,0.39607189104530544
BDI,BDI_1_6,FSW,0.1357811295272305,0.07459559255475623,0.23475405553910583
BDI,BDI_1_4,FSW,0.10200997636901442,0.05023454622778849,0.1935805456065282
BDI,BDI_1_10,FSW,0.16108389330463488,0.08342573840344454,0.2904508713535102
BDI,BDI_1_18,FSW,0.09264267550884009,0.04844045886385637,0.18063107432556375
BDI,BDI_1_15,FSW,0.1303361974966298,0.07046998996148507,0.22668720809752427
BDI,BDI_1_5,FSW,0.106726050959478,0.0561256953422748,0.19262769247370445
BDI,BDI_1_14,FSW,0.10845691078911467,0.0546849143535484,0.21207308718471585
BDI,BDI_1_9,FSW,0.10673693581445692,0.05878242794958749,0.1941159826269477
BDI,BDI_1_13,FSW,0.11520880811195887,0.06436743792187656,0.20448687616830702
BDI,BDI_1_17,FSW,0.0825497587268555,0.043803933774300245,0.17470349557253748
BDI,BDI_1_7,FSW,0.1510691823971775,0.0876197442205078,0.26016242753294566
BDI,BDI_1_3,FSW,0.09513673172973781,0.049188316323383614,0.17156900292195248
BDI,BDI_1_12,FSW,0.09398281756403637,0.04616234910941568,0.18624086581639063
BDI,BDI_1_11,FSW,0.1283928695749278,0.063341975635861,0.2585155061504643
BDI,BDI_1_1,PWID,0.08173923640007646,0.03152411796299644,0.17099405921457314
BDI,BDI_1_16,PWID,0.08423778659236152,0.027209880861265027,0.20786967567692072
BDI,BDI_1_8,PWID,0.08757934619493947,0.03384601574936585,0.18871280307030958
BDI,BDI_1_2,PWID,0.1181316826255684,0.0481759087984925,0.24266381253320157
BDI,BDI_1_6,PWID,0.08932414928002444,0.036998683298043025,0.1900546157106008
BDI,BDI_1_4,PWID,0.08187369966065963,0.029480983719342702,0.18213194386867312
BDI,BDI_1_10,PWID,0.1061982314650342,0.04139788511921656,0.22396611975399877
BDI,BDI_1_18,PWID,0.08348369897199032,0.032885052404755685,0.191639475766855
BDI,BDI_1_15,PWID,0.09236773839061681,0.039167162536372035,0.1941768546094783
BDI,BDI_1_5,PWID,0.08898749730477375,0.036311751015550744,0.19654547379397855
BDI,BDI_1_14,PWID,0.08408435623487877,0.03140924568729189,0.1882375364532338
BDI,BDI_1_9,PWID,0.08397841245223428,0.03558511140970791,0.18025473346991644
BDI,BDI_1_13,PWID,0.0916133467649872,0.03693210152818541,0.1970511721014661
BDI,BDI_1_17,PWID,0.07762137116941428,0.02860068111618754,0.18048581369952063
BDI,BDI_1_7,PWID,0.09669484701178563,0.03872934800428526,0.18533537426937574
BDI,BDI_1_3,PWID,0.0785230657202666,0.03142810850385758,0.16896183480181456
BDI,BDI_1_12,PWID,0.07769067041744013,0.028073591408619845,0.19132897078524247
BDI,BDI_1_11,PWID,0.09291813598388297,0.03661023671100885,0.211648341670692
BDI,BDI_1_1,MSM,0.02513860675547126,0.009234253513025722,0.06649989109071797
BDI,BDI_1_16,MSM,0.02820666573629885,0.007934606076023514,0.10633324013284239
BDI,BDI_1_8,MSM,0.02866918803523133,0.009550618538457142,0.09240609810250149
BDI,BDI_1_2,MSM,0.05984959311255957,0.02670761613588545,0.12011470288268157
BDI,BDI_1_6,MSM,0.03047568150201877,0.011084808194082942,0.07797411171173006
BDI,BDI_1_4,MSM,0.025746966193317126,0.00902737272897807,0.0789252416461961
BDI,BDI_1_10,MSM,0.04268580621013182,0.013546455115115956,0.13018576905819176
BDI,BDI_1_18,MSM,0.025543199874308208,0.00845602581761981,0.0815810530897309
BDI,BDI_1_15,MSM,0.03090643443807974,0.012145862978397651,0.08937133725693042
BDI,BDI_1_5,MSM,0.030531568454428913,0.009691962951785493,0.08775146643515219
BDI,BDI_1_14,MSM,0.027619150989204193,0.00842296720357566,0.08860586198471329
BDI,BDI_1_9,MSM,0.026786018872796757,0.010016375779179918,0.06936318744835376
BDI,BDI_1_13,MSM,0.03034850987330773,0.01042238402415965,0.08142001726328045
BDI,BDI_1_17,MSM,0.023782001968733438,0.007381749965850762,0.06679304869061103
