iso3,sex,lor_15to29,lor_30to49,srb_group
ZWE,female,0.30136803790695527,0.3031601722228449,nosex12m_id
ZWE,female,0.30998255010001124,-0.558367324277448,sexcohab_id
ZWE,female,NA,NA,sexnonreg_id
ZWE,female,NA,NA,sexpaid12m_id
ZWE,male,-0.23252220386510739,0.31778721392793874,nosex12m_id
ZWE,male,NA,NA,sexcohab_id
ZWE,male,NA,NA,sexnonreg_id
ZWE,male,NA,NA,sexpaid12m_id
