iso3,area_id,indicator,lower,median,upper
MWI,MWI_1_1,pse_count,1147.1258934820016,2547.43122215692,4894.364959177721
MWI,MWI_1_2,pse_count,4665.76976966999,9142.549765761272,16771.36715669134
MWI,MWI_1_3,pse_count,3671.9585344147554,7675.538286262152,14244.315761571961
MWI,MWI_1_1,kplhiv,106.61104894940269,264.2769230991508,606.5790469887095
MWI,MWI_1_2,kplhiv,511.6381632975906,1167.5514899769337,2468.4898058950193
MWI,MWI_1_3,kplhiv,579.892330353755,1314.0698523337057,2636.49583902041
MWI,MWI_1_1,kpart,62.813822900255545,159.91440803368295,378.58424895006453
MWI,MWI_1_2,kpart,298.0862116203943,704.2666385248158,1588.8080896091503
MWI,MWI_1_3,kpart,356.5852438677679,845.2189704462712,1840.928337595213
MWI,MWI_1_1,pse,0.003488469914775121,0.006518952402813077,0.012283502820042872
MWI,MWI_1_2,pse,0.0038675439905545297,0.006694372402933984,0.01095924651565724
MWI,MWI_1_3,pse,0.0033435148845488783,0.00586725245920601,0.010311440020672323
MWI,MWI_1_1,prev,0.06419333109473192,0.10765062763999109,0.15998952256210647
MWI,MWI_1_2,prev,0.08474188273686253,0.12893656247701574,0.19174071946306004
MWI,MWI_1_3,prev,0.12586208385626957,0.17210137820576502,0.2363543840998379
MWI,MWI_1_1,art_coverage,0.4261166615314156,0.6173784797007802,0.764562483085083
MWI,MWI_1_2,art_coverage,0.43939108394086507,0.607739216775349,0.7399057411996102
MWI,MWI_1_3,art_coverage,0.4788831528517791,0.6537852206309791,0.7891799422853224
MWI,MWI_1_1,pse_prop,0.004460728794701725,0.004460728794701725,0.004460728794701725
MWI,MWI_1_2,pse_prop,0.004538288921672595,0.004538288921672595,0.004538288921672595
MWI,MWI_1_3,pse_prop,0.0041984337293219645,0.0041984337293219645,0.0041984337293219645
