iso3,area_id,indicator,lower,median,upper
MWI,MWI_1_1,pse_count,487.85009222809794,1353.348210968191,3590.0443441266325
MWI,MWI_1_2,pse_count,2230.5204174295513,4850.341563549088,10367.179274279066
MWI,MWI_1_3,pse_count,1872.5772831910454,4880.065138356174,11999.421003132231
MWI,MWI_1_1,kplhiv,84.90002587822643,295.92424946318954,917.7015265332894
MWI,MWI_1_2,kplhiv,397.11310579741024,980.2575454895657,2428.0676279304157
MWI,MWI_1_3,kplhiv,426.2558374620989,1369.8332561422885,4509.374601899005
MWI,MWI_1_1,kpart,60.147655526177296,202.3149973119468,677.7945107073032
MWI,MWI_1_2,kpart,269.8982030835006,695.0543898043281,1838.2109423244858
MWI,MWI_1_3,kpart,321.471250026321,1033.3031187349718,3513.199562548482
MWI,MWI_1_1,pse,7.213822438885951e-4,0.0016871483066171226,0.004081194046328374
MWI,MWI_1_2,pse,8.998378903274129e-4,0.0017082127079353093,0.003435556490724435
MWI,MWI_1_3,pse,7.281425979303694e-4,0.0017567141076429086,0.004070989367487663
MWI,MWI_1_1,prev,0.10429289713907398,0.21983929315023715,0.4145611860024623
MWI,MWI_1_2,prev,0.11610892244523906,0.20478759189034818,0.33373232925212004
MWI,MWI_1_3,prev,0.14412115969622608,0.28919257194540915,0.5105584707691968
MWI,MWI_1_1,art_coverage,0.4981766838456396,0.7151599337688721,0.8672158627228994
MWI,MWI_1_2,art_coverage,0.5168788172328821,0.7232843186480449,0.874231124175917
MWI,MWI_1_3,art_coverage,0.524542602708648,0.7671952398471813,0.9112027325804032
MWI,MWI_1_1,pse_prop,0.0023698066041651137,0.0023698066041651137,0.0023698066041651137
MWI,MWI_1_2,pse_prop,0.00240767093952483,0.00240767093952483,0.00240767093952483
MWI,MWI_1_3,pse_prop,0.0026693411346581154,0.0026693411346581154,0.0026693411346581154
