region,iso3,area_id,kp,indicator,median,lower,upper
ESA,MWI,MWI_1_1,FSW,pse_prop,0.01496499702814098,0.007219886960827147,0.03246759314223205
ESA,MWI,MWI_1_2,FSW,pse_prop,0.013416517917182716,0.0065947733713468395,0.026334751286250103
ESA,MWI,MWI_1_3,FSW,pse_prop,0.014687029989703788,0.00715382925692687,0.028784129975405328
ESA,MWI,MWI_1_1,MSM,pse_prop,0.006269794121168612,0.002462365526740319,0.014696135230539942
ESA,MWI,MWI_1_2,MSM,pse_prop,0.0053448270798637605,0.0021234671550222736,0.011414247429388456
ESA,MWI,MWI_1_3,MSM,pse_prop,0.005879549103360524,0.002547463963295865,0.012402634749675488
ESA,MWI,MWI_1_1,PWID,pse_prop,0.0017869601232037135,4.0708609639100176e-4,0.007673303498660154
ESA,MWI,MWI_1_2,PWID,pse_prop,0.0018816859626125792,4.490000123662945e-4,0.007396898404855788
ESA,MWI,MWI_1_3,PWID,pse_prop,0.0018756555841047745,4.309450252567372e-4,0.008617843960516566
ESA,MWI,MWI_1_1,TGW,pse_prop,0.0015022014249407888,3.3654134388428264e-4,0.00579406283465934
ESA,MWI,MWI_1_2,TGW,pse_prop,0.0010446742839097878,2.1784336911653384e-4,0.003806307585597725
ESA,MWI,MWI_1_3,TGW,pse_prop,0.0013845099979439951,3.292250220061535e-4,0.005259672205504295
