iso3,area_id,kp,median,lower,upper
MWI,MWI_1_1,FSW,0.40083634274565083,0.2695317227637643,0.5554257495274668
MWI,MWI_1_2,FSW,0.41078741239820854,0.2783143124552498,0.5508400325228671
MWI,MWI_1_3,FSW,0.4864027061827029,0.36254175767893754,0.6189216519310606
MWI,MWI_1_1,PWID,0.2153630392733292,0.09086945015258294,0.4195465332074266
MWI,MWI_1_2,PWID,0.20649850172557005,0.09120906088411129,0.4076028607554067
MWI,MWI_1_3,PWID,0.2394523032494759,0.11029385875345864,0.46378178061140785
MWI,MWI_1_1,MSM,0.08088539964942329,0.04834215649194171,0.1304345875265806
MWI,MWI_1_2,MSM,0.10358702641690785,0.061919162729942884,0.1627348889520821
MWI,MWI_1_3,MSM,0.13977760137089557,0.10270705388980306,0.18813522302320493
MWI,MWI_1_1,TGW,0.1362463179471672,0.07938862470187255,0.2183205719348473
MWI,MWI_1_2,TGW,0.17776109402667534,0.10855717752958217,0.26528886818128616
MWI,MWI_1_3,TGW,0.22820372254539742,0.16774934814898373,0.2978618993195115
