iso3,sex,lor_15to29,lor_30to49,srb_group
AGO,female,0.07713999661802388,0.42011489983687955,nosex12m_id
AGO,female,-0.337280099871168,-0.4304601480972043,sexcohab_id
AGO,female,0.3342700092996882,0.55111595195677765,sexnonreg_id
AGO,female,-0.30808692072423854,NA,sexpaid12m_id
AGO,male,0.4758874576257082,0.39271461928105156,nosex12m_id
AGO,male,-0.21465800783742303,-0.09664245158251192,sexcohab_id
AGO,male,-0.2724069154906692,0.0890916269914724,sexnonreg_id
AGO,male,0.3566227670558,-0.007408034070116293,sexpaid12m_id
