iso3,sex,lor_15to29,lor_30to49,srb_group
GIN,female,-0.31078504401836504,-0.0945437070509798,nosex12m_id
GIN,female,-0.05999946557940569,-0.20337096355523707,sexcohab_id
GIN,female,0.4955576390937283,0.9352821907039472,sexnonreg_id
GIN,female,NA,NA,sexpaid12m_id
GIN,male,-0.5078397057733319,0.22655386908649783,nosex12m_id
GIN,male,0.4184069515257835,0.01554228927352061,sexcohab_id
GIN,male,-0.151639030962813,-0.19884238261075685,sexnonreg_id
GIN,male,0.19273028073954004,-18.567635553054313,sexpaid12m_id
