iso3,area_id,kp,median,lower,upper
LSO,LSO_1_1,FSW,0.5646175519676828,0.41688597453208104,0.7063679206348208
LSO,LSO_1_2,FSW,0.5108892286228545,0.34334848071386437,0.6785583696579196
LSO,LSO_1_3,FSW,0.5806078762795771,0.42251239107411265,0.7175904809221068
LSO,LSO_1_4,FSW,0.5515769437799557,0.3780280709008776,0.7140773700800618
LSO,LSO_1_5,FSW,0.5490158379469364,0.3668405640566509,0.7100874701060043
LSO,LSO_1_6,FSW,0.5523172797754963,0.3837299315532089,0.7196840032422852
LSO,LSO_1_7,FSW,0.551774502966322,0.35120098708860825,0.7331190040487574
LSO,LSO_1_8,FSW,0.5361688605782036,0.36058791063715706,0.7126343697794288
LSO,LSO_1_9,FSW,0.5252231112306777,0.3527448265223378,0.7005015908683191
LSO,LSO_1_10,FSW,0.5489951275050868,0.3757188243512371,0.6960947286882504
LSO,LSO_1_1,PWID,0.2710341612907674,0.07886361317601885,0.596640258101042
LSO,LSO_1_2,PWID,0.2617691489392353,0.0770018297094146,0.592703094813616
LSO,LSO_1_3,PWID,0.2695600705507828,0.08228309336718087,0.6078028265902575
LSO,LSO_1_4,PWID,0.2692102881220367,0.0817497403828831,0.6106776433937037
LSO,LSO_1_5,PWID,0.269419444746333,0.07738892142375484,0.6041329422291944
LSO,LSO_1_6,PWID,0.25724148028949356,0.08138990382907411,0.5680730746941527
LSO,LSO_1_7,PWID,0.2441639723388888,0.0673473558209258,0.5571343044703976
LSO,LSO_1_8,PWID,0.24235202679572332,0.07813114700670114,0.5501244987928697
LSO,LSO_1_9,PWID,0.2583382401424328,0.08248345857641806,0.5781943812976331
LSO,LSO_1_10,PWID,0.26503649301555593,0.08393258953722184,0.5631971166587684
LSO,LSO_1_1,MSM,0.29752801681315966,0.1856483880978362,0.4280423715761557
LSO,LSO_1_2,MSM,0.2737483091388217,0.14696480459216982,0.4722693324086583
LSO,LSO_1_3,MSM,0.3439122587107439,0.24356434170536642,0.4620934192168737
LSO,LSO_1_4,MSM,0.28978523303036635,0.13585196903708677,0.494030626701036
LSO,LSO_1_5,MSM,0.1752758206760583,0.08578053760135093,0.31409408595492505
LSO,LSO_1_6,MSM,0.2667801409975026,0.13037580542483498,0.45612134125736925
LSO,LSO_1_7,MSM,0.26314739683536703,0.09969325942599314,0.5407218298729792
LSO,LSO_1_8,MSM,0.26265302501849935,0.10952425476117818,0.48949926658684045
LSO,LSO_1_9,MSM,0.2831995950940302,0.1492188887398789,0.4919236622553599
LSO,LSO_1_10,MSM,0.2936150221449777,0.1618897916440036,0.47455231037632356
LSO,LSO_1_1,TGW,0.3945411052758857,0.24555577394015068,0.5585805330544037
LSO,LSO_1_2,TGW,0.3730511078973987,0.2163374127147891,0.5991429974704465
LSO,LSO_1_3,TGW,0.45561542194932125,0.3226195979724525,0.5881944314981906
LSO,LSO_1_4,TGW,0.39732764471656956,0.19877147196828834,0.6289175270866902
LSO,LSO_1_5,TGW,0.25752680006040346,0.12149067827939035,0.4458452430819058
LSO,LSO_1_6,TGW,0.37642463332779835,0.19789350292673408,0.5786091997896317
LSO,LSO_1_7,TGW,0.3835780926914212,0.1560543480275297,0.6840536163762858
LSO,LSO_1_8,TGW,0.37988824608443594,0.17642131668111122,0.6348196824340473
LSO,LSO_1_9,TGW,0.3796699506843576,0.20819956448847313,0.6031346284438645
LSO,LSO_1_10,TGW,0.39878765305141983,0.215499135812867,0.5966794927561762
